id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height
417,8.126E4,8.0138,360.0309,360.03683,0.75,6,0,0.914,0.6,0.00022,0.1163,0,7.7663,8.1833,360.03426,1.206E3,6.731E5,6.731E5,7.959E4,7.9471,360.03152,360.03495,0.1123,7.7894,8.1495,ESTIMATED,360.03427,2.5E3,6.48E5,1.6026,1.3904,6.48E5,6.007E4,8.0979,360.03203,360.03512,0.1229,7.9273,8.1833,ESTIMATED,360.03455,2.604E3,5.41E5,0.9959,0.8982,5.41E5,7.927E4,7.923,360.031,360.04469,0.1094,7.7663,8.1381,ESTIMATED,360.03425,1.412E3,6.731E5,1.9999,1.5197,6.731E5,5.34E4,8.1094,360.03308,360.03709,0.1297,7.9229,8.1812,ESTIMATED,360.03428,1.206E3,5.23E5,0.8373,0.8675,5.23E5,6.268E4,8.0393,360.03258,360.03506,0.1126,7.8816,8.1398,ESTIMATED,360.03427,2.448E3,5.424E5,1.1675,0.9913,5.424E5,6.932E4,8.0362,360.03341,360.03627,0.1081,7.8502,8.136,ESTIMATED,360.03406,1.269E3,6.08E5,1.0534,0.9574,6.08E5,7.778E4,7.9874,360.0309,360.03683,0.1066,7.8156,8.1458,ESTIMATED,360.03423,1.7E3,6.707E5,1.4431,1.2283,6.707E5,8.126E4,7.9701,360.03185,360.03713,0.1172,7.7984,8.1429,ESTIMATED,360.03416,3.273E3,6.643E5,1.183,1.1493,6.643E5
418,1.131E4,7.9758,462.1549,462.164,0.5,4,0,0.876,1.45,0.00067,0.1972,0,7.795,8.209,462.15678,1.096E3,1.139E5,1.139E5,1.131E4,7.876,462.15195,462.15864,0.1089,7.8037,8.1787,ESTIMATED,462.15679,1.206E3,9.078E4,4.4392,1.5863,9.078E4,6.164E3,8.1689,462.15451,462.15903,0.0715,8.0128,8.1833,ESTIMATED,462.15718,1.84E3,8.341E4,0.1437,0.5601,8.341E4,9.542E3,7.8095,462.15454,462.16045,0.0722,7.795,8.1093,ESTIMATED,462.15681,1.096E3,1.094E5,8.8488,6.3016,1.094E5,,,,,,,,UNKNOWN,,,,,,,9.26E3,8.082,462.15441,462.15801,0.0914,7.953,8.1981,ESTIMATED,462.15708,2.067E3,8.629E4,1.2149,1.0108,8.629E4,9.959E3,8.0645,462.15355,462.15734,0.1134,7.9219,8.209,ESTIMATED,462.15659,1.663E3,8.299E4,1.0225,1.1638,8.299E4,1.073E4,7.9448,462.1549,462.164,0.111,7.8299,8.2037,ESTIMATED,462.15662,1.94E3,8.377E4,1.4487,1.2943,8.377E4,1.096E4,7.8847,462.14965,462.16144,0.0828,7.8127,8.1574,ESTIMATED,462.15641,1.194E3,1.139E5,1.9124,1.7001,1.139E5
419,1.352E3,8.0174,343.11718,343.12217,1,8,0,0.863,4.12,0.00141,0.0843,0,7.8932,8.1787,343.11962,1.015E3,1.234E4,1.234E4,1.202E3,8.0474,343.11419,343.12448,0.1426,7.9471,8.1787,ESTIMATED,343.11999,1.015E3,9.614E3,1.2401,1.1544,9.614E3,9.235E2,7.9843,343.11684,343.12227,0.1123,7.9128,8.0979,ESTIMATED,343.11993,1.053E3,9.376E3,1.585,1.2948,9.376E3,1.115E3,8.0516,343.11604,343.12185,0.1174,7.9796,8.1668,ESTIMATED,343.11978,1.433E3,8.949E3,1.5996,1.2998,8.949E3,8.05E2,7.995,343.11638,343.12414,0.1302,7.8939,8.095,ESTIMATED,343.11995,1.407E3,6.673E3,0.9886,0.9943,6.673E3,9.196E2,7.9673,343.11629,343.12377,0.0925,7.8959,8.0963,ESTIMATED,343.11949,1.244E3,8.062E3,1.8084,1.4042,8.062E3,1.114E3,8.022,343.11617,343.12654,0.1264,7.8932,8.1215,ESTIMATED,343.11871,1.25E3,9.046E3,0.7722,0.8861,9.046E3,1.143E3,8.0443,343.11718,343.12217,0.0723,7.9448,8.1458,ESTIMATED,343.11904,1.118E3,1.225E4,0.9319,1.01,1.225E4,1.352E3,8.0271,343.11697,343.12243,0.1342,7.9272,8.1429,ESTIMATED,343.12012,1.36E3,1.234E4,1.5326,1.0801,1.234E4
420,1.094E4,8.0246,371.12189,371.12815,1,8,0,0.903,2.04,0.00076,0.0947,0,7.9019,8.2858,371.12557,1.018E3,9.01E4,9.01E4,1.094E4,8.0764,371.12225,371.12735,0.1215,7.9186,8.2362,ESTIMATED,371.12564,1.532E3,8.676E4,0.6697,0.8906,8.676E4,7.552E3,7.9984,371.1196,371.1265,0.1081,7.9128,8.2268,ESTIMATED,371.12564,1.031E3,6.046E4,1.6112,1.4174,6.046E4,1.003E4,8.0516,371.12151,371.12962,0.1157,7.9088,8.2661,ESTIMATED,371.12556,1.195E3,7.459E4,1.3114,1.2315,7.459E4,7.118E3,8.0237,371.11657,371.12789,0.1107,7.9084,8.268,ESTIMATED,371.12533,1.075E3,5.574E4,0.9293,1.1524,5.574E4,7.456E3,7.9816,371.11624,371.12954,0.1293,7.9103,8.2858,ESTIMATED,371.12603,1.065E3,5.69E4,3.4508,1.8776,5.69E4,8.493E3,8.022,371.12386,371.12932,0.1051,7.9075,8.2237,ESTIMATED,371.12577,1.243E3,9.01E4,0.883,1.064,9.01E4,9.198E3,8.0158,371.12189,371.12815,0.1088,7.9019,8.2773,ESTIMATED,371.12527,1.127E3,7.607E4,1.2939,1.194,7.607E4,1.054E4,8.0271,371.12017,371.12772,0.1173,7.9131,8.2297,ESTIMATED,371.12533,1.018E3,8.503E4,1.1651,1.1683,8.503E4
421,1.055E4,8.152,548.21657,548.22362,0.75,6,0,0.908,2.14,0.00117,0.0359,0,8.0077,8.3357,548.22077,1.049E3,1.1E5,1.1E5,1.055E4,8.1787,548.21374,548.22639,0.0834,8.0474,8.3357,ESTIMATED,548.22122,1.184E3,1.1E5,1.6119,1.2333,1.1E5,6.504E3,8.1403,548.21645,548.22655,0.1264,8.0128,8.2121,ESTIMATED,548.22142,1.049E3,5.779E4,0.7464,0.816,5.779E4,9.301E3,8.2094,548.21912,548.22225,0.0919,8.0806,8.3236,ESTIMATED,548.22085,1.636E3,9.287E4,1.2812,1.0935,9.287E4,5.842E3,8.138,548.21588,548.22547,0.0881,8.0237,8.2102,ESTIMATED,548.22025,1.259E3,6.893E4,0.873,0.8761,6.893E4,7.756E3,8.1253,548.21596,548.22223,0.104,8.0106,8.2126,ESTIMATED,548.22052,2.288E3,7.466E4,0.5403,0.8807,7.466E4,8.22E3,8.1215,548.21493,548.22511,0.1023,8.0077,8.209,ESTIMATED,548.22038,1.152E3,8.167E4,1.2092,1.0099,8.167E4,1.023E4,8.1458,548.21657,548.22362,0.0783,8.0301,8.2184,ESTIMATED,548.22075,2.697E3,1.089E5,0.8635,0.8703,1.089E5,9.991E3,8.1574,548.21984,548.22352,0.0866,8.0414,8.2152,ESTIMATED,548.22081,2.501E3,1.088E5,0.6295,0.783,1.088E5
422,4.482E3,8.2406,319.0716,319.07495,1,8,0,0.894,3.13,0.001,0.0409,0,8.0504,8.3398,319.07425,1.091E3,3.755E4,3.755E4,4.482E3,8.2645,319.07375,319.077,0.1025,8.091,8.3357,ESTIMATED,319.07457,1.098E3,3.755E4,0.4584,0.7098,3.755E4,3.597E3,8.2554,319.06941,319.07709,0.1552,8.0839,8.3276,ESTIMATED,319.07488,3.178E3,2.723E4,0.2354,0.7104,2.723E4,3.991E3,8.252,319.07108,319.07616,0.129,8.1093,8.3381,ESTIMATED,319.07393,2.134E3,3.166E4,0.6534,0.802,3.166E4,3.852E3,8.2247,319.06917,319.07461,0.1837,8.0665,8.326,ESTIMATED,319.07388,2.406E3,2.608E4,0.71,0.8358,2.608E4,3.752E3,8.2273,319.06877,319.08095,0.14,8.0536,8.3293,ESTIMATED,319.0741,1.829E3,2.425E4,0.6689,0.8049,2.425E4,3.945E3,8.2237,319.07076,319.07872,0.1163,8.0504,8.3398,ESTIMATED,319.0741,1.091E3,3.03E4,0.7926,0.8337,3.03E4,4.1E3,8.2331,319.0716,319.07495,0.1394,8.0732,8.3347,ESTIMATED,319.07423,1.85E3,2.875E4,0.6744,0.818,2.875E4,4.443E3,8.2442,319.07337,319.07496,0.1259,8.0702,8.3297,ESTIMATED,319.07428,1.476E3,3.151E4,0.5767,0.7522,3.151E4
423,3.054E4,8.2882,349.13142,349.1358,0.5,4,0,0.899,1.02,0.00036,0.1152,0,8.095,8.4894,349.13505,1.589E3,2.489E5,2.489E5,,,,,,,,UNKNOWN,,,,,,,2.932E4,8.2554,349.13142,349.1358,0.1073,8.0979,8.4879,ESTIMATED,349.13493,2.091E3,2.489E5,0.8914,0.8787,2.489E5,,,,,,,,UNKNOWN,,,,,,,2.743E4,8.2247,349.13065,349.13586,0.1131,8.095,8.4855,ESTIMATED,349.13458,1.994E3,2.284E5,1.1657,1.1124,2.284E5,3.054E4,8.3149,349.13279,349.13663,0.1133,8.1398,8.4894,ESTIMATED,349.13494,2.49E3,2.4E5,0.8415,0.9882,2.4E5,3.017E4,8.3398,349.13393,349.13569,0.1136,8.1798,8.4846,ESTIMATED,349.13474,1.849E3,2.392E5,1.2135,1.0833,2.392E5,2.303E1,8.3061,349.1348,349.13607,0.029,8.2916,8.3206,ESTIMATED,349.13607,1.589E3,1.589E3,1.0012,1.0006,1.589E3,,,,,,,,UNKNOWN,,,,,,
424,1.535E4,8.2205,384.10727,384.1132,0.625,5,0,0.879,1.67,0.00064,0.2306,0,8.0787,8.4678,384.11203,1.045E3,1.389E5,1.389E5,1.502E4,8.3499,384.11105,384.11564,0.0998,8.1787,8.465,ESTIMATED,384.11221,1.336E3,1.301E5,1.0302,0.9617,1.301E5,3.504E3,8.0979,384.1078,384.11661,0.0384,8.0979,8.3421,ESTIMATED,384.11259,1.045E3,6.415E4,,,6.415E4,1.518E4,8.396,384.10737,384.11523,0.1147,8.2378,8.4678,ESTIMATED,384.11216,3.055E3,1.389E5,0.7055,0.7888,1.389E5,2.373E3,8.095,384.11038,384.11295,0.0359,8.095,8.3113,ESTIMATED,384.11133,1.12E3,4.706E4,,,4.706E4,7.239E3,8.1398,384.10906,384.11274,0.2761,8.0963,8.3729,ESTIMATED,384.11188,1.082E3,7.591E4,2.5225,2.1635,7.591E4,1.103E4,8.1653,384.10934,384.11742,0.1258,8.0787,8.4125,ESTIMATED,384.11173,1.136E3,8.768E4,1.3486,1.3315,8.768E4,1.485E4,8.2331,384.10727,384.1132,0.1154,8.0876,8.4629,ESTIMATED,384.11237,1.54E3,1.112E5,1.5486,1.2568,1.112E5,1.535E4,8.2872,384.10795,384.1139,0.1237,8.1141,8.4587,ESTIMATED,384.11198,1.049E3,1.098E5,1.1252,1.0838,1.098E5
425,2.129E3,8.3307,527.30801,527.31802,0.75,6,0,0.888,2.33,0.00123,0.1335,0,8.1667,8.4961,527.31176,1.009E3,2.261E4,2.261E4,1.96E3,8.4072,527.30896,527.31912,0.2346,8.2929,8.4938,ESTIMATED,527.31192,1.979E3,1.661E4,0.8403,0.8791,1.661E4,2.129E3,8.2554,527.30549,527.31527,0.0786,8.1689,8.4003,ESTIMATED,527.31218,1.009E3,2.261E4,1.6183,1.8258,2.261E4,2.1E3,8.396,527.30877,527.31525,0.0955,8.2946,8.4961,ESTIMATED,527.31222,1.451E3,2.046E4,1.2046,1.0595,2.046E4,1.91E3,8.2537,527.30826,527.31827,0.0984,8.1667,8.4135,ESTIMATED,527.31095,1.19E3,1.952E4,2.1084,3.7345,1.952E4,2.076E3,8.2858,527.30749,527.31477,0.0917,8.1834,8.4167,ESTIMATED,527.31166,1.054E3,2.052E4,1.0977,1.1116,2.052E4,2.024E3,8.3253,527.3077,527.31428,0.0956,8.209,8.427,ESTIMATED,527.31143,1.03E3,1.953E4,0.7504,0.9369,1.953E4,2.032E3,8.3347,527.30801,527.31802,0.1015,8.2331,8.4346,ESTIMATED,527.31198,1.082E3,2.009E4,1.1958,1.0455,2.009E4,1.955E3,8.3872,527.3087,527.31531,0.1129,8.2587,8.4297,ESTIMATED,527.31176,1.661E3,1.765E4,0.3652,0.6654,1.765E4
426,3.995E4,8.3275,592.09438,592.10381,1,8,0,0.873,4.1,0.00243,0.1263,0,8.1286,8.4587,592.09983,1.091E3,3.706E5,3.706E5,3.772E4,8.2929,592.0971,592.10095,0.089,8.1349,8.4505,ESTIMATED,592.09885,1.091E3,3.706E5,1.4929,1.2419,3.706E5,3.232E4,8.3568,592.09727,592.1043,0.1294,8.1978,8.4587,ESTIMATED,592.10128,1.282E3,2.663E5,1.2427,1.0246,2.663E5,3.681E4,8.3091,592.09593,592.1031,0.1037,8.1381,8.4533,ESTIMATED,592.09959,1.605E3,2.985E5,1.1073,1.0652,2.985E5,2.905E4,8.4135,592.09366,592.10343,0.1037,8.2247,8.4563,ESTIMATED,592.10002,1.305E3,2.996E5,0.3769,0.6719,2.996E5,3.569E4,8.3293,592.09652,592.10407,0.1398,8.1688,8.4459,ESTIMATED,592.10028,1.228E3,2.893E5,1.329,1.0768,2.893E5,3.532E4,8.3253,592.09622,592.10416,0.1172,8.1653,8.456,ESTIMATED,592.10009,1.527E3,3.102E5,1.7745,1.1545,3.102E5,3.773E4,8.3061,592.09438,592.10381,0.1123,8.1314,8.4487,ESTIMATED,592.09968,1.621E3,3.083E5,1.2357,1.1966,3.083E5,3.995E4,8.2872,592.09687,592.09952,0.1031,8.1286,8.4587,ESTIMATED,592.09885,1.826E3,3.459E5,1.3729,1.1994,3.459E5
427,1.991E4,8.3674,633.24726,633.25288,0.75,6,0,0.878,1.6,0.00101,0.194,0,8.1495,8.5386,633.25162,1.242E3,1.876E5,1.876E5,1.857E4,8.2645,633.24305,633.25556,0.1276,8.1495,8.5362,ESTIMATED,633.25096,1.979E3,1.576E5,1.7394,1.5275,1.576E5,9.328E3,8.5319,633.24432,633.25301,0.0542,8.3857,8.5319,ESTIMATED,633.25238,1.242E3,1.856E5,,0.5,1.856E5,1.991E4,8.252,633.24599,633.25728,0.0948,8.1525,8.5386,ESTIMATED,633.2517,1.309E3,1.876E5,1.302,1.1968,1.876E5,,,,,,,,UNKNOWN,,,,,,,1.764E4,8.4459,633.2494,633.25426,0.1008,8.3436,8.5324,ESTIMATED,633.25197,2.25E3,1.837E5,1.2793,1.0804,1.837E5,1.68E4,8.4415,633.24872,633.25261,0.0858,8.3107,8.5272,ESTIMATED,633.25125,1.612E3,1.731E5,0.9837,0.933,1.731E5,1.799E4,8.3491,633.24726,633.25288,0.1071,8.2184,8.5349,ESTIMATED,633.25169,2.176E3,1.716E5,1.2151,1.2501,1.716E5,1.952E4,8.2872,633.24742,633.25512,0.1099,8.1717,8.531,ESTIMATED,633.25137,2.433E3,1.695E5,15.4781,1.5577,1.695E5
428,3.826E3,8.4241,306.02848,306.0332,0.25,2,0,0.919,0.1,0.00003,0.0808,0,8.1746,8.5504,306.0302,1.121E3,3.064E4,3.064E4,1.685E3,8.5504,306.028,306.03059,0.0185,8.3927,8.5504,ESTIMATED,306.02943,1.121E3,3.064E4,,0.5,3.064E4,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,,3.789E3,8.3206,306.02795,306.03292,0.113,8.1746,8.4916,ESTIMATED,306.0306,1.229E3,2.857E4,1.0994,1.0665,2.857E4,3.826E3,8.4014,306.02848,306.0332,0.1178,8.2731,8.5165,ESTIMATED,306.03057,1.177E3,3.054E4,1.2119,0.991,3.054E4
429,2.171E4,8.389,402.14444,402.14834,0.375,3,0,0.887,1.59,0.00064,0.1284,0,8.1957,8.6563,402.14729,1.048E3,1.903E5,1.903E5,,,,,,,,UNKNOWN,,,,,,,1.887E4,8.3131,402.14444,402.14834,0.1671,8.2698,8.5609,ESTIMATED,402.14768,1.645E3,1.776E5,3.0551,2.3569,1.776E5,,,,,,,,UNKNOWN,,,,,,,2.137E4,8.2823,402.14155,402.14996,0.1098,8.1957,8.5735,ESTIMATED,402.14765,1.048E3,1.845E5,1.8238,1.4389,1.845E5,2.171E4,8.4023,402.14179,402.14945,0.1044,8.2713,8.6466,ESTIMATED,402.1474,1.574E3,1.903E5,1.0857,1.197,1.903E5,2.156E4,8.4415,402.144,402.14923,0.1243,8.2817,8.6563,ESTIMATED,402.14704,1.082E3,1.832E5,1.4757,1.2385,1.832E5,2.813E2,8.5061,402.1426,402.14753,0.0177,8.4346,8.5061,ESTIMATED,402.14666,1.067E3,1.038E4,,0.5,1.038E4,,,,,,,,UNKNOWN,,,,,,
430,1.135E4,8.3995,320.15779,320.16239,0.5,4,0,0.915,0.72,0.00023,0.0862,0,8.239,8.5929,320.16069,1.198E3,1.072E5,1.072E5,2.611E1,8.3357,320.15719,320.16169,0.0283,8.3215,8.3499,ESTIMATED,320.15719,1.843E3,1.843E3,1,1,1.843E3,1.059E4,8.3711,320.15935,320.16484,0.111,8.2554,8.5609,ESTIMATED,320.16173,1.909E3,9.199E4,1.613,1.4056,9.199E4,3.347E1,8.396,320.15991,320.16169,0.0285,8.3816,8.4101,ESTIMATED,320.15991,2.349E3,2.349E3,0.9883,0.9941,2.349E3,1.102E4,8.3698,320.15711,320.16463,0.1079,8.239,8.5588,ESTIMATED,320.16156,1.198E3,9.49E4,1.398,1.2249,9.49E4,1.135E4,8.4023,320.16044,320.16449,0.0906,8.2858,8.5608,ESTIMATED,320.16179,1.422E3,1.072E5,1.7333,1.2891,1.072E5,1.073E4,8.456,320.15911,320.16239,0.1153,8.3253,8.5698,ESTIMATED,320.16167,1.62E3,9.277E4,1.1877,1.0008,9.277E4,8.377E3,8.5639,320.15779,320.16239,0.103,8.4062,8.5929,ESTIMATED,320.16185,1.775E3,9.977E4,0.2954,0.6219,9.977E4,2.347E1,8.3014,320.15984,320.16169,0.0283,8.2872,8.3155,ESTIMATED,320.15984,1.657E3,1.657E3,1.0001,1,1.657E3
431,2.877E4,8.4085,405.09217,405.0979,1,8,0,0.919,1.21,0.00049,0.0411,0,8.2713,8.6689,405.09661,1.335E3,1.928E5,1.928E5,2.877E4,8.4217,405.0918,405.10084,0.2051,8.2787,8.665,ESTIMATED,405.09665,2.252E3,1.928E5,0.9832,1.0882,1.928E5,2.42E4,8.4149,405.09162,405.10018,0.1675,8.2841,8.6462,ESTIMATED,405.0969,2.009E3,1.535E5,0.9647,1.0558,1.535E5,2.797E4,8.4246,405.09491,405.09824,0.1558,8.2804,8.6689,ESTIMATED,405.09672,2.805E3,1.79E5,1.0582,1.1398,1.79E5,2.577E4,8.4135,405.09134,405.0971,0.1493,8.2823,8.645,ESTIMATED,405.09653,1.446E3,1.689E5,0.9901,1.0931,1.689E5,2.479E4,8.4023,405.09183,405.0974,0.1322,8.2713,8.6611,ESTIMATED,405.09642,1.356E3,1.767E5,0.9767,1.1007,1.767E5,2.346E4,8.3835,405.0909,405.09946,0.1597,8.2817,8.6563,ESTIMATED,405.09641,1.335E3,1.457E5,1.7116,1.4171,1.457E5,2.483E4,8.4062,405.09217,405.0979,0.1515,8.2773,8.6647,ESTIMATED,405.09673,2.061E3,1.637E5,1.0674,1.1495,1.637E5,2.741E4,8.4014,405.09435,405.10015,0.13,8.2731,8.6595,ESTIMATED,405.09649,1.766E3,1.857E5,1.1761,1.1535,1.857E5
