,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA1.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SA2.mzML
267,296.2012,6.71,767710314.7273037,801467645.4413241,812088813.1435659,828945407.6496999,845724459.8943397
268,425.2443,5.67,111208387.14312921,80094235.59848017,53869877.219337404,86079788.360764,59038833.50661312
269,457.2343,8.6,782549701.2084,899473502.7550437,1015694742.3215425,1024538058.1252384,1025375589.9672824
270,223.0757,20.79,487575590.4584499,383048377.0090956,365568683.971969,430041978.1246929,376257243.0966139
271,433.8753,3.54,58736839.20409919,60519450.64089814,63560389.02041529,59561117.32842926,67328051.55748066
272,156.1024,0.58,98897733.17481025,97192688.12431252,96304247.31337813,105451784.69743203,106524104.38638604
273,329.1947,6.35,85664489.61465505,90120886.14773262,106634650.18468204,94272130.12024313,95885810.34698533
274,175.0392,29.15,77332.95750792958,66662.01134777462,39845.63036057699,68586.77777581396,64835.85902669006
275,225.0913,18.59,110908542.93110368,111422178.31389935,111839354.99090178,110113134.2639941,117534796.5008926
276,189.0549,7.76,10554158.672920601,9851609.449539173,10395429.29878284,9859260.743571462,9703518.74089644
277,331.2597,6.23,434204.7342251478,404409.0634408094,1081816.5139132384,822671.0653991472,553451.6925537653
278,386.2444,7.77,595424074.5565242,637543806.2788054,678195738.0141935,644578494.2820865,657099743.3456782
279,318.2431,17.79,1165289194.1448998,1219422736.1953475,808496376.6603066,1157300119.7142282,1174702331.983814
280,325.115,0.59,3086924.6980019794,3507446.0888286666,3609944.9442043887,4458428.2108984925,3796478.469699462
281,447.0931,6.33,66066142.70478766,63416994.50957058,70359262.96817216,64151659.66370519,63689018.93821685
282,265.1914,0.58,88278626.24274251,86719917.40468141,71090936.90410987,69790067.51393847,86757271.23292656
283,249.1965,0.58,85472623.93290475,85126867.64763352,92075641.31171852,105761082.3225204,111133350.53322673
284,385.13,4.47,36488572.95979602,22131291.773898322,24181915.779758953,26535110.825687397,30505646.417249903
285,343.1441,4.4,202065462.21805376,187979864.44467568,174563593.65331274,203518518.09741926,217486824.46510065
286,153.0525,0.92,3786566.2222136366,3590917.9618288632,4847254.139250376,2295100.209333258,3552746.4776643827
287,395.2136,10.75,902471167.9368485,695627822.9890531,663914413.2883375,720062286.8553704,822038271.9230769
288,381.2543,11.94,366850833.60351175,324094762.1208995,337873060.79613304,394538066.88693804,323637541.1700052
289,453.2618,4.74,29218488.01322046,30957496.436053276,59796755.52587113,35684003.45930039,39290320.47954768
290,330.1276,5.33,705501567.8323627,704867171.7588992,757694940.775774,712230075.3671857,794805008.8284948
291,426.9846,18.51,95752924.42310134,95495578.74814494,59265204.79832348,98833528.64438264,95895395.18327004
292,347.1257,3.96,28646673.275904164,24863244.869223267,25815835.536274783,28117335.23351632,31629501.477305286
293,618.2413,7.72,25711893.33889173,26066594.580375932,34582937.13115978,27796874.269297242,29464837.0771185
294,526.2182,23.05,599213270.1961858,504622136.0626564,432270415.01645344,518117430.1715276,466417862.1384548
295,334.1667,29.57,318036160.8754657,240517260.04123393,237261305.31274635,263304209.62176976,268789577.66445386
296,330.0588,25.48,5373918.426216467,6855896.6954320995,5178612.65239519,5728535.488803129,5518747.966751729
297,397.1709,6.19,22066161.29136443,20905256.20521447,19642844.061198078,20946097.114164434,21088012.436633352
298,455.0447,26.8,126776991.1998781,127534331.1832305,125687209.06166437,132657613.48302689,127051765.42034607
299,315.1507,7.44,109640855.96458873,104127330.98512357,91412683.83944367,125749389.71882704,121883119.02206127
300,469.2471,7.04,45779027.672341414,45789950.529543296,46144343.241228275,48570863.38816134,45885408.655857
301,352.1827,5.16,90232575.52574936,83082155.92089951,75046923.7219289,76272961.77418396,94654490.03127551
302,322.1417,5.19,52118483.11670427,61175736.19836546,57811384.33776846,65011424.35600314,72736387.66612874
303,501.2732,5.17,39632763.55755887,38123944.836451136,38702086.95521547,41388362.68396772,42946069.203357354
304,402.193,26.24,586277300.3674399,618786481.4934549,651101921.2551166,621033315.8197136,635998865.894397
305,287.1294,3.41,420557914.2775232,278626637.634568,407286945.96320397,313266766.6230306,352143264.0078467
306,341.1534,3.46,47079807.68357916,41839238.87128756,41269628.15142197,43346830.70441337,47502760.89433654
307,481.2105,3.75,25825132.657104388,20942579.88054809,32962647.518239856,15766847.038233688,31687936.922452614
308,435.1603,6.34,176190738.90703166,178788192.78831294,200569081.73163536,178113404.9162871,183741552.61166063
309,444.1198,26.82,438958468.48406446,421147676.14392084,438647539.4561873,435573949.1521385,426312916.8043158
310,541.1432,21.87,90397523.88053519,75761762.96937355,44633252.81616678,76848159.66595148,67898602.17024988
311,479.1505,6.74,39472894.56386305,39651304.6841928,33641617.58978994,43837870.60885163,42886038.1812458
312,592.2687,31.4,80414.31177621642,191326.13054954482,705329.3655817122,576865.0070614045,497548.3628901529
313,428.2715,18.64,554698736.4386741,585759304.325205,503167039.6637353,586772697.3328773,610179750.2061336
314,546.2835,6.16,25537247.44630013,24602707.378721453,28286406.296702676,27279669.599873897,26924015.912709843
315,475.245,8.79,192372243.16230935,176935699.79026556,161953208.362963,177286801.67473263,173331475.5785009
316,573.345,3.92,5375273.612228857,4487979.122776225,6673906.395934827,6484053.838545218,8245665.924460102
317,435.2513,5.34,124621518.1063015,136693709.5881295,163699846.45778534,162107182.83437854,182751556.74601227
318,434.1696,12.6,158115195.61156684,167953770.76496747,138081669.0798023,177836369.13460207,233801351.59402716
319,485.1897,5.5,77663679.69377506,77333922.59154731,75605874.37637237,80715808.3592882,82919691.109997
320,478.1566,26.14,96654188.11486402,112041266.26752587,104677759.15192682,94378176.25351508,105388154.1076969
321,409.3332,3.58,29972391.936852448,28823380.467197925,22530359.001847543,22545601.36710384,28848273.49497529
322,228.0344,6.03,82898577.87200856,87788567.27521938,80643451.32656363,87360773.68074404,107342776.66847351
323,639.3782,13.53,16451704.268562084,15702992.3064008,18444919.04403007,17002146.637775037,18982923.30498462
324,628.1028,31.97,7396573.802118996,6483457.055407805,6646190.435960922,8332284.815790814,9484614.156484827
325,342.101,12.99,379878878.6833032,415309178.42841655,331613437.2505498,463999432.9378837,423464810.1536972
326,507.2328,14.86,134287173.45565024,136848486.64226112,120847943.55533814,154762151.5525279,141376928.0217032
327,518.1657,27.68,270582510.5524529,231450761.9614992,260382742.9672557,238730449.30502826,274970412.03297013
328,414.2869,3.86,78131213.14261827,57333378.66621414,41575360.43891162,66909998.541714974,74638274.99163449
329,481.2928,4.56,37753150.74800961,38584080.441317126,49005210.74297165,54832010.04561606,62927117.641090184
330,501.2341,15.01,465724686.86197466,499214594.7617011,366463143.68258435,570886295.6041424,495162523.9725294
331,334.065,5.07,46301007.4402296,50034087.570982724,34881719.30938853,60262926.72219297,70179867.50819297
332,310.1417,14.73,617838770.1771885,634136116.0811249,472940047.14495385,742215179.2797437,647529293.3197324
333,448.1989,14.19,170884978.57769915,207701843.50441605,239478932.67168275,237209584.42046323,233904193.5788649
334,354.1278,5.6,74030581.67658393,86489648.95385794,87171065.13937047,88220068.69263622,92897095.98591468
335,592.1,8.22,368928461.0528426,368601634.52513725,361503324.57542783,383340121.25695115,377481489.8950846
336,401.0475,8.94,140026006.1748819,135472478.3169496,130516538.76928863,135900788.05477443,130960527.5801875
337,501.2064,9.97,220519747.5631563,216075784.22944617,192827946.27905816,237332794.07644817,217516456.04254037
338,321.1004,7.85,562853.8339391532,753566.9383962017,934503.7873387329,647044.3398079053,737517.6144396897
339,471.1261,3.43,1300555.100551122,930339.9699414935,755546.0605062788,1284777.648273581,988719.8843097739
340,499.2512,25.23,588496923.574384,741761297.95159,675630464.1232718,627327805.8624632,667151331.4375646
341,376.0834,5.45,134492704.81502178,137467907.8949815,133652986.33012754,137856915.7716988,147940204.20053053
342,557.0014,30.61,287767776.1679605,271803180.5414268,204549694.37433127,213870040.44095096,226603224.5148273
343,519.1241,26.74,227474729.54816568,229192959.44695538,254616361.99478763,242163311.39605623,253844437.17629772
344,388.1065,14.3,47192746.55537838,47642572.91384937,48692276.63471694,57582776.06574886,52948951.627700984
345,521.1902,26.78,124282817.70106664,116098132.55492288,117917910.44587635,128676910.87772852,124772294.18987069
346,327.0132,21.79,29096130.43854833,25073490.062284537,25617352.22839263,25353475.466047853,26301472.42584204
347,474.2298,21.76,53990159.631977946,35633952.72857763,24052845.396820836,37547901.028928295,27016156.546498712
348,434.1906,10.29,294969352.148639,262976408.1317203,182180806.2967562,291715115.2874292,249281464.82418087
349,438.0895,25.99,38898198.82664004,40139436.377446145,34261561.39817554,28754525.71423323,30733897.006237708
350,370.1367,28.08,347836152.24315697,292593817.806217,289995691.37489915,295026119.1713182,341997446.10238796
351,331.0959,31.27,5591315.157414733,2624193.5621171193,2784299.374364131,3193936.0375936246,4591483.9211287955
352,227.1546,5.14,788921510.2958189,1010854900.3102217,1100556264.3166795,1116120227.230494,1309336866.8111954
353,354.0792,17.44,89417161.76658186,82259766.97069442,66877234.37640258,85802818.97843467,84125273.94236818
354,490.1997,16.55,186851382.89998752,207239341.00304592,200716667.79346502,219204590.38540417,170930867.57777852
355,514.2032,7.09,2610854.3241946585,2555299.004487816,1569129.1846075894,2267247.8296699747,2654805.3511408065
356,561.195,24.52,431106262.69903266,420776890.19203794,351265924.9108938,402689295.40681547,411968888.3632445
357,500.1637,11.46,92571124.40547797,87269831.03267689,72149079.82718967,96427978.78909028,82821662.32951172
358,638.1764,32.36,39240998.49464453,28877795.532663062,18257346.261633568,23638986.473401822,30393269.729123745
359,389.0905,17.19,161949911.85119393,162247521.0439512,172224017.07824284,153110044.60486078,162139839.27163628
360,413.0816,30.78,15692865.845419861,15916012.450943159,12783905.232714321,15127246.283322781,16043765.789626528
361,174.0554,6.71,4942728.298305738,5034771.067981892,4623326.64788776,4561859.861574173,4768496.301802435
362,813.2673,19.66,10636561.633925382,9243828.063538488,6039088.680963518,9734441.558273893,8151740.331644578
363,365.1615,15.14,161924143.00354812,162377857.82997227,167190008.63687232,185071378.19256708,160545530.70819098
364,362.2557,3.53,120766455.56611995,106726226.71596898,117504041.4898338,104666528.17315125,136415261.34840012
365,272.9874,5.54,105397998.73414193,108895014.62016866,115733524.96824479,105446642.0294748,128161946.81536472
366,454.2611,6.35,36963651.36326997,33787312.561301075,38767902.54235207,37384917.73016153,34586788.40450216
367,463.2515,19.4,112125963.60566275,104035821.0966595,74723403.29610623,104397022.00837699,102218762.80279383
368,283.1445,7.84,54834011.75366609,62524902.41632007,78846044.41905877,68729371.61096798,71328397.39784174
369,162.0551,3.69,118475739.43839201,128885755.68172564,145742640.68350202,148038723.48818156,161371959.64442098
370,480.1033,7.71,26611366.48824162,23551299.691222336,27427427.250651006,23412601.224581193,22977578.09147872
371,370.2497,5.59,354524605.99149466,360943887.0481731,383792153.6729995,371632675.85356236,398663766.8639813
372,974.3051,26.0,2490553.5478575206,3192718.368046793,572558.6576578318,3245729.0302278027,2563228.9674412347
373,517.2377,24.84,141574673.95118803,145404567.5195154,95020266.2003326,151719179.90158436,144755351.1936275
374,441.277,3.86,11209624.60127724,9054939.51613342,13206337.810157558,9846064.9235858,13266953.138438614
375,408.2512,10.19,97161379.41566998,83312296.5138783,83604615.88310583,92207647.63574688,80966128.54617116
376,517.2263,24.56,380471863.48024106,382064170.11363655,223148578.95871753,395447468.02803326,348446976.8672281
377,418.1047,9.99,263289074.80041778,234225237.42125234,217598085.20166925,281534357.8138245,232481350.6277598
378,280.0753,21.7,40289517.18435712,33540027.660651557,33938097.17476623,33450073.49050486,33292320.759602748
379,381.2768,5.36,36060744.18946544,38287195.69278955,26865732.156464715,35441356.428430006,38118959.49527752
380,368.2088,3.85,75694768.5334923,68527007.72006032,84109101.84048048,70599260.53473324,80500535.19223145
381,353.1502,6.47,233664634.20752934,233705196.28444,232582792.042307,246601619.2219222,240208283.73195365
382,383.1484,6.65,102997234.6399631,112837377.35509013,110967066.142099,128005095.24788629,141731318.86511126
383,380.1764,3.4,13114041.785635993,14424085.231457802,14091445.666474171,13914542.876602251,14763604.930477424
384,405.0976,8.19,206627055.8215897,219261580.8334706,260082842.79938576,207780283.91138005,186799371.9038255
385,396.1673,6.19,103280708.79156637,104424953.03368208,100142997.81673531,102231426.07285076,103162501.55502895
386,374.2346,8.84,5757377.184783224,5673863.2232969245,4517416.829999842,5482242.530290123,5658349.621045743
387,251.1546,9.79,1015190961.5520952,882915134.5809772,866273972.6230352,885164470.531929,920902162.1053299
388,545.175,31.24,99478153.15425406,84929541.25810488,88425046.78653988,87638557.04745668,102822770.66538586
389,376.0298,4.76,56805584.61012347,45733296.92652916,39638755.27666046,53483465.86619046,57119503.83174537
390,601.1757,31.97,2947320.701183628,1859619.499977563,2762632.082803499,3102094.964499807,6836622.023278529
391,416.2226,29.49,176238262.46801925,235418149.98176706,253251240.1212689,277000278.748607,290965239.4233692
392,443.1742,9.01,240282704.2731539,234329624.26170594,157044698.20889917,239699976.41713327,229736018.1169112
393,378.1618,27.61,134007187.70108221,84745600.43720207,137319899.9081257,127945150.23804328,167551991.83790246
394,284.1066,4.03,51983713.12818823,38622728.89075318,41703591.736345954,50340282.12846263,55953474.74460481
395,384.2087,20.96,53360407.555400655,37361361.43765451,45881339.23773801,43318175.87586895,25631445.39417959
396,367.127,7.41,452860173.65869755,489937731.9847877,475830729.4737983,503624571.0670335,517825826.18355966
397,312.171,4.9,112539159.52792236,130683457.55890915,57616028.93541489,167852015.3818558,192917286.71608964
398,429.2181,9.95,220403736.54222354,229381944.64933306,198782243.6811087,214178316.15463424,177819753.43403947
399,367.0083,24.79,67667056.39067598,51751389.884930424,65510027.03654033,66383993.89726641,77606022.04745181
400,350.0698,19.73,79981088.60158369,84392273.08322582,82873892.60015893,88920473.14462844,90002457.45931174
401,229.1339,3.62,46785633.33773096,41449226.17074158,39580766.069193766,36003830.19299904,38041775.14276858
402,500.2781,5.47,166636041.4682555,162260529.34553605,150513570.42556262,160289154.27410707,156804314.00351456
403,335.0465,21.38,21643151.776199285,18800918.109397337,16727932.891846266,18734349.37251006,18564883.518896222
404,366.0302,17.56,87056532.7790596,85654326.36244313,86492640.52775523,87843798.70319101,87598150.65359671
405,509.1157,28.55,247934916.14405328,217304656.04170227,220495639.5231716,219426625.21662185,245898469.20082116
406,525.1956,28.76,47020639.29879435,44644045.152062945,52419535.330311544,48196082.57009543,60819156.447429776
407,548.2226,7.98,35439028.82818524,35173662.88630793,29757638.67127671,33404945.901166946,32511789.241047494
408,539.2545,4.01,78852340.11818641,69684687.11139202,87481804.2179776,82323835.15674664,88343125.37293907
409,398.1717,3.55,63334162.03945643,63236386.678842515,61465416.1228299,61343433.90651482,69970673.59062076
410,393.1651,4.69,204293237.6566414,202870904.83655372,222350621.39539066,203987310.93373895,229188394.43612888
411,358.1444,28.24,264207161.243635,237905419.29719594,266270530.68739003,241484558.2610083,273143344.76802254
412,606.403,3.51,4145441.3700396586,3034139.1931280517,4398241.795415107,4151429.8915928723,5854678.711327482
413,261.1351,3.51,240867179.36906976,212575666.8206004,236836061.85019237,210952240.79423264,180125255.0573402
414,580.2813,5.58,19167514.473465435,18314323.19870489,17311167.961500064,18864324.233902596,16744292.77213068
415,495.9274,11.92,246916477.38223273,235402663.46221045,217301141.5137902,270004999.0255496,234622593.76257077
416,310.1354,6.79,183751427.37288645,215165820.89913413,258223191.55609444,270771162.38803065,302863093.420914
417,407.1632,4.81,199847862.2318576,184930422.27262354,207063532.003573,200764710.61234966,228849792.57766357
418,351.132,31.56,68147231.70466878,45881328.36232489,52171023.942868225,54130391.206547275,71776976.49243142
419,324.0194,17.41,94204353.66488393,94325329.47919337,93062285.76725331,92551056.08927637,94384245.93355161
420,529.2255,3.69,45216607.23382657,37170983.34519763,55804264.75178776,21423586.012386423,40591114.33991492
421,365.1977,20.53,714518819.460442,611384927.0714599,424461886.33988595,615143247.1307186,556668500.0524668
422,570.3564,11.77,72074381.47082508,41129492.922854684,34211836.233760335,45850553.27088219,35782858.63982625
423,373.1237,3.99,46028728.754020095,34862368.11558713,56230726.807936765,45500045.29700358,61279764.334063604
424,308.1973,4.87,101360958.57616287,102385265.35204698,94622038.4321444,112071267.87025405,122603440.0644888
425,525.2655,3.99,45454470.25287171,22806673.314295925,17020839.12143437,28458659.143060006,34007947.69826435
426,476.1245,17.37,227827319.25627375,234268713.5305971,240224489.32364038,229351428.90075362,233480316.55505025
427,613.2143,7.22,12038458.909880755,12102802.832423124,13708482.691573713,12785105.389979161,11402748.797895685
428,271.1445,4.97,435034971.7006929,401672284.37830734,390935829.7726878,433990446.64767784,471779466.2222708
429,468.1606,4.88,8722494.298795464,8525601.413796851,8771430.213320047,9726187.305926403,9711714.69598776
430,959.5238,9.71,3384667.0338884383,2775587.3231279235,2748796.823089461,2881094.740373194,2769084.3862079885
431,412.3216,9.81,259742354.74765667,202901351.3724584,119824605.64140195,174397594.66598383,181568273.6068202
432,213.1026,4.08,349879654.01176715,269407519.8648143,245334031.50058866,307593580.78798735,361946579.5231446
433,361.1652,8.58,4147234.176252542,4253555.647040965,4475053.8895078525,4171707.037182332,3720105.9652776695
434,432.0224,6.24,122413538.48203924,162076938.4579201,159525185.67963096,189504994.44621605,204983190.3969063
435,421.2743,32.17,21513403.81867272,31310980.043635674,46408301.01240719,23479176.64822141,58479253.821485266
436,363.1458,4.31,426012027.98640877,414190541.33038825,398713692.8020846,418794880.6058293,503105969.3900515
437,633.2536,8.3,23561477.88911352,20760981.70550235,8873392.9851873,21594374.496798627,24441727.815167695
438,546.1429,19.8,90124199.89121933,80081242.08509874,81941006.68750621,78390061.92746253,79338127.51389736
439,329.0901,25.7,184526354.90183103,256258862.3533842,195769140.83717346,226224145.57972947,224580363.81876665
440,563.3466,3.61,5847612.5655057235,7340966.647580461,8633818.799567923,10321254.229649937,8741870.42902353
441,609.2975,0.58,10471114.769759236,10214975.397562332,8877251.085518189,11584019.289550137,10933143.088017385
442,192.077,3.32,214698334.8567103,211370154.31676006,233240801.64002752,195373800.4366572,261158913.04002145
443,401.3059,33.31,7741097.650144543,7930998.286623597,7418225.181308742,7675447.447883062,10304151.75055067
444,359.2223,14.14,23411812.83441156,22669714.10891349,22554890.720233973,28151512.782070268,23920086.601936422
445,560.2081,23.93,123752113.64943507,137906857.7345042,75906208.12079574,140500258.918283,130059144.47503588
446,435.2035,7.83,486311660.21387184,598819654.2228334,474465635.02739155,728337739.90018,681941454.4326173
447,486.9446,30.77,45885316.18344635,42590569.47644446,37030777.028872415,44845272.55521726,54963165.044391766
448,168.034,0.91,2328989.8979332224,4215978.4363427395,2427607.3068623533,3912334.8870009063,3529416.7393943025
449,126.0551,0.63,47748919.249570355,46469242.337928794,54860079.7977387,48208339.64171517,48542292.48498094
450,459.0061,11.65,45058198.92022235,41092374.09987579,40998967.433226,48363104.18834084,40609692.2586761
451,465.1014,26.06,45096745.513329506,56277567.64578942,45683116.60475642,45458097.39249747,45623629.32246247
452,377.1615,3.54,35307104.2724832,33598374.4550038,45628093.424973115,45717785.77972001,55369031.79280782
453,542.2177,4.26,36676181.948284365,34575312.6882764,38662522.984564714,40182820.89457646,34644757.44976816
454,524.0375,6.61,67061401.753082,65141384.91694515,72524244.08486117,70523135.17762609,80219730.75302607
455,392.2588,32.18,168562076.46460682,150995392.74235892,164595657.44654977,175213813.8603919,206239251.67573208
456,248.0504,1.93,97714499.24754849,96723184.48260069,88760809.91086826,95708707.97012538,94988769.33428025
457,587.2879,5.88,78695218.90325499,103014061.5017159,77342405.98512381,110259933.8653898,107215719.52342075
458,433.1941,27.78,274053250.7016944,228921824.23317274,243535936.9492496,234024813.72523606,260410388.82493544
459,469.2588,31.37,528226.3178345734,224359.50723526755,143359.7985828336,81344.3315933527,207365.41060298446
460,522.32,3.95,17371273.525847357,14722788.927991796,15173356.061731491,18797814.168590244,20632992.71689555
461,494.2667,18.1,1535247157.3756878,1530666852.8790736,1138513941.7417326,1526023158.9219942,1452498004.550885
462,448.2466,4.66,62426348.603379935,60038918.773927525,63699161.194129854,63076503.91649763,69085250.02309789
463,136.062,0.58,37466272.957824364,35594723.499684736,35004555.43204829,39316060.81271498,39438490.7151644
464,608.2283,24.86,24651971.563358776,31853919.152035076,26867043.03385952,29295299.769299213,21519977.992777184
465,344.1864,4.5,107681966.40113167,102103017.75623465,89661229.36678511,104277585.47702812,106882381.28489424
466,343.1227,31.6,3908632.815617443,2708581.46665764,2828331.7617980503,3106473.6185730067,3856236.8616032437
467,384.1746,6.31,688910089.5709503,589537211.8076401,518042826.6652262,535266763.0904713,756639122.2781258
468,358.1681,3.75,62209640.10330665,54978697.92562793,54757745.976354465,52098666.03453341,71702950.0653055
469,416.1894,4.99,40734588.20295748,49577989.37970707,41575123.28249699,55556526.09944339,64773820.47964276
470,311.1391,21.19,172925172.10749677,150676422.67358446,122706554.53786558,127569850.82041577,118085406.44705041
471,468.2152,16.62,5934717.995575512,5862340.239609021,6233714.352430331,5391456.621028326,5823511.377519429
472,296.1397,3.4,85371478.80960898,62884009.13266505,70230999.88124315,75494046.15323243,113960276.17736007
473,305.2478,25.7,9409697.233543418,13522721.528296214,9237167.246722175,9465710.515534017,10268961.229027906
474,199.0869,3.38,225683132.1704858,209245031.14032942,226999634.05432484,216799341.37221974,240645744.0809381
475,318.1605,16.58,483986610.6809645,453109122.35008824,303477759.60985607,444807560.9826572,468107908.7284858
476,196.0893,4.49,191670978.51397943,193939826.6759228,199311889.195509,189162802.62695807,201476075.99200723
477,283.1081,20.88,196080686.65523073,171506370.90179878,169131943.32191217,199021850.49074653,170009883.35741743
478,361.2741,32.52,1102882.7168535094,1204745.0012135361,1486058.1321854107,973773.1161445024,1858425.1362287335
479,378.9846,4.47,70444013.92224672,62760922.081443146,56918491.35500593,66533963.21428722,71301296.97201204
480,428.1573,3.59,16971982.38578912,16735015.689436525,19100598.362601493,13960172.94139936,19536089.955966182
481,479.0273,28.96,104220495.97480787,96422213.8907334,57446126.47423597,85803440.6477754,67377212.85854825
482,545.2394,8.44,19044925.356882915,13741110.140080608,14791407.285977261,14190959.348464753,13354986.927324116
483,417.3371,34.31,24777027.606677227,23626424.453480575,21871752.45771731,22935939.203441605,34111524.68633402
484,366.1023,3.92,16515155.262905575,10121760.533565883,9567342.243315412,10902957.567547005,14298077.22992934
485,358.1567,3.57,28369112.785444476,17220224.062122963,23830996.742593706,14129486.408916615,27951055.06478312
486,515.1369,31.37,716483275.9938653,541907156.4732765,562456632.8867594,576550349.2122692,687797887.6861079
487,218.0815,3.8,79512634.26564658,75979421.97413415,87129363.24747506,76282798.37710594,87100426.61144836
488,412.2713,4.18,126279559.89086878,111136342.69144037,112498489.49883212,130582774.36159372,136076294.78741565
489,413.1977,4.27,129551175.46404845,129123508.12484694,133035040.63117765,133742343.72533715,148313460.2803079
490,348.1599,26.5,506231147.1028993,490530325.66208726,404848719.4395574,504560766.04851323,479320571.25508195
491,521.1688,26.26,253520371.26881945,245988629.45527458,276311145.76511896,267644869.38473845,271436386.10799515
492,462.1587,7.87,34884847.598970555,35348596.872851275,28257985.707961656,39963639.05824001,39108728.62988234
493,367.25,3.87,80587683.3211241,54655860.651173204,101132843.86232996,76045181.60079418,138941733.33183178
494,430.1702,30.22,651750841.6408861,724659435.768368,812632323.6655602,739188503.2207165,906287335.6865805
495,285.1059,17.54,780484294.6763864,733703508.5079668,678333182.4436969,615860296.5949913,634000593.0534394
496,331.0574,25.69,280477848.55826306,313368802.1571583,290923045.18874574,307395891.9188923,316969839.3766259
497,263.0819,13.48,36346112.661957815,43368473.987121224,44722591.239113025,56295822.70857627,47529886.93204191
498,323.1031,13.3,80420482.18645024,79724935.95167086,79953864.35226724,91113553.36452502,79641833.16490233
499,411.1757,4.97,397895705.36350274,320777518.0058578,408517248.0462469,302976377.34614766,334200299.53985465
500,600.1922,31.52,138355836.5626827,92722793.7689297,98472893.16884652,114057873.54578155,142849104.44802567
501,394.2354,8.96,112529273.82465382,125492519.76734555,125913908.20855041,132085253.04664594,132513010.29771765
502,361.0511,27.44,124727334.99867733,97124814.68778817,101949257.29115984,101767547.23510076,126231492.38251224
503,353.1138,27.39,383179372.77676916,326899286.88763577,324755652.514626,333521991.44282997,392140273.0703609
504,326.1424,9.89,590587139.6642703,525038495.0498174,451935456.4533975,609179367.9772704,606535002.3625299
505,342.1818,13.46,134494391.41376498,133614378.19396171,142469551.8895055,163422358.13554546,145435246.32138503
506,521.2669,31.39,175656475.16594929,141560322.7533488,174622724.12920257,161113137.12712288,192452921.28622764
507,455.2485,21.4,156224625.97670174,124649716.0795578,76959799.6890247,110171873.32573,105571744.67623934
508,309.0905,31.27,224811758.74406847,200854336.29153353,253909825.67868257,224766333.95945013,280789337.25977165
509,451.1527,12.78,13895983.672164429,13071706.07762495,12694291.486738048,16107195.044843948,13253863.156436425
510,356.0036,25.83,26387976.662199195,31120492.073315278,23673166.015412625,23147219.65282162,23961020.597362384
511,499.2245,3.8,20352367.582522668,18472517.7965829,39173280.07119741,14708328.153673263,37841021.78009482
512,555.0217,31.74,479739939.8283894,400421468.2975068,461385748.5873343,620639913.6601201,799174116.3011272
513,397.2353,4.38,152770112.73387778,137316004.38683018,151021729.70013022,162586906.00795954,173257914.69246465
514,427.0565,13.39,141677089.30677438,135326646.05785882,91002178.07645242,162905067.96722522,142021926.2960192
515,449.1876,26.3,320184648.9817425,388292820.55406964,339761053.07568944,368869220.2906775,374713664.1237741
516,472.2313,3.51,21970739.86018351,19491706.346144747,26929117.520864516,19431787.061618812,24159606.885332577
517,325.1778,5.96,27714605.28212204,26540006.92422866,29426842.223783582,29702386.04812354,28400126.729558825
518,402.148,8.24,193648090.3121388,215376163.7738194,183678158.99800238,220793928.7699219,230127765.32479945
519,417.1676,7.23,162804516.79146472,146061018.94524142,102317033.91233644,186324598.91375268,182990479.41873586
520,341.1516,3.37,26634539.90252934,20751203.1772894,30981689.6613471,26221923.41078791,30107996.20132313
521,346.1366,25.73,568356841.4526687,665288802.9961545,583160306.1457523,578443491.5181489,588202349.1274021
522,555.1401,15.78,58272543.961443126,43244325.27520283,32606092.973623905,49521206.60009366,42438920.67303104
523,373.1527,3.73,99581259.99309178,96879498.43416974,126450778.36528991,93811761.46951964,128637859.34981847
524,458.1654,8.44,16755500.860787308,17763584.260422613,23099679.700632043,18635712.393410087,20826349.685590964
525,419.0735,28.31,177122290.06056836,152734542.04841608,159817698.76441795,156291239.92210525,181899337.13888934
526,306.0312,7.81,367521.69978108886,264790.8422697188,114784.67205784009,311364.8050758769,230267.96614166902
527,336.1349,5.82,262983201.9953878,286177376.8052914,305169325.9052078,301799542.37670803,292512144.50624573
528,464.1764,9.38,102791597.02507572,88564804.42732875,62098263.13197273,92923352.41855675,86187984.02030979
529,508.2468,4.39,6439245.255110979,7601861.239643917,8456157.306758033,10398041.7593645,8580812.585074654
530,349.1353,8.11,451285740.3815904,489974941.23026955,454926888.35087806,507487486.58566695,523865171.31936646
531,444.2405,7.26,69237084.17784745,75582229.62743315,79218675.57386851,75428244.63096546,80647552.46633038
532,455.1126,12.79,259339749.2635809,270475958.3594928,218877001.42553693,300922898.7948142,256682131.29857215
533,462.3714,31.72,367024463.1572849,230255388.94567364,128314880.93433763,207526327.21833318,258356980.31174612
534,330.1717,14.35,480835694.2583018,471381360.72811794,363200519.3299976,546055132.5601642,466063791.1790957
535,332.168,32.18,517946788.91023636,409731525.8260459,619764194.302706,529652421.22093856,680118684.583374
536,426.1931,3.93,122970312.48501754,104025086.48879322,123267491.64590853,120321084.54719776,138178897.91003615
