,mz,rt,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB4.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB5.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB3.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB2.mzML,/home/zzy/data/raw-mzml/good-mzml/QE_TEST/SB1.mzML
266,226.109,3.81,363233835.74430156,338276139.5246624,408571638.8431424,516259178.77903485,509530511.4530203
267,296.2012,6.71,1538245742.7444735,1358027584.64241,1637008734.0486567,1633072308.1398363,1575886953.4320712
268,425.2443,5.67,337332509.29517883,303075524.8806039,327509268.6867894,305292541.90122855,287039698.18579406
269,457.2343,8.6,1498440663.0064085,1295819107.894221,1498381365.8024035,1408089597.6345043,1132037935.1411073
270,223.0757,20.79,717713704.3997017,725224149.9257301,726344258.6961523,845599896.7567401,871989125.1796385
271,433.8753,3.54,129921066.04082862,133437670.38148153,135371520.81566846,120032515.22337334,115615395.72094604
272,156.1024,0.58,143756953.18658426,160081673.56448746,138744386.87998956,142254473.30412415,157736147.47284895
273,329.1947,6.35,180448967.27452642,171734873.655482,180486526.10657528,170862322.9123208,169265827.47870484
274,175.0392,29.15,175809.21942290437,124076.8911489024,102570.13952244632,108895.98956581226,154603.11909325287
275,225.0913,18.59,280296930.454207,227591909.46009973,224376548.81211895,270799355.91045076,217769552.89314157
276,189.0549,7.76,16848107.980281048,16575326.975290714,15805812.008425336,15445401.174308108,21234164.56290088
277,331.2597,6.23,855211.6038696795,899119.6066391302,955282.3065463713,1082092.903111591,1208909.620851311
278,386.2444,7.77,1160462617.01585,1047485178.6517724,1231723502.3733432,1223265879.781772,1195017310.0078204
279,318.2431,17.79,2524973126.156326,1617690373.891252,2853048268.5358725,3020560709.7862935,2239138307.2991266
280,325.115,0.59,7219961.97229775,7175488.525231857,7193573.743430718,6613737.753740257,8633433.991124807
281,447.0931,6.33,144438201.90081623,154247802.50123185,128401105.657897,125562699.20085022,136143228.75921673
282,265.1914,0.58,125056289.76839793,137570874.75670412,125187438.4263162,127289693.77379069,139911502.44364998
283,249.1965,0.58,138162616.72285235,157076521.62171286,136706568.30761686,141369510.53590658,151960253.88970518
284,385.13,4.47,79704599.04814029,80328502.87612689,75752876.23086908,77864169.56632364,74536106.59128357
285,343.1441,4.4,385722843.85566974,323222957.33394915,391876978.923668,361644005.52127516,297395942.6446345
286,153.0525,0.92,6324777.293193188,7347024.381243914,6963260.395307334,6648221.421025263,6943887.729493798
287,395.2136,10.75,1518048821.0913043,1159754271.5780492,1462954463.5989826,1550115805.6533594,999159711.5213344
288,381.2543,11.94,622977672.4255953,633109495.3117926,621272578.0662245,720103511.218411,599853510.7802507
289,453.2618,4.74,119224897.53573878,103770018.1229325,116251660.88425432,88698399.921284,58656372.3884612
290,330.1276,5.33,1312525983.999788,1279470456.6815379,1366199553.8761864,1373738217.2139044,1361306734.2578743
291,426.9846,18.51,192607060.39046675,86113746.81905232,221883395.5594549,237692685.58073083,181888435.784834
292,347.1257,3.96,64483213.26037026,61061887.59379705,57868922.46264303,61708844.61182634,51424866.42377888
293,618.2413,7.72,72157353.80083781,51428800.307107314,81978033.49696565,84055474.45929809,79672702.34364375
294,526.2182,23.05,1015523303.0100349,1011803776.8962661,1002348277.3207054,982035957.068637,931674914.8454098
295,334.1667,29.57,453180487.8949858,473086925.90205973,470170149.533989,461664224.46178705,531767183.5797583
296,330.0588,25.48,10835855.794179328,11059044.681637693,10848244.400654344,10175312.336501991,10088012.6363221
297,397.1709,6.19,53255616.36474176,54771771.573585734,49828307.06287414,47329215.275188595,44978151.877580345
298,455.0447,26.8,224241597.0860652,216756074.24464405,223876242.20074883,223787356.89999518,218622583.69469714
299,315.1507,7.44,296268013.8005058,281906853.5390443,299883244.1322382,278101435.2560427,222112952.05931625
300,469.2471,7.04,94016654.61953983,95200184.5179335,94522397.51408124,93816369.9010255,96564858.81403883
301,352.1827,5.16,241842735.47984928,215375162.0035887,221590465.8403858,197338861.69232503,152199467.16965052
302,322.1417,5.19,129972520.59790558,61323520.71114658,162845552.1428415,148047106.7792238,96562592.00098003
303,501.2732,5.17,75676138.35205871,62066724.76664784,77695308.41618042,71290991.57412992,61053071.752882406
304,402.193,26.24,1101997969.7772565,1089265514.7691472,1128899184.8130202,1150425061.5374112,1202461624.4754124
305,287.1294,3.41,660727769.5469292,584068322.3518853,765274109.4513481,670582243.0979292,529476155.8214895
306,341.1534,3.46,119853480.31586647,126049649.19468094,83824233.48144488,94278768.02104473,77260182.97280128
307,481.2105,3.75,86371154.32717946,78346879.53967726,71071462.67676565,108513935.0713959,102432439.83535542
308,435.1603,6.34,286932609.9023624,238121613.54961857,323503084.8281502,325935094.14568794,350390557.7320534
309,444.1198,26.82,867317900.2443776,856140367.238458,871989973.9781445,866166800.2300433,846672312.0279139
310,541.1432,21.87,282293274.9728924,167185092.9887447,347969762.2061807,316146544.1573149,295993031.23007673
311,479.1505,6.74,127424652.00679724,167803277.03566173,85407016.06646591,75043519.3381781,86043600.22775915
312,592.2687,31.4,853765.2291048584,1121926.9830725077,837103.3379369146,1590616.6190950293,633278.1779020753
313,428.2715,18.64,1397610465.6767466,789948403.1186816,1425032127.8766537,1627278979.3806508,1443146606.9430962
314,546.2835,6.16,110070577.05865127,100848573.94870082,112927043.99516197,109622385.34719896,113635395.59556413
315,475.245,8.79,368160750.12062025,374610703.940414,367900690.2498642,375102753.78388345,366123163.55884683
316,573.345,3.92,15810367.1589464,18203975.367467605,21216912.925672337,16205645.014098024,14221743.38975145
317,435.2513,5.34,425291855.57165384,328720705.8359551,459897266.36361945,445565822.4554958,312449029.781005
318,434.1696,12.6,588859888.9867939,479733423.5801292,578564087.3756869,560143067.2214411,488862954.61540854
319,485.1897,5.5,128409777.62765189,113365545.36315313,136391303.7783357,145644456.60831872,150867594.6162922
320,478.1566,26.14,328359232.6334025,331393268.90467703,321923808.13966393,336004287.52404493,334602565.345287
321,409.3332,3.58,47169334.29075329,47099186.9591591,27485264.98300608,38880308.737501726,31942791.58045421
322,228.0344,6.03,199618167.8950872,177544653.97877386,202350050.23740244,181723669.62108046,166002436.15966693
323,639.3782,13.53,91155693.93290181,97594759.75967517,94626765.34345432,85181969.85401437,77880212.92067248
324,628.1028,31.97,12539151.816049408,12233662.490494464,11853983.29070906,11052911.862730376,15669197.405917179
325,342.101,12.99,698099076.2063001,413241945.85663044,813931083.5217999,856540747.768485,768129417.5031589
326,507.2328,14.86,485941225.64519,312338047.2446844,552665324.8303723,589842836.8980584,452371689.5969775
327,518.1657,27.68,469799727.6543025,414034856.12272966,502633012.1339668,546580667.3840973,634791718.6771084
328,414.2869,3.86,151301349.34383154,94195785.73929751,149194705.57751656,184950049.05927047,123832670.9082965
329,481.2928,4.56,127400834.79420398,88374956.41560939,143434793.98565373,149065891.61859646,108879375.55672926
330,501.2341,15.01,681882327.9696876,373417724.96193033,943321917.9737021,1080340417.1138427,848026147.7327596
331,334.065,5.07,109704893.72342235,109864992.74153823,109378965.25275753,109591213.39062835,106299445.75820136
332,310.1417,14.73,1138022036.4089012,610795401.0527233,1382717112.0076,1515538862.5480375,1158886590.1791072
333,448.1989,14.19,388213680.932693,250600720.23438263,519726122.30737406,598140695.4228561,491774858.3407976
334,354.1278,5.6,181634006.6418451,167774895.7137975,180484072.4570231,157544285.28313375,126213917.26311973
335,592.1,8.22,474599420.45594275,517847979.89825296,451257233.96207964,476978072.9511081,461904205.2762855
336,401.0475,8.94,294525268.39417154,201337717.9244008,350898417.22987187,349293656.3604868,265507457.41793942
337,501.2064,9.97,464067865.7505585,399874412.0005878,442226713.3787277,395307900.03271997,318172489.97477895
338,321.1004,7.85,1142483.5095618255,1189520.410222565,878121.0498409895,1149888.354036667,1241803.6436969948
339,471.1261,3.43,3226647.222234307,2999618.21258348,3147581.976435183,2955762.2708507245,3353004.9592302805
340,499.2512,25.23,1050606668.0946889,928460321.489677,1086063045.374045,1174044878.1111846,1129840856.724284
341,376.0834,5.45,296990253.3155117,316259220.8460543,255637898.99072978,244271616.3810004,192424547.6722039
342,557.0014,30.61,607086786.6362058,612113101.085014,598977014.6205878,601041341.3255355,668724966.3891351
343,519.1241,26.74,800084202.1277769,656629370.9592168,852298134.3637731,852835426.4061077,757231659.6071564
344,388.1065,14.3,145979499.08829018,151914127.12344828,146341533.238427,167049477.31746614,143091863.16643605
345,521.1902,26.78,537915172.5663353,554570250.1528245,535488837.5851029,514509812.91640663,537065046.3911232
346,327.0132,21.79,49152446.84529629,50391500.15930696,48505943.760305084,47177231.70571693,57455447.24618406
347,474.2298,21.76,113172606.9530439,112439491.84928483,113161791.52306908,105523059.80004129,120745022.5062451
348,434.1906,10.29,669272586.3840271,560543064.9331373,650142241.1174994,554822830.228554,376394537.4558774
349,438.0895,25.99,104157170.86898178,106258142.86418314,100652462.6460982,95431448.8104992,92699276.38345152
350,370.1367,28.08,609475128.0323981,635907352.8786105,609809496.1613045,614315337.3356177,719221852.8975441
351,331.0959,31.27,5312054.247663681,6259476.069322484,5567017.840369328,4345558.862880755,9171714.804888904
352,227.1546,5.14,1524198705.3945875,1441744925.4058957,1438027288.2182326,1441352653.614303,1419712667.260793
353,354.0792,17.44,169498259.44867125,166196055.55153802,175760418.70687395,202794183.3783067,174242183.9043423
354,490.1997,16.55,510080376.2590574,427468013.88421154,555799516.3118724,603416096.8053508,580985225.3817387
355,514.2032,7.09,5972215.3001502585,5242098.399958474,6215415.653161879,5095885.886821414,3993156.648713949
356,561.195,24.52,1692955140.358358,1552205854.3282056,1595694220.328485,1283626627.8404236,929664121.2114284
357,500.1637,11.46,189821921.09790578,156181039.06095156,193039309.80569702,198254091.8637299,119946859.83078623
358,638.1764,32.36,61060303.87928419,65110561.73387973,61336909.516578004,73858423.2069578,99501515.02589399
359,389.0905,17.19,318271877.05207455,328449833.9196653,311924112.1332091,336858076.3847792,311441532.69849616
360,413.0816,30.78,30750619.027910292,29293069.279173777,28892989.948036,29881939.036633827,32793072.13308473
361,174.0554,6.71,143418.6413072998,201760.69360184987,581124.6678741535,449985.92331998015,441329.1971043665
362,813.2673,19.66,15522287.699919984,14968732.088965341,16558800.482407054,18470386.84048792,17923535.918928985
363,365.1615,15.14,325117133.39842594,320987631.20362955,310162909.65459406,362995842.4060579,321168229.8174653
364,362.2557,3.53,230088730.5987651,258148514.1622653,150646383.7461489,177661145.8585038,166468847.50757334
365,272.9874,5.54,226927253.20787337,230517538.69248426,229026424.67615676,219826572.2756098,211512239.61944854
366,454.2611,6.35,34258137.30387356,33852650.14954058,33780861.026026696,35251871.02101484,39434943.29727073
367,463.2515,19.4,183239747.30869272,85112289.07842202,214099848.6688593,243000169.4912516,188145369.8633809
368,283.1445,7.84,115320596.49858788,122418370.9453688,109898778.99839787,106847739.16067898,125507965.02319461
369,162.0551,3.69,241337313.5892886,254617658.81248143,280991328.2424291,225278866.032248,232290392.27670577
370,480.1033,7.71,49647028.69572475,46067020.342616424,46432007.031616695,39668497.55650728,28519006.141504165
371,370.2497,5.59,677170244.3520998,602011835.1152174,692649283.4129428,721309565.6823409,676087357.7506564
372,974.3051,26.0,5569301.124502778,5783519.950584786,5965792.628588836,5156440.982457065,3919576.0797778377
373,517.2377,24.84,533716637.6976975,392826815.5052357,584885468.1483183,540561997.9631703,430292019.965885
374,441.277,3.86,25926974.152613115,28285054.97043232,28755854.73105886,26163705.733646132,25509020.37466498
375,408.2512,10.19,160753688.10339922,154806546.22508538,164792767.93425333,164167723.90802085,153985950.30480212
376,517.2263,24.56,783063863.4754113,499393149.9353573,867101620.5519476,779230871.0215704,614009879.9839976
377,418.1047,9.99,536769661.7844771,560558327.0786517,507325072.16838026,486551799.8701817,434669942.89177537
378,280.0753,21.7,65452295.44298424,70061349.38928485,68890033.70812659,66445772.351974264,79352861.94012852
379,381.2768,5.36,106246081.13023405,101623525.78468405,86679395.48096977,72896523.71500237,42045389.72986005
380,368.2088,3.85,147572433.0986823,183696991.81590056,142917668.27023926,159344834.74925888,159783945.27016416
381,353.1502,6.47,525932456.6044271,495510776.67959017,537371885.8611827,531184076.18470323,546132235.0468482
382,383.1484,6.65,159952637.79428232,50172597.3597513,295008402.78679276,345570374.0596849,373313892.5404274
383,380.1764,3.4,21836993.33499702,23757840.741917383,20255692.32342544,22766104.098997273,23592175.428884484
384,405.0976,8.19,424974866.3537506,437938809.5840309,406051512.42516685,412681416.2027506,454434284.4328574
385,396.1673,6.19,248024414.60127282,259462730.6282496,231207922.7122881,215334912.85855645,209512554.38650241
386,374.2346,8.84,12338535.314621314,10879466.17062599,12477902.553405484,11539933.038998885,9356621.680474337
387,251.1546,9.79,1342007128.81958,1291182692.5772161,1430361158.513868,1421795679.827994,1375472125.7072363
388,545.175,31.24,294955506.19168246,298093881.74993885,278836963.0022234,289761838.1556841,313128135.0635683
389,376.0298,4.76,180163258.0665373,177048070.83547667,166977177.6405984,153432844.60030365,128934878.30929358
390,601.1757,31.97,4842981.459545259,5515928.184734017,4119355.862186188,5096484.430493509,11517996.703773577
391,416.2226,29.49,697356890.7033727,706636934.7555138,681670220.4803072,697687839.5312324,792643038.8890142
392,443.1742,9.01,641634416.2033323,485963421.8863179,651063839.7141825,595942314.2426541,473623765.2936523
393,378.1618,27.61,324448777.125911,328391470.90264034,322961302.23285043,328293347.9330094,399175261.64576674
394,284.1066,4.03,108879239.64043894,85662081.73465462,101941753.80526695,103092937.21784529,84367226.53089723
395,384.2087,20.96,460978494.60188305,481144435.69730866,470527014.17097056,521498100.03309816,483189798.9349058
396,367.127,7.41,766303585.0617397,264908000.979268,1284025955.6100507,1510492680.2033832,1672410649.8195925
397,312.171,4.9,369456832.52511024,337097568.1470418,357619340.9962155,349176834.0285381,357385019.050391
398,429.2181,9.95,570870609.6757116,496234106.7300888,568616080.4441651,507953083.0839653,350529525.4710848
399,367.0083,24.79,103799991.68854298,106449495.76291892,103149592.72342539,101758085.77904764,101835269.12508318
400,350.0698,19.73,124825317.45759493,65364927.98182169,185462007.8605455,232687512.4223216,240849116.64430588
401,229.1339,3.62,123965257.65316662,132733642.70985425,110977938.24903971,111643388.43380408,107120944.42410667
402,500.2781,5.47,315599939.8278718,206735584.21469128,380287221.3465583,412235850.1854943,384641449.8033972
403,335.0465,21.38,23003338.318707198,17825125.710913606,28266255.760824062,29844748.216650024,35720443.24715731
404,366.0302,17.56,178476517.83134103,180171481.19395787,175931448.10116845,197311931.63853082,166229632.37086713
405,509.1157,28.55,378465909.71609896,375170280.0686126,388059560.2781473,393658241.47690856,423607114.6806651
406,525.1956,28.76,94299465.99176155,95200676.93787883,94163389.11075819,95715087.83996043,116021909.19217673
407,548.2226,7.98,81288973.98366688,78611317.76121756,80299330.7430355,74216263.25352752,75211766.93889737
408,539.2545,4.01,93701009.42240277,120578368.62954389,111157349.18782948,154327371.23105648,136398945.1984859
409,398.1717,3.55,123278848.11319166,131520713.62371582,82614666.21891871,98817198.89831291,99163140.59734797
410,393.1651,4.69,498805843.1379696,466157641.3481852,519567196.60074204,517932378.21947813,487618165.59637356
411,358.1444,28.24,458466269.03627884,471195712.5978303,459499942.2409638,470335621.1495279,528958164.72208214
412,606.403,3.51,17120501.835776538,13049338.560715668,6447745.4010738,17416984.526888832,18910387.183910348
413,261.1351,3.51,319357120.5604179,378485800.50736517,236003747.83305043,270151944.8338196,254076375.42184258
414,580.2813,5.58,67124639.1492402,26976013.78878236,94600848.0069324,80193108.69861856,35021828.34456471
415,495.9274,11.92,362819429.1012319,228134118.23274872,475113100.7935742,563300216.0917122,455547819.1317399
416,310.1354,6.79,543453840.9315081,264053415.35352546,564808565.0444233,550666704.5688142,633076469.7766128
417,407.1632,4.81,412035255.3195671,421914471.60082,440925716.9807193,411365699.4386415,392589443.52706516
418,351.132,31.56,82934930.598436,88471766.54822879,81515299.1236246,76823988.80168085,119470304.7271193
419,324.0194,17.41,196715550.05842948,196651943.8943349,195859540.21587378,224536517.48724055,189966026.0889145
420,529.2255,3.69,117722931.6251002,111884942.61570056,104340292.15716775,110924428.80928373,90144939.7513799
421,365.1977,20.53,982195313.363069,533903378.52458715,1400338325.253303,1767995008.901853,1590567452.4194539
422,570.3564,11.77,178359288.18245864,183926398.90053484,159376942.61424533,152798757.13971066,127934006.8625986
423,373.1237,3.99,110354100.44279368,95354790.1778088,114418461.30113468,101288064.7049557,93908769.42031386
424,308.1973,4.87,185014605.0062927,125907940.67911696,257400881.9962773,271261860.20126784,239618441.74918786
425,525.2655,3.99,135671353.00595176,85808916.11383703,129377828.1448621,124960386.96961327,77344758.6464308
426,476.1245,17.37,415451119.1935641,424097095.16990083,422863025.24997646,491637938.9441225,415946829.5659855
427,613.2143,7.22,27977629.277505066,29886900.240232825,28479686.992210362,27267949.51027656,32544679.29220776
428,271.1445,4.97,713252882.1101327,616848016.4900461,697952332.0974531,653672888.8651094,536235292.5634316
429,468.1606,4.88,17325765.76475798,16450019.21733661,18712779.01614399,15138617.450440723,14805439.117823403
430,959.5238,9.71,7985932.90364271,8135248.684638265,7515183.230746804,7417909.031971914,7774042.663054012
431,412.3216,9.81,661141531.9575175,492609715.5570549,691452148.5587752,596410378.9913337,386651458.34568244
432,213.1026,4.08,578117425.8677526,618648951.8261865,503700202.93346095,544572975.6147325,369663594.4347274
433,361.1652,8.58,8868116.677604064,9027857.407172024,8570215.122116432,7920925.222923781,6635749.535742726
434,432.0224,6.24,2331054.3794103023,0.0,41099555.4933937,147379421.60908973,82426316.20465413
435,421.2743,32.17,67446517.49563947,71171339.12631011,70391393.01306427,73362726.02843782,96270999.2334772
436,363.1458,4.31,462367610.7076522,427208127.1288307,425969855.2386341,369176065.6061952,310407690.5965935
437,633.2536,8.3,75307574.97940835,57286386.15738026,89061108.99276838,88043836.58184192,73610472.33157611
438,546.1429,19.8,268729773.4832236,285503359.03216517,269770076.3010178,300962058.18843746,305815317.2544423
439,329.0901,25.7,542666115.314343,445464837.3977981,573950648.3286242,442972321.49511063,249222892.43998426
440,563.3466,3.61,22783874.007252634,23045719.432634488,10998653.112820616,20501474.287885398,19545514.519649465
441,609.2975,0.58,28192774.04849679,28972222.925408266,29563775.437690265,32521995.723546185,35535039.12239732
442,192.077,3.32,355590214.33036655,374460317.07163614,425306073.19636774,335876059.05239826,326329548.26640546
443,401.3059,33.31,17496130.484018303,16996976.596478716,16517626.774401635,16780603.720994566,17194561.878643528
444,359.2223,14.14,46498729.45296861,48484233.92519397,45971593.91960837,51559456.03966053,45293233.97967948
445,560.2081,23.93,629332612.6996871,461348744.0231615,643620277.4710748,525785534.50415105,342426544.6469745
446,435.2035,7.83,1496313700.5975454,1394193296.4501565,1393539031.2696655,1266691727.1226518,1016729553.5500832
447,486.9446,30.77,87471212.64774764,83921992.8951642,83467122.72025084,88838607.82675202,103384636.1570853
448,168.034,0.91,4122680.8090359615,5598182.393006349,4494790.153408429,4100699.1782480385,4232394.677981889
449,126.0551,0.63,63650432.38205456,65786021.68482428,69677892.56608607,65661656.653246075,75612387.36043788
450,459.0061,11.65,104206614.76662382,93867208.16230442,100397396.08666366,100948467.91669464,70075222.18591322
451,465.1014,26.06,91106293.51231244,95029006.30606188,91964390.23630413,90602193.86370318,91630685.76602629
452,377.1615,3.54,118833303.99781756,96977732.00010964,132361595.3965316,167320450.8605264,158785649.4238504
453,542.2177,4.26,31976122.62986818,35377145.67820137,32548762.02371958,36753879.96029234,35722147.65172203
454,524.0375,6.61,249298730.23340565,271155983.54949474,250097038.816993,246046938.41467795,264542512.3218571
455,392.2588,32.18,297087755.58225566,297459689.0912169,295501440.5800485,333257911.9444414,376850219.08216864
456,248.0504,1.93,170267843.51301473,159370028.78460884,165080273.25626,167887828.63615546,170572296.9709035
457,587.2879,5.88,284445982.54170275,259992393.2967358,272615946.93897384,262934426.78376532,235292293.5588708
458,433.1941,27.78,348806443.51591194,340019660.37381727,366493199.22815883,383936594.32772315,439464467.91276246
459,469.2588,31.37,844757.4039475971,1068125.4208662724,922701.5387990917,1017378.6428460097,1517917.9725106931
460,522.32,3.95,39224511.99920675,47042901.85874627,36393256.590753585,38610606.71698679,37109261.975545965
461,494.2667,18.1,2744320011.3564568,1914225082.9584084,2989191659.9017906,2881483117.3947268,2181557837.9311314
462,448.2466,4.66,110159163.6836696,102559851.21210483,113009001.10176042,133623159.30822168,126218431.37709132
463,136.062,0.58,69760460.41622816,67549624.05808663,62346186.68172122,71292467.27327737,70554250.44663692
464,608.2283,24.86,84003028.78466256,71899429.95781766,89332933.22777641,66172899.05115934,39890453.48920791
465,344.1864,4.5,218509411.03067392,169108849.49991524,214304679.3759086,219153317.30554348,198000845.42720324
466,343.1227,31.6,3305990.954480367,3446631.1857501282,3111370.6666542874,4011276.4224485494,5621347.588620584
467,384.1746,6.31,1288959621.8977592,1035846051.0066811,1510132931.452334,1599724922.5002348,1679641251.2827885
468,358.1681,3.75,209809297.66342443,207988934.31402332,201427896.28062263,192910442.24240926,178414844.55837774
469,416.1894,4.99,970996.5061994529,253244.2629839935,28457847.395398647,41233166.90627408,12132533.93611871
470,311.1391,21.19,223623749.58957803,237141812.92517266,229136475.91247094,216921827.48047352,232275597.72729498
471,468.2152,16.62,118981269.69391537,122428478.09271692,113854910.98503584,127038549.45788443,111468068.02076222
472,296.1397,3.4,199963147.22993702,249860084.34027833,194826671.7411261,193047299.77931195,189284568.06636086
473,305.2478,25.7,22137127.863383632,23571814.803991266,21744906.00828557,21719701.420829408,20880921.654839806
474,199.0869,3.38,365555728.8402613,374083304.9295552,375261897.6500474,357015590.8363817,335176561.740061
475,318.1605,16.58,1020343862.6451776,744431021.3741198,1087850905.4224873,1107300970.19189,813373192.4325192
476,196.0893,4.49,419376714.67412233,373401673.8112844,410634798.87613153,399756456.2400503,361014887.73655164
477,283.1081,20.88,356775079.0968051,358638984.8981362,349528221.71790326,403784978.13751554,380387730.95263034
478,361.2741,32.52,2790126.622507217,1913093.0856468186,1977753.086302089,3431197.3317676615,5057857.503664324
479,378.9846,4.47,186717996.85651523,170938181.94364193,177671162.58742815,172357565.63693094,162152814.27737382
480,428.1573,3.59,37954554.46273756,42315558.70253401,35453304.03608577,39086857.38895342,39200815.64390625
481,479.0273,28.96,283147777.0894911,260050528.8933215,309581504.97004074,304238776.308981,308584873.0931898
482,545.2394,8.44,45355743.47626481,46175134.39586442,45356339.760855965,45073802.063566566,43589871.72729392
483,417.3371,34.31,40524680.22156084,43012900.018208444,41011395.79750231,42332705.817109816,43299664.086434305
484,366.1023,3.92,38206157.24848096,31495390.009499837,37516984.57773323,35516266.46076648,32455800.181544855
485,358.1567,3.57,55559811.27688229,63843352.138428666,27763793.014510658,43539112.041959494,41585719.07535015
486,515.1369,31.37,981978398.4904072,973919358.4041492,991253848.9430003,954795472.2670459,1192669688.3102036
487,218.0815,3.8,167159652.36829507,171363514.68472368,154520434.46426508,162492378.13744664,156706074.54020143
488,412.2713,4.18,277692129.78450525,259129407.8574652,250430888.2145278,229021975.65319633,178931197.68224484
489,413.1977,4.27,243122053.9197088,273939980.26302755,231245557.0027336,188159775.77328464,135127356.09289378
490,348.1599,26.5,987657422.2314543,908118968.7141935,972131455.4200219,711768865.5065725,289733812.40095925
491,521.1688,26.26,472761224.2619443,473904744.6382739,460587001.1723354,464566092.7255182,477817573.9849645
492,462.1587,7.87,93117912.23635311,86173795.59570216,86072373.83531745,72971944.15555818,55362436.8947805
493,367.25,3.87,281990019.35921276,246965709.90617013,292171178.76451975,213266725.32824814,154524261.715465
494,430.1702,30.22,1271457946.3447762,1104287636.6281896,1354946183.0542846,1483709438.0570657,1554210908.3680253
495,285.1059,17.54,782157664.3884733,780197402.6235453,818645427.4401538,919988679.5057632,823102837.4887248
496,331.0574,25.69,442180331.6016673,459039923.03886366,451951299.71621436,455623953.2218267,452641216.7969918
497,263.0819,13.48,78170586.16492605,76965876.67961563,75500767.09101635,90058930.56230025,71149127.41338523
498,323.1031,13.3,176786272.0793151,183322485.87422,166720670.7331657,185452709.53890568,158465510.73916793
499,411.1757,4.97,1000047665.3311942,1054405298.211735,1011674381.3964288,1033202656.80626,994316265.6307721
500,600.1922,31.52,169247762.1746384,172095660.09934965,155275949.19893467,145103644.4626052,213654855.9791615
501,394.2354,8.96,259067071.66917694,263886652.00311613,258496932.58627737,246996567.05564097,229039354.0056661
502,361.0511,27.44,185316420.62424803,190223388.80414134,185369048.10625955,188018398.0106901,238119104.374606
503,353.1138,27.39,659701396.0454683,684886955.7356613,657465738.5181189,656394319.1201544,728962554.9476123
504,326.1424,9.89,1048619940.9103608,748333215.3811116,1159160615.7703958,1092500608.1272645,926505207.5175519
505,342.1818,13.46,318672231.3059032,320101863.6464484,304171552.6412985,336479858.68956,271181369.72028196
506,521.2669,31.39,465310217.09139895,440687266.6746498,470975802.349885,527809973.80890423,637588360.4640791
507,455.2485,21.4,366877147.5844143,210061661.63177347,425943231.04502803,346004061.434416,399532689.9222022
508,309.0905,31.27,616214988.153283,574582331.0565028,600763296.9354912,606455283.8161356,601415621.9853005
509,451.1527,12.78,43625471.19334162,44618734.42447165,43647187.89110884,54651554.00001201,54855243.8603231
510,356.0036,25.83,68346992.80552001,66616503.2399375,68077959.34651111,65027070.84309028,61764758.58637967
511,499.2245,3.8,97433125.86250207,84743781.6817318,106623164.58771455,81286552.36150876,53371780.993164554
512,555.0217,31.74,1667363386.6649866,1596574043.0470319,1640903263.581896,1677745250.675639,1789005805.9526296
513,397.2353,4.38,258897564.2525397,260222688.89852798,283901061.21532893,295058013.16727424,290494756.1692929
514,427.0565,13.39,245716082.06570908,121360926.37650569,336231561.22866434,374688014.107646,275629405.29578674
515,449.1876,26.3,891949824.0401067,726600735.226323,930987243.4916205,741381282.5796878,391101420.3326017
516,472.2313,3.51,44339904.235115595,41784615.27617814,28103606.875248563,43951518.2002158,44879482.04177198
517,325.1778,5.96,60541040.45507625,62307552.21444897,67226187.32277596,61888889.61463722,70528517.78008571
518,402.148,8.24,14828685.557224203,2814296.555040933,79355042.93526588,127237445.1618796,91862191.70928574
519,417.1676,7.23,680891186.3154347,551561300.2558799,658699784.6373377,442603096.7836355,200038834.04219115
520,341.1516,3.37,38005946.088178664,32097534.889897272,53160078.53022361,59412917.3968986,71261586.20125657
521,346.1366,25.73,1080111580.6936412,1101241738.0373852,1102458782.0711586,1128316019.3895779,1125588212.1677094
522,555.1401,15.78,161016523.5045781,113996395.61273187,178949709.21548468,175570798.44757134,128340489.96111809
523,373.1527,3.73,247073209.09565693,214191592.85755742,246040533.10114112,207827464.33377308,136489765.54315424
524,458.1654,8.44,27396912.394370563,22692015.550767377,33972948.12535767,33481790.010349587,27676803.114947036
525,419.0735,28.31,299861478.50128686,297038567.1477161,292425052.8458557,292362005.6848177,330972404.69432884
526,306.0312,7.81,172102189.44061613,71474939.67241637,221028515.5680217,217341834.46733448,244444107.48575383
527,336.1349,5.82,571985513.9673171,568381792.5666459,492352179.05934286,442566317.8928747,283416954.11787605
528,464.1764,9.38,218227997.46795407,172302846.46187678,215308951.30067718,181500728.9376186,136885813.3413426
529,508.2468,4.39,30676607.24680185,27877927.1081377,28567216.152345113,26872730.27600926,20846672.196236778
530,349.1353,8.11,364915694.9563748,135293705.65065482,771001618.6927217,1074434642.4476259,1320870445.9870925
531,444.2405,7.26,200758938.8784526,181274090.22266603,207054068.6815377,168193076.34682035,129519502.94566695
532,455.1126,12.79,587745130.4097705,431750652.4966597,620140128.3125995,614820131.8190156,514921970.50334764
533,462.3714,31.72,838435269.4853028,812668226.4276273,795093225.8451449,852426217.0408084,991901979.4598798
534,330.1717,14.35,1069286370.1400384,972139651.1952577,1084210997.265009,1174333992.2624505,931560945.3737684
