rt,rt_range:min,rt_range:max,mz,datafile:SA4.mzML:area,datafile:SB4.mzML:area,datafile:SB5.mzML:area,datafile:SB2.mzML:area,datafile:SA3.mzML:area,datafile:SA5.mzML:area,datafile:SB3.mzML:area,datafile:SA1.mzML:area,datafile:SA2.mzML:area,datafile:SB1.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
13.7936,13.7067,14.3061,376.14091,4812000.0,4824.0,73990.0,20100.0,5235000.0,3919000.0,273000.0,6557000.0,5146000.0,1312000.0,13.82,198.0,1.0,1/1,5133800.0,18.51808996804788,336782.8,164.96585379290843,0.06560107522692742,0.06560107522692742
9.6217,9.3609,10.0535,393.21818,2808000.0,2783000.0,2775000.0,2706000.0,2799000.0,3247000.0,2580000.0,2868000.0,2864000.0,2705000.0,9.77,199.0,0.92,1/1,2917200.0,6.41114541445739,2709800.0,3.0033993930246963,0.9289044289044289,1.0096787270700314
28.8117,28.6211,29.0935,451.16587,3364000.0,3113000.0,3054000.0,3081000.0,3393000.0,3706000.0,3033000.0,3441000.0,3674000.0,3350000.0,28.92,200.0,0.91,1/1,3515600.0,4.606829859188525,3126200.0,4.1152045262996255,0.8892365456821026,0.9771830172330798
0.605,0.5559,0.7038,227.11429,261100.0,279600.0,255000.0,264900.0,274800.0,269300.0,243500.0,195900.0,289000.0,262900.0,0.67,201.0,1.15,1/1,258020.0,14.023478863158326,261180.0,5.089782774193938,1.0122471126269281,0.880214880545155
27.1972,27.0558,27.3297,616.08608,287000.0,242700.0,260600.0,247800.0,293600.0,300400.0,236300.0,299600.0,350500.0,259700.0,27.03,202.0,0.81,1/1,306220.0,8.272882012275147,249420.0,4.255283899465587,0.8145124420351382,1.005570916092763
15.5374,15.1023,15.8185,442.18877,1323000.0,1483000.0,1500000.0,1708000.0,1560000.0,1432000.0,1472000.0,1558000.0,1311000.0,1429000.0,15.4,203.0,0.99,1/1,1436800.0,8.428880274519218,1518400.0,7.190773570119284,1.056792873051225,1.067467548536591
10.887,10.826,11.3664,398.19733,199200.0,16320.0,13320.0,250800.0,174000.0,207200.0,261700.0,182100.0,178200.0,181300.0,10.87,204.0,0.92,1/1,188140.0,7.614054904216702,144688.0,84.6669780415764,0.7690443286914,0.8359177485776087
7.7974,7.5401,8.1397,267.18574,6457000.0,6587000.0,6656000.0,6667000.0,6492000.0,6649000.0,6337000.0,6770000.0,6535000.0,7221000.0,7.84,205.0,1.08,1/1,6580600.0,1.9483912356866866,6693600.0,4.834072617106004,1.0171716864723581,0.9418256356225537
11.169,10.9688,11.2698,460.19942,205300.0,202900.0,206600.0,226900.0,209900.0,233500.0,197700.0,211600.0,212800.0,202700.0,10.97,206.0,1.02,1/1,214620.0,5.093619291024491,207360.0,5.484301176497172,0.9661727704780543,0.9472282063510336
18.1002,17.6402,18.2824,493.26433,32150000.0,50550000.0,49000000.0,50440000.0,33420000.0,36600000.0,48350000.0,17900000.0,30170000.0,43530000.0,17.94,207.0,1.05,1/1,30048000.0,23.90070204471313,48374000.0,5.9250575991880865,1.6098908413205537,1.5332293726862416
25.2599,25.0873,25.4819,417.1287,865500.0,737100.0,761000.0,715500.0,729700.0,731400.0,724800.0,754900.0,736500.0,704700.0,25.33,208.0,0.97,1/1,763600.0,7.574051368918716,728620.0,2.9748376928287703,0.9541906757464641,0.9837017275736744
16.7766,16.2812,16.9482,299.15778,8935000.0,11820000.0,12440000.0,13270000.0,9013000.0,10470000.0,11690000.0,4110000.0,8374000.0,10910000.0,16.58,209.0,0.98,1/1,8180400.0,29.38330190440101,12026000.0,7.343559421648278,1.470099261649797,1.500101287397752
4.1214,3.6801,4.2789,399.16694,1981000.0,1992000.0,2074000.0,1946000.0,1990000.0,1953000.0,1943000.0,2252000.0,2139000.0,1934000.0,3.98,210.0,0.98,1/1,2063000.0,6.209950545476954,1977800.0,2.9478541107024845,0.9587009209888512,0.9782662459069911
6.172,6.0159,6.2842,186.09148,97350.0,90520.0,86780.0,96130.0,93180.0,97240.0,95210.0,95850.0,92350.0,113800.0,6.19,211.0,1.12,1/1,95194.0,2.430311069855941,96488.0,10.762200269810014,1.0135932936949807,0.9049940122276613
6.4663,6.4026,7.0021,307.16718,370600.0,6942000.0,6850000.0,4585000.0,245300.0,16620.0,6197000.0,102600.0,238200.0,2862000.0,6.47,212.0,1.05,1/1,194664.0,70.61739270500496,5487200.0,31.805228887564212,28.188057370648913,26.845768924427535
28.1134,28.026,28.4012,316.03544,197400.0,198200.0,203100.0,190800.0,201400.0,2550.0,200600.0,207800.0,3392.0,276000.0,28.12,213.0,0.91,1/1,122508.4,89.12503436775961,213740.0,16.424939662054435,1.7446966901861425,1.917249110094662
32.4086,32.2394,32.506,810.45747,41470.0,40780.0,41370.0,13900.0,45390.0,46940.0,44050.0,37740.0,56050.0,51060.0,32.31,214.0,0.95,1/1,45518.0,15.135142215267546,38232.0,37.14700923602536,0.8399314556878598,0.8841383744082735
12.4993,12.2805,12.8786,394.1406,701700.0,682600.0,678400.0,837800.0,775100.0,691700.0,745200.0,679100.0,694900.0,899300.0,12.58,215.0,1.09,1/1,708500.0,5.380761701020789,768660.0,12.67201524883164,1.084911785462244,0.9953319132681138
31.5324,31.4206,31.7197,463.0859,11180000.0,11150000.0,11100000.0,11280000.0,11300000.0,12640000.0,11050000.0,11430000.0,12410000.0,11880000.0,31.42,216.0,0.97,1/1,11792000.0,5.7651870871584565,11292000.0,3.0079843809638107,0.9575983717774763,0.9872148162654395
28.3224,28.0176,28.5984,486.2003,2665000.0,2236000.0,2221000.0,2538000.0,2685000.0,2942000.0,2394000.0,2826000.0,3077000.0,2876000.0,28.25,217.0,0.91,1/1,2839000.0,6.136757971640281,2453000.0,10.987057598864363,0.8640366326171187,0.9494908050737568
3.9371,3.7609,4.0775,308.14325,1326000.0,1453000.0,1412000.0,1380000.0,1341000.0,1295000.0,1397000.0,1365000.0,1407000.0,1360000.0,4.04,218.0,1.07,1/1,1346800.0,3.1292684763587477,1400400.0,2.514845271312629,1.0397980397980398,0.9717738689701305
9.1187,8.88,9.4772,416.16341,1168000.0,1207000.0,1229000.0,1164000.0,1175000.0,1174000.0,1173000.0,1137000.0,1156000.0,1136000.0,9.18,219.0,1.01,1/1,1162000.0,1.3674912721231243,1181800.0,3.0959764325481047,1.017039586919105,1.0069698880387177
32.4525,32.3691,32.5667,351.19587,90270.0,36790.0,82950.0,36420.0,96880.0,94450.0,36670.0,68600.0,134600.0,70360.0,32.56,220.0,0.95,1/1,96960.0,24.58064087651966,52638.0,42.50183499279627,0.5428836633663366,0.5714564877540386
21.6778,21.449,21.8945,392.20098,81760.0,76440.0,78320.0,66130.0,78000.0,82670.0,73620.0,83070.0,79780.0,76800.0,21.74,221.0,1.05,1/1,81056.0,2.6261123417566075,74262.0,6.534542205724829,0.9161814054480852,0.8725537194743669
3.5724,3.367,3.6784,302.17554,852000.0,863900.0,903200.0,835800.0,847200.0,842300.0,956800.0,934300.0,933700.0,851100.0,3.41,223.0,1.0,1/1,881900.0,5.4070230499487195,882160.0,5.513102027204296,1.0002948180065767,1.0002948180065767
27.3121,27.119,27.5199,331.04393,323000.0,313300.0,316800.0,319400.0,322100.0,466100.0,316800.0,332400.0,468400.0,327000.0,27.22,225.0,0.84,1/1,382400.0,20.284081186396833,318660.0,1.6135660489972787,0.8333158995815899,0.9920427375971309
13.7572,13.3608,13.96,192.13852,25910000.0,24810000.0,24260000.0,28820000.0,29990000.0,25500000.0,24820000.0,26250000.0,25320000.0,24670000.0,13.66,226.0,0.98,1/1,26594000.0,7.266845732868302,25476000.0,7.391729850568547,0.9579604422050086,0.9775106553112334
29.4576,29.3671,29.8977,340.36961,4318.0,163700.0,176600.0,121800.0,2587.0,7136.0,134300.0,64020.0,81240.0,128800.0,29.46,227.0,1.13,1/1,31860.2,118.47751624893222,145040.0,16.400761769639104,4.552388246150369,4.028662164734841
3.6974,3.6266,3.8947,555.25335,4014000.0,4265000.0,4452000.0,4101000.0,4017000.0,4028000.0,4600000.0,4104000.0,4367000.0,4106000.0,3.66,228.0,1.06,1/1,4106000.0,3.665226155241308,4304800.0,5.082128221095881,1.048416950803702,0.9890725950978321
29.1459,29.0525,29.2043,178.13545,1129.0,1433.0,1406.0,1403.0,1664.0,139.8,915.6,1502.0,208.1,567.0,29.3,229.0,1.27,1/1,928.5800000000002,77.11567673576968,1144.92,33.94959302391185,1.2329793878825732,0.9708499117185616
29.889,29.6404,30.2399,305.10881,17250000.0,16210000.0,16050000.0,16240000.0,17280000.0,20900000.0,16270000.0,17860000.0,20620000.0,16340000.0,29.94,230.0,0.88,1/1,18782000.0,9.714846292857214,16222000.0,0.663074432722222,0.8636992865509531,0.9814764619897194
0.5823,0.2815,0.7632,109.0763,1107000.0,1071000.0,1039000.0,1048000.0,1113000.0,772400.0,1009000.0,324100.0,1151000.0,758400.0,0.71,231.0,0.94,1/1,893500.0,39.52793258958952,985080.0,13.059975115766925,1.1024958030218244,1.1728678755551323
18.0639,17.7604,18.3598,204.13857,18990000.0,20130000.0,18420000.0,20840000.0,19170000.0,18900000.0,18010000.0,19780000.0,19640000.0,17830000.0,18.06,232.0,0.94,1/1,19296000.0,2.0385434489009127,19046000.0,7.111070011150974,0.9870439469320066,1.0500467520553263
0.5809,0.5572,0.6542,114.128,351800.0,325800.0,330700.0,320100.0,322600.0,337700.0,307000.0,366800.0,333000.0,377900.0,0.61,233.0,0.96,1/1,342380.0,5.029699525695376,332300.0,8.121146775308032,0.9705590279806063,1.0109989874797982
32.2974,32.2032,32.5109,291.19589,2553000.0,2289000.0,2357000.0,2299000.0,2579000.0,2599000.0,2427000.0,2237000.0,3402000.0,3001000.0,32.3,234.0,0.96,1/1,2674000.0,16.19607826840456,2474600.0,12.09746999477681,0.9254300673148841,0.9639896534530042
0.576,0.5509,0.7599,146.11782,6100000.0,5907000.0,5799000.0,5852000.0,6090000.0,5991000.0,5943000.0,6693000.0,6222000.0,6475000.0,0.46,235.0,1.03,1/1,6219200.0,4.457972857779686,5995200.0,4.565821975886299,0.9639825057885258,0.9359053454257532
32.2505,32.2212,32.2931,362.21253,5958.0,4228.0,5367.0,5012.0,5990.0,5889.0,4504.0,5361.0,12270.0,10280.0,32.34,236.0,0.94,1/1,7093.6,40.95210523466047,5878.2,42.52922390451463,0.8286624562986353,0.8815558045730164
8.6528,8.4569,8.8597,220.95373,184700.0,175000.0,174600.0,169900.0,186300.0,182000.0,176500.0,181100.0,175700.0,164200.0,8.56,237.0,0.98,1/1,181960.0,2.2369646172592126,172040.0,2.924437711885983,0.9454825236315674,0.9647780853383341
31.4316,30.9406,31.5388,279.15975,6696000.0,6657000.0,6733000.0,6581000.0,6658000.0,8914000.0,6667000.0,6898000.0,8811000.0,8656000.0,31.24,238.0,0.96,1/1,7595400.0,15.283740580048297,7058800.0,12.671958882142786,0.9293519761961188,0.9680749752042904
4.4451,4.3479,4.7332,275.21208,5414000.0,3262000.0,2504000.0,4221000.0,5302000.0,5246000.0,7678.0,6061000.0,5978000.0,4563000.0,4.48,239.0,0.86,1/1,5600200.0,6.9395028986504546,2911535.6,62.306133884809746,0.5198985036248706,0.6045331437498495
2.3507,2.173,2.5289,215.04898,79340.0,20770.0,18410.0,13500.0,80720.0,96250.0,130300.0,22730.0,21830.0,102200.0,2.29,240.0,0.93,1/1,60174.0,58.53895137618158,57036.0,96.47006223041998,0.9478512314288563,1.0191948725041464
6.8356,6.7479,7.1676,428.25572,1819000.0,155400.0,3615.0,399700.0,1781000.0,1595000.0,288500.0,2262000.0,1780000.0,8733.0,6.94,241.0,0.94,1/1,1847400.0,13.40628564192136,171189.6,101.47261414684417,0.09266515102305944,0.09857994789687176
3.6281,3.5103,3.832,214.09936,3655000.0,3382000.0,3358000.0,3412000.0,3499000.0,3551000.0,4054000.0,4073000.0,4047000.0,3435000.0,3.81,242.0,0.97,1/1,3765000.0,7.310633336027101,3528200.0,8.371967449946045,0.9371049136786188,0.9660875398748647
4.2615,4.1697,4.4022,427.11704,1146000.0,1229000.0,1287000.0,1158000.0,1142000.0,1140000.0,1166000.0,1190000.0,1257000.0,1133000.0,4.43,243.0,1.04,1/1,1175000.0,4.277389573831171,1194600.0,5.239940211850585,1.0166808510638299,0.9775777414075287
12.9949,12.747,13.2498,347.22199,938600.0,920400.0,928900.0,1115000.0,1132000.0,915200.0,912800.0,940800.0,909300.0,1106000.0,12.95,244.0,1.05,1/1,967180.0,9.634238417802944,996620.0,10.451550123339505,1.030439008250791,0.9813704840483723
6.8526,6.627,6.9599,488.16489,965000.0,997800.0,1022000.0,939200.0,1002000.0,975900.0,986600.0,966700.0,998300.0,1020000.0,6.66,245.0,0.97,1/1,981580.0,1.7829184999255547,993120.0,3.387966697159422,1.0117565557570447,1.0430479956258194
10.6015,10.5579,10.9278,489.22922,816500.0,17790.0,10100.0,46460.0,770900.0,595900.0,33020.0,9867.0,991600.0,93000.0,10.63,246.0,0.94,1/1,636953.4,59.31070575423642,40074.0,81.69017082764019,0.06291512063519875,0.0669309793991476
32.8715,32.7951,32.9829,245.17531,35820.0,31620.0,51040.0,21560.0,26950.0,50740.0,20230.0,66220.0,33040.0,29920.0,32.84,247.0,0.75,1/1,42554.0,37.27546851881783,30874.0,39.93861500274974,0.7255252150209146,0.9673669533612195
9.2049,9.0901,9.6895,233.09261,3836000.0,4579000.0,4443000.0,4387000.0,3859000.0,4064000.0,4758000.0,4398000.0,3926000.0,4129000.0,9.39,248.0,1.09,1/1,4016600.0,5.750205834840907,4459200.0,5.236987095136168,1.1101927002937808,1.0185254131135604
21.9333,21.82,22.3377,558.23199,705000.0,707100.0,718000.0,596300.0,672500.0,705400.0,695100.0,643100.0,708400.0,611600.0,22.12,249.0,0.89,1/1,686880.0,4.1548805368859245,665620.0,8.583435591215876,0.96904845096669,1.088818484232236
3.3517,3.19,3.5827,406.23402,5730000.0,6040000.0,6408000.0,5908000.0,5807000.0,5711000.0,6735000.0,6155000.0,6286000.0,5745000.0,3.49,250.0,1.07,1/1,5937800.0,4.45694497118437,6167200.0,6.496045824111353,1.0386338374482131,0.9706858293908533
5.1683,4.7316,5.3307,445.16195,355500.0,367000.0,370100.0,352500.0,25560.0,358200.0,360400.0,13390.0,403800.0,346700.0,5.13,251.0,0.98,1/1,231290.0,84.03191340577617,359340.0,2.7200140323636885,1.553633966016689,1.5853407816496825
3.4325,3.3598,3.5244,417.11884,466200.0,451200.0,477700.0,428500.0,487800.0,486900.0,498700.0,470600.0,519500.0,433100.0,3.38,252.0,0.93,1/1,486200.0,4.308545922734893,457840.0,6.535149412503549,0.941670094611271,1.0125484888293237
31.0623,30.8758,31.3939,529.22952,2456000.0,29190.0,2124000.0,31060.0,27400.0,15720.0,2211000.0,2513000.0,45100.0,32610.0,31.03,253.0,0.93,1/1,1011444.0,132.96847626734422,885572.0,132.19022358243066,0.8755521808424391,0.9414539578950958
3.8227,3.4606,3.9906,359.19756,2280000.0,2312000.0,2244000.0,2255000.0,2277000.0,2234000.0,2262000.0,2576000.0,2525000.0,2330000.0,3.76,254.0,1.07,1/1,2378400.0,6.692738256571003,2280600.0,1.6649584143432503,0.9588799192734612,0.8961494572649169
3.4342,3.2575,3.5726,313.17719,1412000.0,1528000.0,1613000.0,1449000.0,1444000.0,1410000.0,1680000.0,1491000.0,1538000.0,1403000.0,3.3,255.0,1.02,1/1,1459000.0,3.7697052775873887,1534600.0,7.428160016668821,1.0518163125428375,1.0311924632772915
10.8481,10.5711,11.1693,330.15081,2517000.0,2482000.0,2417000.0,2787000.0,2522000.0,2793000.0,2438000.0,2560000.0,2598000.0,2388000.0,10.87,256.0,0.99,1/1,2598000.0,4.3804717936182,2502400.0,6.5034786207923885,0.9632024634334103,0.972931781245869
22.604,22.48,22.8814,433.22274,802300.0,760500.0,795700.0,671700.0,788400.0,907900.0,744600.0,852200.0,815900.0,714800.0,22.78,257.0,0.89,1/1,833340.0,5.755618573494707,737460.0,6.364411215528364,0.8849449204406364,0.9943201353265578
11.2141,10.9904,11.5891,234.11305,911200.0,903100.0,916500.0,1072000.0,918900.0,1125000.0,888100.0,900100.0,906400.0,860300.0,11.29,258.0,1.02,1/1,952320.0,10.162039678847638,928000.0,8.96140411494513,0.9744623655913979,0.9553552603837234
7.3297,7.0607,7.6241,413.12057,836400.0,852500.0,862400.0,830700.0,847400.0,823500.0,843000.0,867800.0,850200.0,907800.0,7.36,259.0,1.05,1/1,845060.0,1.9523734674032123,859280.0,3.43840276425382,1.0168272075355596,0.9684068643195805
3.395,3.2853,3.5298,328.15799,1399000.0,1477000.0,1507000.0,1391000.0,1427000.0,1421000.0,1628000.0,1477000.0,1519000.0,1370000.0,3.23,260.0,1.06,1/1,1448600.0,3.3555599342188347,1474600.0,6.991624616457093,1.017948363937595,0.9603286452241462
5.6224,5.4693,5.9698,163.08666,1432000.0,1415000.0,1426000.0,1394000.0,1389000.0,1423000.0,1375000.0,1465000.0,1572000.0,1490000.0,5.67,261.0,0.94,1/1,1456200.0,4.818153790891685,1420000.0,3.08214264000269,0.9751407773657464,1.037383805708241
3.4873,3.3904,3.6275,316.20262,1445000.0,1471000.0,1547000.0,1438000.0,1509000.0,1482000.0,1673000.0,1683000.0,1654000.0,1411000.0,3.69,262.0,1.06,1/1,1554600.0,6.877777829595054,1508000.0,6.9883957839192155,0.9700244435867748,0.9151173996101648
10.489,10.0625,10.7097,223.08707,6498000.0,3399000.0,1512000.0,6541000.0,7589000.0,7306000.0,5729000.0,7491000.0,6744000.0,5864000.0,10.36,263.0,0.94,1/1,7125600.0,6.731526490172015,4609000.0,45.53403648355336,0.6468227237004603,0.6881092805324046
5.0855,4.919,5.3891,119.06061,1443000.0,1405000.0,1441000.0,1363000.0,1460000.0,1408000.0,1385000.0,1516000.0,1745000.0,1350000.0,5.09,264.0,0.92,1/1,1514400.0,8.89343757091557,1388800.0,2.589364205327546,0.9170628631801373,0.99680745997841
10.6266,10.5172,10.7268,185.97775,7575.0,7509.0,6741.0,4126.0,9135.0,10710.0,6604.0,5731.0,6086.0,7048.0,10.78,265.0,0.94,1/1,7847.4,26.660351532749015,6405.6,20.62027150193796,0.8162703570609374,0.868372720277593
3.8072,3.724,4.0123,226.10912,2169000.0,2275000.0,2350000.0,2149000.0,2234000.0,2161000.0,2173000.0,2194000.0,2554000.0,2178000.0,3.91,266.0,0.98,1/1,2262400.0,7.313911635720751,2225000.0,3.814536412781878,0.983468882602546,1.0035396761250468
6.7021,6.4901,7.0898,296.20152,10800000.0,8154000.0,7283000.0,8867000.0,10960000.0,10830000.0,8647000.0,11050000.0,10900000.0,10850000.0,6.79,267.0,0.99,1/1,10908000.0,0.924517949063345,8760200.0,15.037290695862762,0.8030986431976531,0.8112107507047002
5.6722,5.4507,5.9625,425.24462,2375000.0,2432000.0,2371000.0,2337000.0,2344000.0,2358000.0,2403000.0,2353000.0,2372000.0,2625000.0,5.75,268.0,1.16,1/1,2360400.0,0.5512427277351012,2433600.0,4.631821461917811,1.0310116929334012,0.888803183563277
8.5959,8.2404,8.8397,457.23397,8869000.0,8468000.0,8517000.0,8386000.0,8737000.0,8819000.0,8298000.0,9066000.0,8808000.0,7877000.0,8.54,269.0,0.88,1/1,8859800.0,1.4055612551575585,8309200.0,3.0754807066719376,0.937854127632678,1.0657433268553158
20.7875,20.4101,21.0099,223.07547,4531000.0,4265000.0,4413000.0,5083000.0,4980000.0,5136000.0,4418000.0,4611000.0,4436000.0,5010000.0,20.71,270.0,0.97,1/1,4738800.0,6.393247216284744,4637800.0,8.17196955930461,0.9786865873216848,1.0089552446615306
3.5372,3.4641,3.6354,433.87595,572100.0,586100.0,606200.0,561900.0,574700.0,573600.0,657600.0,569200.0,674900.0,559200.0,3.66,271.0,1.04,1/1,592900.0,7.739229394123698,594200.0,6.78280238408806,1.002192612582223,0.963646742867522
0.5806,0.5576,0.7298,156.10256,967000.0,957800.0,953800.0,951300.0,1003000.0,974200.0,934000.0,977000.0,1034000.0,963300.0,0.7,272.0,0.97,1/1,991040.0,2.785040921811387,952040.0,1.1614280973951978,0.9606474007103649,0.9903581450622319
6.3469,6.2004,6.6151,329.19465,1269000.0,688200.0,620700.0,780600.0,1330000.0,1223000.0,745400.0,1601000.0,1342000.0,921500.0,6.5,273.0,0.68,1/1,1353000.0,10.844237046640632,751280.0,15.01495779405283,0.555269770879527,0.8165731924698926
18.5869,18.2902,18.8898,225.09118,1221000.0,1514000.0,1226000.0,1491000.0,1219000.0,1224000.0,1240000.0,1255000.0,1231000.0,1176000.0,18.59,275.0,1.14,1/1,1230000.0,1.1948730452600869,1329400.0,12.03592785475602,1.0808130081300813,0.9480815860790187
7.7627,7.5528,7.9535,189.05505,84030.0,89620.0,88670.0,83990.0,88190.0,86080.0,86290.0,79930.0,79080.0,106400.0,7.76,276.0,1.11,1/1,83462.0,4.686876031295246,90994.0,9.765066826033525,1.0902446622414992,0.982202398415765
6.2334,6.0994,6.3594,331.25983,1103.0,3020.0,2810.0,3813.0,1070.0,1908.0,2606.0,8196.0,719.6,3652.0,6.35,277.0,1.0,1/1,2599.32,121.5238185405531,3180.2,16.605057790012903,1.2234738316174998,1.2234738316174998
7.8317,7.7777,8.3765,386.24417,4620000.0,307900.0,153800.0,1080000.0,4373000.0,3975000.0,11780.0,6331000.0,4782000.0,2488000.0,7.83,278.0,1.11,1/1,4816200.0,18.682105832415775,808296.0,126.89937982831975,0.16782857854740252,0.1511969176102725
17.9243,17.7984,18.3971,318.24312,12420000.0,128100.0,10010.0,19450.0,12290000.0,11720000.0,564800.0,13080000.0,12870000.0,3909000.0,17.87,279.0,1.04,1/1,12476000.0,4.258955947601164,926272.0,181.66652355025172,0.07424430907342097,0.07138875872444324
0.585,0.5618,0.6342,325.1155,66200.0,72080.0,64150.0,55620.0,75670.0,45450.0,71720.0,56660.0,71050.0,18420.0,0.71,280.0,1.12,1/1,63006.0,19.17382366173234,56398.0,39.48626519781316,0.8951210995778179,0.7992152674801946
6.3288,6.1901,6.544,447.0928,748400.0,861000.0,914500.0,794500.0,768200.0,759600.0,811200.0,799700.0,754100.0,856000.0,6.49,281.0,1.14,1/1,766000.0,2.6376411512826805,847440.0,5.556829424963153,1.106318537859008,0.9704548577710597
0.5815,0.5559,0.6719,265.19134,806700.0,779000.0,755500.0,766600.0,819100.0,801600.0,769500.0,731800.0,818100.0,789800.0,0.52,282.0,0.97,1/1,795460.0,4.570876812936734,772080.0,1.6806070622022238,0.9706082015437608,1.0006270119007843
0.5809,0.5568,0.7381,249.1967,921800.0,886300.0,902900.0,917400.0,956900.0,913100.0,867700.0,796800.0,983400.0,933300.0,0.53,283.0,1.01,1/1,914400.0,7.820187749091656,901520.0,2.8494069837509914,0.9859142607174103,0.9761527333835746
4.4659,4.3883,4.6062,385.12995,436900.0,506200.0,531600.0,467900.0,448000.0,440200.0,482400.0,424400.0,469500.0,446900.0,4.31,284.0,1.1,1/1,443800.0,3.7621129034659964,487000.0,6.772897593058226,1.0973411446597567,0.9975828587815969
4.4104,4.2124,4.6561,343.14367,2903000.0,2615000.0,29530.0,2639000.0,2859000.0,2852000.0,2637000.0,3419000.0,3138000.0,2690000.0,4.43,285.0,0.95,1/1,3034200.0,8.072106839416477,2122106.0,55.13903253067534,0.6993955573132951,0.7362058498034685
0.9172,0.887,0.9525,153.05243,40530.0,39190.0,45610.0,36600.0,38530.0,39730.0,44100.0,50960.0,39900.0,40280.0,0.73,286.0,0.94,1/1,41930.0,12.162065113423546,41156.0,8.918889054242282,0.9815406630097782,1.0441921946912534
10.7538,10.4401,11.0394,395.21377,9117000.0,8391000.0,8136000.0,9565000.0,8892000.0,10190000.0,8032000.0,9563000.0,9428000.0,8527000.0,10.74,287.0,0.97,1/1,9438000.0,5.250868155428669,8530200.0,7.164011299657029,0.9038143674507311,0.931767389124465
11.9388,11.6605,12.2599,381.25413,3459000.0,3391000.0,3269000.0,4021000.0,4214000.0,3938000.0,3388000.0,3579000.0,3516000.0,3290000.0,11.96,288.0,0.97,1/1,3741200.0,8.650281172738959,3471800.0,8.986401972544371,0.9279910189244093,0.9566917720870199
4.7387,4.5852,4.9463,453.26131,489300.0,657100.0,646800.0,512900.0,487700.0,466700.0,590900.0,682700.0,478400.0,507700.0,4.65,289.0,1.05,1/1,520960.0,17.441341460135927,583080.0,12.189912914598525,1.1192414004914004,1.065944190944191
5.3344,5.1776,5.6698,330.12718,7462000.0,7297000.0,7516000.0,7443000.0,7518000.0,7391000.0,7249000.0,7797000.0,8301000.0,7296000.0,5.37,290.0,0.92,1/1,7693800.0,4.844359184060824,7360200.0,1.5433011654759317,0.9566404117601185,1.0398265345218678
18.5062,18.0576,18.6786,426.98427,800600.0,1201000.0,1100000.0,1146000.0,809500.0,907300.0,1078000.0,340000.0,691400.0,970000.0,18.32,291.0,1.08,1/1,709760.0,31.05090686722512,1099000.0,7.840094350696275,1.5484107303877368,1.4337136392479044
3.9577,3.8047,4.0453,347.12577,328100.0,365000.0,380400.0,343000.0,328300.0,320000.0,335600.0,326700.0,364200.0,325100.0,3.77,292.0,1.04,1/1,333460.0,5.252656215096129,349820.0,6.432463653184346,1.04906135668446,1.008712842965827
7.7203,7.5507,8.0878,618.24206,680500.0,547900.0,559500.0,508000.0,689500.0,664300.0,524800.0,780800.0,705000.0,555400.0,7.85,293.0,0.7,1/1,704020.0,6.446015825925762,539120.0,4.075438542918083,0.7657736996108065,1.093962428015438
23.0539,22.6917,23.2899,526.21751,5736000.0,6174000.0,6351000.0,6364000.0,5746000.0,6714000.0,6367000.0,5466000.0,5603000.0,5988000.0,22.99,294.0,1.04,1/1,5853000.0,8.451279925138232,6248800.0,2.6694305136622223,1.0676234409704426,1.0265610009331179
29.5736,29.3518,29.7199,334.16681,2669000.0,2558000.0,2581000.0,2533000.0,2675000.0,3134000.0,2566000.0,2687000.0,3131000.0,2996000.0,29.42,295.0,0.94,1/1,2859200.0,8.728806558171334,2646800.0,7.4044648884031155,0.9257134862898713,0.9848015811594376
25.4807,25.2998,25.6704,330.05916,89860.0,63940.0,65650.0,59680.0,64380.0,63230.0,64430.0,62730.0,62850.0,58530.0,25.49,296.0,0.94,1/1,68610.0,17.33999752792586,62446.0,5.027153510794491,0.910158868969538,0.9682541159250405
6.1891,6.0447,6.3508,397.1713,243600.0,276600.0,274500.0,262800.0,245300.0,242900.0,269300.0,232700.0,238200.0,282600.0,6.3,297.0,1.27,1/1,240540.0,2.1252368008416074,273160.0,2.7454727334946227,1.1356115407000915,0.8941823155118831
26.7967,26.607,26.9895,455.0454,1387000.0,1249000.0,1266000.0,1228000.0,1420000.0,1385000.0,1256000.0,1450000.0,1463000.0,1255000.0,26.69,298.0,0.83,1/1,1421000.0,2.5024495970013434,1250800.0,1.1297989320076431,0.8802251935256862,1.0605122813562484
7.4868,7.4271,7.7699,315.15099,1212000.0,80030.0,30880.0,288600.0,1215000.0,4540.0,197100.0,1574000.0,1250000.0,725200.0,7.49,299.0,1.05,1/1,1051108.0,57.497843548694796,264362.0,104.619891831412,0.25150793258161863,0.2395313643634463
7.0455,6.8868,7.1697,469.24697,552000.0,577300.0,582400.0,574600.0,574600.0,550000.0,578900.0,542700.0,556800.0,570300.0,6.87,300.0,1.1,1/1,555220.0,2.154631097902463,576700.0,0.7901617749307749,1.0386873671697705,0.9442612428816095
5.1573,4.6802,5.2797,352.1829,1684000.0,1695000.0,1723000.0,1663000.0,1746000.0,1697000.0,1667000.0,1733000.0,1917000.0,1647000.0,4.98,301.0,0.92,1/1,1755400.0,5.344987046080822,1679000.0,1.790744059365445,0.9564771562037142,1.0396490828301241
