id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height
605,3.731E4,10.2637,396.16887,396.17448,1,8,0,0.869,4.1,0.00162,0.0445,0,10.0255,10.5652,396.17117,1.01E2,3.242E5,3.242E5,3.731E4,10.2754,396.16883,396.17416,0.1043,10.0461,10.5014,ESTIMATED,396.17107,1.58E2,3.242E5,1.2582,1.1317,3.242E5,3.208E4,10.2536,396.16814,396.17594,0.1228,10.0255,10.5136,ESTIMATED,396.17072,1.01E2,2.283E5,1.1536,1.1173,2.283E5,3.185E4,10.2625,396.16508,396.17357,0.1309,10.0329,10.5652,ESTIMATED,396.17126,1.34E2,2.131E5,1.0273,1.0502,2.131E5,3.506E4,10.2453,396.16816,396.17393,0.1318,10.042,10.5311,ESTIMATED,396.17235,3.97E2,2.584E5,1.3525,1.1777,2.584E5,3.712E4,10.2898,396.17031,396.17363,0.1182,10.0473,10.4608,ESTIMATED,396.17095,1.9E2,3.07E5,0.92,1.0131,3.07E5,3.644E4,10.2587,396.16862,396.17362,0.1312,10.0271,10.4718,ESTIMATED,396.17088,3.42E2,2.703E5,1.16,1.2053,2.703E5,2.935E4,10.2538,396.16887,396.17448,0.1515,10.0545,10.5133,ESTIMATED,396.17126,1.285E3,1.871E5,1.183,1.1615,1.871E5,2.877E4,10.2704,396.1679,396.17358,0.1332,10.0564,10.5408,ESTIMATED,396.1709,3.52E2,2.159E5,1.0471,1.0133,2.159E5
606,1.963E4,10.2927,408.24614,408.25189,1,8,0,0.875,2.86,0.00117,0.1355,0,10.0617,10.5991,408.25039,1.23E2,1.584E5,1.584E5,1.963E4,10.2754,408.24829,408.25148,0.1274,10.0751,10.5307,ESTIMATED,408.25075,3.01E2,1.388E5,1.0423,1.0629,1.388E5,1.882E4,10.3121,408.24778,408.25102,0.1323,10.1535,10.5703,ESTIMATED,408.25049,2.63E2,1.394E5,1.6746,1.3598,1.394E5,1.957E4,10.3064,408.24402,408.25074,0.1206,10.1186,10.5942,ESTIMATED,408.25014,1.41E2,1.574E5,1.4981,1.2481,1.574E5,1.949E4,10.2743,408.24766,408.25134,0.1111,10.0708,10.5453,ESTIMATED,408.25084,1.65E2,1.584E5,1.463,1.2555,1.584E5,1.947E4,10.2197,408.24768,408.25108,0.1315,10.0617,10.5883,ESTIMATED,408.25037,3.09E2,1.367E5,1.9059,1.5763,1.367E5,1.835E4,10.2446,408.2454,408.25426,0.1055,10.0709,10.5866,ESTIMATED,408.25054,4.43E2,1.494E5,2.1667,1.5879,1.494E5,1.952E4,10.3536,408.24614,408.25189,0.1176,10.1256,10.5991,ESTIMATED,408.24967,1.23E2,1.535E5,0.9107,1.0791,1.535E5,1.916E4,10.3552,408.24785,408.25141,0.1063,10.1707,10.5983,ESTIMATED,408.25029,2.56E2,1.545E5,1.8166,1.1347,1.545E5
607,2.027E5,10.4296,324.19452,324.19733,0.125,1,2,0.944,0,0,0,0,10.033,10.6311,324.19559,7.54E2,1.465E6,1.465E6,1.735E5,10.3319,324.19457,324.19758,0.1603,10.2611,10.6159,ESTIMATED,324.19622,1.1E4,1.384E6,2.1618,1.7836,1.384E6,2.063E1,10.4711,324.19437,324.19622,0.0285,10.4568,10.4853,ESTIMATED,324.19437,1.449E3,1.449E3,0.9894,0.9947,1.449E3,3.291E4,10.6087,324.19434,324.19723,0.0869,10.437,10.623,ESTIMATED,324.19531,2.678E3,5.95E5,0.1371,0.5615,5.95E5,2.003E5,10.5169,324.19477,324.19767,0.1307,10.216,10.6301,ESTIMATED,324.1957,1.122E3,1.465E6,0.6637,0.8275,1.465E6,2.027E5,10.2197,324.19452,324.19733,0.144,10.033,10.6311,ESTIMATED,324.19616,3.298E3,1.294E6,1.7932,1.338,1.294E6,1.908E5,10.4292,324.19434,324.19759,0.1343,10.1286,10.6299,ESTIMATED,324.19576,7.54E2,1.263E6,0.9412,0.997,1.263E6,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,
608,4.945E4,10.4006,434.18768,434.19091,0.875,7,0,0.814,2.97,0.00129,0.4228,0,10.1143,10.708,434.18962,1.52E2,3.938E5,3.938E5,4.945E4,10.2181,434.18685,434.19062,0.1128,10.1179,10.5879,ESTIMATED,434.1899,1.279E3,3.938E5,1.7371,1.3829,3.938E5,3.473E4,10.4994,434.18721,434.19252,0.1149,10.3268,10.6989,ESTIMATED,434.18899,4.05E2,2.934E5,1.8774,1.3669,2.934E5,3.567E4,10.4797,434.18648,434.19008,0.1017,10.3064,10.708,ESTIMATED,434.1894,1.691E3,3.414E5,1.6766,1.1845,3.414E5,4.234E4,10.332,434.18687,434.19069,0.1241,10.1291,10.5594,ESTIMATED,434.18989,1.52E2,2.971E5,1.6598,1.2213,2.971E5,2.952E4,10.1487,434.18709,434.19229,0.059,10.1487,10.5456,ESTIMATED,434.18971,9.73E2,3.719E5,,,3.719E5,4.547E4,10.3014,434.18684,434.19046,0.1188,10.1143,10.6582,ESTIMATED,434.1899,3.57E2,3.228E5,1.0185,1.1228,3.228E5,3.128E4,10.5848,434.18768,434.19091,0.1133,10.3828,10.6998,ESTIMATED,434.18894,3.65E2,2.695E5,1.1589,1.0078,2.695E5,2.692E4,10.6409,434.18474,434.19072,0.1106,10.4559,10.6982,ESTIMATED,434.19023,8.51E2,2.396E5,0.4889,0.723,2.396E5
609,4.466E3,10.5603,380.14025,380.14333,0.125,1,3,0.944,0,0,0,0,10.3879,10.7448,380.14216,1.62E2,3.381E4,3.381E4,4.466E3,10.5161,380.14021,380.14374,0.1362,10.3879,10.729,ESTIMATED,380.14229,6.95E2,3.085E4,1.5539,1.3439,3.085E4,,,,,,,,UNKNOWN,,,,,,,7.457E0,10.6514,380.14,380.14567,0.0181,10.6087,10.6514,ESTIMATED,380.14152,1.62E2,2.66E2,,0.5,2.66E2,3.735E3,10.6159,380.14056,380.14349,0.1511,10.5311,10.7448,ESTIMATED,380.14213,4.066E3,2.946E4,1.4893,1.2595,2.946E4,3.654E3,10.4465,380.14025,380.14333,0.1149,10.403,10.6601,ESTIMATED,380.14225,3.94E2,3.381E4,3.4424,2.3844,3.381E4,3.814E3,10.5719,380.14002,380.14384,0.1249,10.4576,10.7282,ESTIMATED,380.14259,1.361E3,2.745E4,1.5389,1.2808,2.745E4,,,,,,,,UNKNOWN,,,,,,,,,,,,,,UNKNOWN,,,,,,
610,1.063E5,10.452,385.21113,385.21426,1,8,1,0.815,3.32,0.00128,0.4088,0,10.1037,10.6998,385.21352,1.8E2,9.304E5,9.304E5,1.052E5,10.2181,385.20816,385.21629,0.1045,10.1037,10.686,ESTIMATED,385.2139,1.174E3,9.304E5,1.747,1.4039,9.304E5,1.025E5,10.5136,385.21048,385.21553,0.1092,10.2681,10.6989,ESTIMATED,385.2132,1.8E2,8.665E5,1.1768,1.111,8.665E5,1.018E5,10.4797,385.21234,385.21572,0.0971,10.2189,10.6938,ESTIMATED,385.21319,3.3E2,8.749E5,1.0328,1.1843,8.749E5,1.055E5,10.3176,385.21082,385.21398,0.1281,10.1291,10.6877,ESTIMATED,385.21331,1.105E3,8.509E5,1.8233,1.4341,8.509E5,1.898E2,10.6026,385.2128,385.21326,0.0641,10.5883,10.6888,ESTIMATED,385.21299,1.239E3,3.128E3,6.0114,3.5057,3.128E3,1.063E5,10.2731,385.21069,385.21585,0.1092,10.1143,10.6862,ESTIMATED,385.21343,2.331E3,8.775E5,1.5967,1.3748,8.775E5,9.931E4,10.5848,385.21113,385.21426,0.1158,10.3391,10.6998,ESTIMATED,385.21385,2.64E2,7.591E5,1.0128,0.9401,7.591E5,8.796E4,10.6269,385.21085,385.21634,0.1199,10.3839,10.6982,ESTIMATED,385.21427,6.83E2,7.967E5,0.6241,0.7744,7.967E5
611,1.032E4,10.4712,255.11179,255.11644,1,8,0,0.838,3.9,0.001,0.0909,0,10.248,10.758,255.11257,1.73E2,7.111E4,7.111E4,9.409E3,10.4871,255.10978,255.11425,0.1512,10.3319,10.758,ESTIMATED,255.11301,8.61E2,6.083E4,1.2773,1.1516,6.083E4,8.756E3,10.4568,255.11137,255.11402,0.1677,10.2536,10.6989,ESTIMATED,255.11293,2.67E2,5.04E4,1.0899,1.0959,5.04E4,8.509E3,10.4938,255.10926,255.11554,0.1338,10.248,10.6938,ESTIMATED,255.11201,1.73E2,5.774E4,0.6512,0.9597,5.774E4,1.032E4,10.4603,255.11175,255.11438,0.2286,10.2743,10.7168,ESTIMATED,255.11241,2.49E2,7.111E4,1.4336,1.1186,7.111E4,9.137E3,10.5175,255.11144,255.11399,0.1384,10.318,10.7466,ESTIMATED,255.11297,2.87E2,5.737E4,0.8811,0.9973,5.737E4,9.499E3,10.4718,255.1113,255.11403,0.1368,10.3014,10.7282,ESTIMATED,255.11251,3.51E2,6.838E4,1.1673,1.142,6.838E4,8.16E3,10.4266,255.11179,255.11644,0.1431,10.2678,10.6998,ESTIMATED,255.11229,5.58E2,5.54E4,1.4501,1.2633,5.54E4,7.707E3,10.4559,255.11142,255.11403,0.143,10.2845,10.6269,ESTIMATED,255.11241,7.78E2,5.556E4,1.0316,1.049,5.556E4
612,5.789E4,10.4719,489.22388,489.22944,0.75,6,2,0.851,2.26,0.00111,0.381,0,10.1723,10.7702,489.22792,3.38E2,4.572E5,4.572E5,5.683E4,10.2754,489.2226,489.22876,0.1155,10.1752,10.6439,ESTIMATED,489.22797,1.513E3,4.564E5,1.7528,1.4112,4.564E5,4.773E4,10.5845,489.22437,489.22859,0.1172,10.399,10.7563,ESTIMATED,489.22765,1.474E3,4.188E5,1.449,1.212,4.188E5,5.006E4,10.5364,489.22449,489.2309,0.1212,10.3207,10.7653,ESTIMATED,489.22785,3.38E2,3.982E5,1.5785,3.3489,3.982E5,5.789E4,10.4319,489.225,489.23009,0.117,10.2016,10.7587,ESTIMATED,489.22818,4.46E2,4.442E5,1.0943,0.9981,4.442E5,4.901E4,10.2338,489.225,489.23058,0.0803,10.1772,10.5456,ESTIMATED,489.22784,1.665E3,4.487E5,2.2614,2.3184,4.487E5,5.541E4,10.3586,489.22444,489.22895,0.118,10.1723,10.7562,ESTIMATED,489.22739,5.31E2,4.572E5,1.1593,1.1255,4.572E5,4.281E4,10.6564,489.22388,489.22944,0.1261,10.441,10.7574,ESTIMATED,489.2285,3.84E2,3.428E5,1.026,0.9423,3.428E5,4.236E4,10.6982,489.22439,489.22868,0.1721,10.5125,10.7702,ESTIMATED,489.228,2.556E3,4.093E5,0.7324,0.8201,4.093E5
613,6.15E3,10.4647,528.18208,528.18886,0.875,7,1,0.832,2.99,0.00158,0.3945,0,10.1723,10.7574,528.18531,1.41E2,4.351E4,4.351E4,6.15E3,10.3037,528.18417,528.19074,0.1587,10.1752,10.5596,ESTIMATED,528.18585,1.41E2,4.168E4,1.3013,1.114,4.168E4,4.816E3,10.5703,528.17777,528.19055,0.111,10.2536,10.7563,ESTIMATED,528.18525,2.25E2,3.757E4,10.8864,0.9952,3.757E4,4.59E3,10.5507,528.18084,528.18739,0.1105,10.2335,10.6938,ESTIMATED,528.18453,3.1E2,3.461E4,1.0393,0.924,3.461E4,5.528E3,10.3889,528.18245,528.19172,0.1265,10.1729,10.5736,ESTIMATED,528.1853,4.72E2,4.032E4,0.8784,0.9334,4.032E4,4.364E3,10.2338,528.18394,528.18872,0.4747,10.2057,10.4893,ESTIMATED,528.18513,1.48E2,4.289E4,4.8766,3.7378,4.289E4,6.074E3,10.3299,528.1837,528.18803,0.1108,10.1723,10.6011,ESTIMATED,528.18611,4.01E2,4.351E4,1.9166,1.1932,4.351E4,4.089E3,10.6421,528.18208,528.18886,0.1301,10.3828,10.7574,ESTIMATED,528.18543,3.87E2,3.035E4,0.9355,0.7986,3.035E4,3.629E3,10.6982,528.17892,528.18846,0.1097,10.47,10.7557,ESTIMATED,528.18485,1.71E2,3.549E4,0.4272,0.6406,3.549E4
614,2.066E5,10.561,324.19302,324.20017,0.625,5,1,0.759,7.16,0.00232,0.3282,0,10.2587,10.8972,324.19583,6.02E2,1.465E6,1.465E6,1.237E5,10.3319,324.19457,324.19749,0.096,10.3179,10.7869,ESTIMATED,324.1962,3.474E3,1.384E6,10.9376,6.9942,1.384E6,9.547E4,10.6848,324.19236,324.1999,0.1525,10.4568,10.8423,ESTIMATED,324.19541,1.449E3,6.852E5,1.374,1.0897,6.852E5,1.029E5,10.6514,324.19434,324.20219,0.144,10.3934,10.8372,ESTIMATED,324.19488,6.02E2,7.105E5,1.1242,1.0369,7.105E5,2.066E5,10.5169,324.19477,324.19767,0.1307,10.2598,10.7727,ESTIMATED,324.19568,2.769E3,1.465E6,0.6882,0.9026,1.465E6,3.351E4,10.318,324.19452,324.19733,0.0415,10.318,10.7323,ESTIMATED,324.19548,2.607E3,5.805E5,,,5.805E5,1.909E5,10.4292,324.19434,324.19746,0.1343,10.2587,10.7002,ESTIMATED,324.19576,9.96E3,1.263E6,0.9412,1.0165,1.263E6,7.137E4,10.7574,324.19302,324.20017,0.165,10.5563,10.8434,ESTIMATED,324.1972,1.61E3,6.252E5,0.8296,0.842,6.252E5,8.459E4,10.7985,324.1944,324.19747,0.1396,10.5694,10.8972,ESTIMATED,324.19602,1.01E3,6.935E5,0.9995,0.9348,6.935E5
615,1.917E4,10.6318,431.04862,431.05414,1,8,1,0.877,2.88,0.00124,0.0395,0,10.4151,10.9299,431.05025,1.75E2,1.471E5,1.471E5,1.917E4,10.6299,431.04809,431.05197,0.1276,10.444,10.916,ESTIMATED,431.05079,7.75E2,1.471E5,1.1305,1.1553,1.471E5,1.272E4,10.6419,431.04787,431.05157,0.1216,10.4423,10.9281,ESTIMATED,431.04976,6.35E2,9.211E4,1.9078,0.7834,9.211E4,1.539E4,10.6372,431.04531,431.05429,0.1272,10.4224,10.8797,ESTIMATED,431.05019,2.41E2,1.178E5,1.1828,1.1948,1.178E5,1.666E4,10.6159,431.0483,431.05218,0.1269,10.4603,10.9296,ESTIMATED,431.05007,4.55E2,1.274E5,1.3866,1.3126,1.274E5,1.859E4,10.6168,431.0482,431.05149,0.1279,10.4175,10.9183,ESTIMATED,431.05092,7.44E2,1.361E5,1.6216,1.3827,1.361E5,1.691E4,10.6157,431.04793,431.05757,0.1345,10.4151,10.8569,ESTIMATED,431.05024,3.19E2,1.228E5,1.2691,1.1701,1.228E5,1.263E4,10.6421,431.04862,431.05414,0.1265,10.4266,10.9299,ESTIMATED,431.04967,1.75E2,8.794E4,1.4675,1.2973,8.794E4,1.312E4,10.6552,431.04837,431.05197,0.1273,10.4559,10.9262,ESTIMATED,431.05033,2.65E2,9.272E4,1.7546,1.3159,9.272E4
616,3.713E3,10.6745,263.08031,263.08304,1,8,0,0.858,4.32,0.00114,0.044,0,10.4984,10.9302,263.08075,1.17E2,2.924E4,2.924E4,3.621E3,10.686,263.07794,263.0828,0.1259,10.5161,10.9302,ESTIMATED,263.08099,1.18E2,2.924E4,1.0618,2.8276,2.924E4,3.03E3,10.6563,263.07805,263.08234,0.2154,10.542,10.8423,ESTIMATED,263.08031,4.14E2,2.315E4,1.4352,1.2864,2.315E4,3.187E3,10.6797,263.07987,263.08241,0.1016,10.5222,10.8513,ESTIMATED,263.08059,1.27E2,2.84E4,0.9701,1.2205,2.84E4,3.121E3,10.6734,263.078,263.08296,0.1349,10.5311,10.8866,ESTIMATED,263.08081,2.09E2,2.409E4,1.2128,1.1582,2.409E4,3.427E3,10.6745,263.07998,263.08285,0.146,10.5456,10.8893,ESTIMATED,263.08069,2.27E2,2.573E4,1.8189,1.4434,2.573E4,3.713E3,10.7002,263.07993,263.0826,0.1202,10.4997,10.8282,ESTIMATED,263.08145,1.81E2,2.748E4,0.7652,0.5559,2.748E4,2.93E3,10.6564,263.08031,263.08304,0.1195,10.5276,10.8293,ESTIMATED,263.08079,3.15E2,2.249E4,1.2082,1.1305,2.249E4,3.239E3,10.6695,263.07837,263.08515,0.098,10.4984,10.8407,ESTIMATED,263.08035,1.17E2,2.881E4,1.3314,1.0709,2.881E4
617,4.952E4,10.5461,489.22388,489.22944,0.125,1,4,0.944,0,0,0,0,10.3869,10.9835,489.22734,3.84E2,4.442E5,4.442E5,2.446E2,10.686,489.2226,489.22857,0.1003,10.6439,10.758,ESTIMATED,489.225,1.297E3,3.198E3,1.7082,1.3541,3.198E3,4.865E4,10.5845,489.22411,489.22859,0.1172,10.399,10.9568,ESTIMATED,489.22762,1.266E3,4.188E5,1.449,1.2282,4.188E5,2.62E4,10.5364,489.22474,489.22805,0.1314,10.3934,10.5652,ESTIMATED,489.22713,3.61E3,3.982E5,0.3083,0.6418,3.982E5,3.816E4,10.4319,489.225,489.22884,0.0908,10.3889,10.5876,ESTIMATED,489.22821,2.1E4,4.442E5,3.1748,2.1311,4.442E5,9.054E2,10.3888,489.225,489.22861,0.0151,10.3888,10.4608,ESTIMATED,489.22797,7.478E3,2.758E4,,,2.758E4,1.794E4,10.3869,489.22444,489.22895,0.0479,10.3869,10.8426,ESTIMATED,489.22645,5.31E2,3.142E5,,,3.142E5,4.657E4,10.6564,489.22388,489.22944,0.1261,10.4266,10.9727,ESTIMATED,489.22848,3.84E2,3.428E5,1.3628,1.4594,3.428E5,4.952E4,10.6982,489.22439,489.22868,0.1151,10.5125,10.9835,ESTIMATED,489.22784,2.556E3,4.093E5,1.5043,1.2072,4.093E5
618,4.159E4,10.8258,330.14815,330.15137,0.125,1,2,0.944,0,0,0,0,10.4752,11.0447,330.15059,2.27E2,3.176E5,3.176E5,3.98E4,10.729,330.14815,330.15137,0.1273,10.6579,11.0447,ESTIMATED,330.1504,1.434E3,3.095E5,2.2277,1.9215,3.095E5,4.987E0,10.8564,330.1504,330.15298,0.0285,10.8423,10.8708,ESTIMATED,330.15298,3.5E2,3.5E2,1.0118,1.0059,3.5E2,1.522E1,10.8227,330.14847,330.15086,0.0287,10.8085,10.8372,ESTIMATED,330.15012,3.87E2,8.66E2,1.0235,1.0117,8.66E2,3.521E4,10.8866,330.14821,330.15118,0.1197,10.7168,11.0152,ESTIMATED,330.14982,3.039E3,2.689E5,1.2615,1.0466,2.689E5,4.159E4,10.6745,330.14764,330.15109,0.1231,10.4752,11.0193,ESTIMATED,330.15055,8.13E2,3.176E5,1.3936,2.5715,3.176E5,3.721E4,10.8282,330.14805,330.15116,0.1043,10.6157,11.0277,ESTIMATED,330.15024,2.27E2,2.802E5,1.2297,1.0959,2.802E5,,,,,,,,UNKNOWN,,,,,,,1.263E1,10.9835,330.14841,330.15118,0.0344,10.955,10.998,ESTIMATED,330.15,2.71E2,4.23E2,0.5088,0.7544,4.23E2
619,4.463E3,10.6982,380.1408,380.14364,0.875,7,2,0.83,2.46,0.00093,0.4389,0,10.4019,10.9996,380.1424,1.39E2,3.381E4,3.381E4,4.463E3,10.5161,380.13818,380.14374,0.1362,10.4019,10.729,ESTIMATED,380.14228,5.59E2,3.085E4,1.5539,1.3231,3.085E4,3.594E3,10.8136,380.13978,380.14335,0.1132,10.6706,10.9996,ESTIMATED,380.14208,1.51E2,2.875E4,1.9807,1.2055,2.875E4,3.633E3,10.7942,380.13759,380.14567,0.1303,10.623,10.9933,ESTIMATED,380.14223,1.62E2,2.794E4,1.0678,1.0622,2.794E4,4.082E3,10.6159,380.13793,380.1436,0.1511,10.5169,10.9009,ESTIMATED,380.14212,3.34E2,2.946E4,2.3339,1.6097,2.946E4,2.51E3,10.4465,380.14018,380.14583,0.0597,10.4465,10.8029,ESTIMATED,380.14227,2.49E2,3.381E4,,,3.381E4,3.842E3,10.5719,380.13808,380.14607,0.1249,10.4576,10.7422,ESTIMATED,380.1426,3.19E2,2.745E4,1.5389,1.2827,2.745E4,3.111E3,10.8722,380.1408,380.14364,0.1022,10.7716,10.9869,ESTIMATED,380.14302,1.144E3,2.825E4,1.4203,1.1597,2.825E4,2.743E3,10.955,380.1378,380.14358,0.1164,10.7702,10.998,ESTIMATED,380.14263,1.39E2,2.39E4,0.3379,0.6563,2.39E4
