id,area,rt,mz_range:min,mz_range:max,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,rt_range:min,rt_range:max,mz,intensity_range:min,intensity_range:max,height,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:rt,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_2.mzML:fwhm,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_2.mzML:feature_state,datafile:20170326-960MIX_SampleB_2.mzML:mz,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_2.mzML:height,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:rt,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_4.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_4.mzML:fwhm,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_4.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_4.mzML:feature_state,datafile:20170326-960MIX_SampleB_4.mzML:mz,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_4.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_4.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_4.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_4.mzML:height,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:fwhm,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:rt_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:feature_state,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:mz,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:min,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:intensity_range:max,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:asymmetry_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:tailing_factor,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:height,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:rt,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_1.mzML:fwhm,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_1.mzML:feature_state,datafile:20170326-960MIX_SampleB_1.mzML:mz,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_1.mzML:height,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_3.mzML:rt,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:min,datafile:20170326-960MIX_SampleB_3.mzML:mz_range:max,datafile:20170326-960MIX_SampleB_3.mzML:fwhm,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:min,datafile:20170326-960MIX_SampleB_3.mzML:rt_range:max,datafile:20170326-960MIX_SampleB_3.mzML:feature_state,datafile:20170326-960MIX_SampleB_3.mzML:mz,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:min,datafile:20170326-960MIX_SampleB_3.mzML:intensity_range:max,datafile:20170326-960MIX_SampleB_3.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleB_3.mzML:tailing_factor,datafile:20170326-960MIX_SampleB_3.mzML:height,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:rt,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_1.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_1.mzML:fwhm,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_1.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_1.mzML:feature_state,datafile:20170326-960MIX_SampleA_1.mzML:mz,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_1.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_1.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_1.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_1.mzML:height,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:rt,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:min,datafile:20170326-960MIX_SampleA_2.mzML:mz_range:max,datafile:20170326-960MIX_SampleA_2.mzML:fwhm,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:min,datafile:20170326-960MIX_SampleA_2.mzML:rt_range:max,datafile:20170326-960MIX_SampleA_2.mzML:feature_state,datafile:20170326-960MIX_SampleA_2.mzML:mz,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:min,datafile:20170326-960MIX_SampleA_2.mzML:intensity_range:max,datafile:20170326-960MIX_SampleA_2.mzML:asymmetry_factor,datafile:20170326-960MIX_SampleA_2.mzML:tailing_factor,datafile:20170326-960MIX_SampleA_2.mzML:height,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:fwhm,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:rt_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:feature_state,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:mz,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:min,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:intensity_range:max,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:asymmetry_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:tailing_factor,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:height
982,5.507E4,16.7152,318.15766,318.16266,1,8,1,0.864,3,0.00095,0.7562,0,16.1419,17.489,318.16023,1.24E2,2.762E5,2.762E5,5.246E4,16.5215,318.1557,318.16134,0.18,16.32,16.991,ESTIMATED,318.15973,1.24E2,2.626E5,2.8569,2.2936,2.626E5,5.451E4,16.3434,318.1576,318.16179,0.1938,16.1419,16.8456,ESTIMATED,318.15991,2.54E2,2.579E5,2.7623,2.1356,2.579E5,5.311E4,16.8825,318.15758,318.16054,0.1675,16.695,17.4017,ESTIMATED,318.16005,9.99E2,2.657E5,2.2855,1.8406,2.657E5,5.507E4,16.6352,318.15766,318.16266,0.2068,16.4037,17.0745,ESTIMATED,318.16031,7.15E2,2.408E5,2.1392,1.714,2.408E5,3.198E4,16.4318,318.15306,318.16081,0.3481,16.2174,16.516,ESTIMATED,318.16048,1.34E2,2.515E5,0.7719,0.8433,2.515E5,5.344E4,17.0996,318.15813,318.16081,0.1655,16.8535,17.4887,ESTIMATED,318.16026,3.55E2,2.721E5,1.5578,1.4398,2.721E5,5.25E4,16.9854,318.15841,318.1643,0.1863,16.8107,17.489,ESTIMATED,318.16069,1.54E2,2.762E5,3.23,2.1781,2.762E5,5.152E4,16.8218,318.15797,318.16085,0.1775,16.6054,17.2687,ESTIMATED,318.16041,3.58E2,2.665E5,2.1948,1.8278,2.665E5
983,1.698E5,16.763,299.15597,299.16043,1,8,0,0.863,3.73,0.00111,0.728,0,16.1419,17.5178,299.15822,1.59E2,1.061E6,1.061E6,9.1E4,16.5777,299.15622,299.15931,0.1115,16.3057,16.6197,ESTIMATED,299.15748,2.16E2,9.039E5,0.381,0.6672,9.039E5,1.698E5,16.3997,299.15556,299.15977,0.1537,16.1419,16.8601,ESTIMATED,299.15797,1.174E3,1.038E6,1.5273,1.3118,1.038E6,1.393E5,16.9117,299.15566,299.16092,0.1257,16.6369,17.4017,ESTIMATED,299.15826,1.63E2,8.999E5,2.4103,1.7279,8.999E5,1.458E5,16.7055,299.15597,299.16043,0.1362,16.3605,17.0325,ESTIMATED,299.15852,1.59E2,9.303E5,1.0497,1.0704,9.303E5,1.592E5,16.474,299.15366,299.16104,0.1453,16.1744,17.0891,ESTIMATED,299.1586,2.28E2,1.061E6,1.7454,1.4202,1.061E6,1.474E5,17.1278,299.1552,299.16093,0.1574,16.8103,17.5174,ESTIMATED,299.15841,1.89E2,8.859E5,1.4768,1.2592,8.859E5,1.41E5,17.0425,299.15191,299.15941,0.1885,16.7824,17.5178,ESTIMATED,299.15825,3.13E2,8.338E5,2.3533,1.7013,8.338E5,1.354E5,16.8649,299.15588,299.1589,0.1589,16.5911,17.3119,ESTIMATED,299.15826,4.34E2,8.036E5,1.8548,1.4181,8.036E5
984,5.73E3,16.6865,258.11101,258.11557,0.875,7,2,0.635,18.63,0.00481,0.7552,0,16.0667,17.1754,258.11425,1.08E2,2.986E4,2.986E4,5.73E3,16.805,258.11144,258.12042,0.2443,16.5357,17.0193,ESTIMATED,258.11497,3.11E2,2.927E4,1.0951,0.9027,2.927E4,5.273E3,16.989,258.11017,258.11747,0.2843,16.5844,17.1754,ESTIMATED,258.1143,1.08E2,2.172E4,0.5392,0.7698,2.172E4,2.213E3,16.1367,258.11393,258.11776,0.1589,16.0667,16.2798,ESTIMATED,258.11653,3.571E3,2.024E4,2.209,1.5214,2.024E4,2.779E3,16.8185,258.11101,258.11557,0.1697,16.7195,16.9765,ESTIMATED,258.11298,1.803E3,1.764E4,1.4576,1.2981,1.764E4,4.746E3,16.8443,258.11101,258.11781,0.181,16.586,17.0751,ESTIMATED,258.11457,1.68E2,2.986E4,1.3516,1.1695,2.986E4,2.714E3,16.8249,258.10869,258.11537,0.1141,16.6371,17.0854,ESTIMATED,258.11248,1.81E2,2.064E4,1.2605,2.3981,2.064E4,2.638E3,16.8395,258.11117,258.11576,0.1484,16.6096,17.0425,ESTIMATED,258.11169,2.4E2,1.593E4,1.0663,1.0064,1.593E4,6.919E2,16.2338,258.11534,258.11777,0.0531,16.1623,16.2478,ESTIMATED,258.11649,4.163E3,1.3E4,0.1958,0.5979,1.3E4
985,2.561E3,16.7725,310.13175,310.13668,1,8,0,0.912,2.32,0.00072,0.1202,0,16.5404,17.061,310.13373,1.16E2,1.695E4,1.695E4,2.167E3,16.7905,310.13186,310.13687,0.1381,16.6337,17.0051,ESTIMATED,310.1333,1.74E2,1.263E4,1.0678,1.1898,1.263E4,2.561E3,16.7736,310.12603,310.13418,0.1919,16.5404,17.0467,ESTIMATED,310.13367,2.26E2,1.455E4,2.2415,1.1676,1.455E4,1.884E3,16.7672,310.13137,310.13642,0.1797,16.5499,16.9542,ESTIMATED,310.13386,1.58E2,1.078E4,0.7405,0.8759,1.078E4,2.174E3,16.7617,310.13175,310.13668,0.1453,16.6352,16.9625,ESTIMATED,310.13358,2.87E2,1.695E4,1.5788,1.3255,1.695E4,2.408E3,16.8443,310.12923,310.13464,0.1801,16.6005,17.061,ESTIMATED,310.13402,1.26E2,1.3E4,0.9326,0.9487,1.3E4,2.242E3,16.7241,310.13329,310.13599,0.1437,16.5656,16.9989,ESTIMATED,310.13373,3.43E2,1.425E4,1.5491,1.3586,1.425E4,2.285E3,16.7399,310.12955,310.1371,0.151,16.5519,17.0425,ESTIMATED,310.13374,1.16E2,1.302E4,1.3988,1.3025,1.302E4,1.932E3,16.7786,310.13155,310.13629,0.0892,16.5478,16.8791,ESTIMATED,310.13394,3.12E2,1.534E4,0.584,0.7566,1.534E4
986,5.638E4,16.7831,424.16608,424.17271,1,8,0,0.869,3.19,0.00135,0.6797,0,16.2262,17.3587,424.16863,1.13E2,3.883E5,3.883E5,5.308E4,16.9623,424.16488,424.17252,0.1409,16.6477,17.2153,ESTIMATED,424.16816,1.52E2,3.44E5,1.103,1.0365,3.44E5,5.515E4,17.1474,424.16603,424.16952,0.1508,16.8884,17.3587,ESTIMATED,424.16864,1.46E2,3.604E5,1.9737,1.4646,3.604E5,4.596E4,16.6081,424.16579,424.17159,0.1473,16.3637,16.94,ESTIMATED,424.16942,9.45E2,2.836E5,1.0513,1.0465,2.836E5,5.427E4,16.8473,424.16608,424.17271,0.1289,16.563,17.1445,ESTIMATED,424.16893,1.13E2,3.883E5,1.5039,1.1465,3.883E5,5.638E4,17.061,424.16635,424.17041,0.1096,16.7437,17.3566,ESTIMATED,424.16851,1.42E2,3.783E5,1.1969,1.1541,3.783E5,4.526E4,16.4676,424.16543,424.16998,0.1247,16.2398,17.0136,ESTIMATED,424.16858,3.35E2,2.897E5,1.4919,1.2775,2.897E5,4.768E4,16.5226,424.1658,424.17294,0.1384,16.2262,16.9707,ESTIMATED,424.16806,2.95E2,3.026E5,1.1697,1.1006,3.026E5,4.777E4,16.6488,424.16445,424.1728,0.1459,16.3603,16.9214,ESTIMATED,424.16877,1.85E2,2.866E5,1.2563,1.1918,2.866E5
987,1.033E3,16.7858,394.21049,394.21434,1,8,1,0.856,2.83,0.00112,0.756,0,16.2716,17.3277,394.21171,1.56E2,9.161E3,9.161E3,9.894E2,16.5777,394.20879,394.21378,0.1272,16.4925,16.7905,ESTIMATED,394.21109,2.71E2,7.393E3,2.1445,1.7027,7.393E3,1.022E3,16.4277,394.20807,394.21545,0.0712,16.2716,16.6283,ESTIMATED,394.21221,3.66E2,9.161E3,1.1449,1.0621,9.161E3,8.623E2,16.9117,394.2104,394.21392,0.1449,16.8247,17.1554,ESTIMATED,394.21198,3E2,8.509E3,3.2465,1.9099,8.509E3,7.654E2,16.7055,394.21049,394.21434,0.1077,16.5772,16.7477,ESTIMATED,394.21135,6.07E2,8.578E3,0.3269,0.6643,8.578E3,8.527E2,16.502,394.20823,394.21627,0.0744,16.3745,16.6865,ESTIMATED,394.2121,1.56E2,8.259E3,0.7737,1.1474,8.259E3,1.033E3,17.1838,394.2077,394.21379,0.1062,17.0281,17.3277,ESTIMATED,394.21183,4.23E2,8.986E3,0.9419,0.8939,8.986E3,9.189E2,17.0425,394.20871,394.21397,0.1267,16.9414,17.2858,ESTIMATED,394.21122,2.7E2,6.043E3,2.9804,1.84,6.043E3,3.625E2,16.9356,394.20863,394.21402,0.0704,16.9214,17.0788,ESTIMATED,394.21188,2.3E2,4.97E3,11.7116,5.5525,4.97E3
988,8.855E4,16.8191,308.12677,308.12972,1,8,2,0.879,3.65,0.00112,0.3776,0,16.4316,17.3442,308.12879,1.04E2,5.214E5,5.214E5,7.987E4,16.819,308.12536,308.13014,0.1724,16.4925,17.1173,ESTIMATED,308.12852,6.64E2,4.104E5,0.8323,1.0135,4.104E5,8.855E4,16.7877,308.12623,308.13168,0.1928,16.5121,17.1474,ESTIMATED,308.12918,5.28E2,4.256E5,1.7312,1.3749,4.256E5,7.461E4,16.7672,308.12654,308.12965,0.1946,16.4629,17.3442,ESTIMATED,308.12888,4.2E2,4.109E5,1.7504,1.0153,4.109E5,8.283E4,16.7759,308.12677,308.12972,0.1573,16.4327,17.0325,ESTIMATED,308.12852,1.84E2,5.111E5,1.2517,1.1662,5.111E5,8.617E4,16.773,308.12652,308.13177,0.1777,16.516,17.1451,ESTIMATED,308.12893,3.13E2,5.02E5,1.8496,1.3553,5.02E5,7.656E4,16.753,308.12656,308.1315,0.179,16.4676,17.0854,ESTIMATED,308.12933,5.64E2,4.283E5,1.078,1.1072,4.283E5,1.218E2,17.1275,308.12702,308.13017,0.0376,17.1133,17.17,ESTIMATED,308.12871,1.386E3,2.773E3,3.0003,2.0001,2.773E3,7.65E4,16.75,308.12667,308.12958,0.1284,16.4316,17.1809,ESTIMATED,308.12821,1.04E2,5.214E5,1.2227,1.1067,5.214E5
989,2.507E4,16.8206,506.10376,506.11619,1,8,0,0.875,2.53,0.00128,0.6937,0,16.2682,17.3587,506.109,1.02E2,1.652E5,1.652E5,2.44E4,16.9623,506.10634,506.11079,0.1405,16.7327,17.3013,ESTIMATED,506.10888,3.61E2,1.417E5,2.9121,1.5017,1.417E5,2.452E4,17.1894,506.1056,506.11148,0.1416,16.9169,17.3587,ESTIMATED,506.10876,4.98E2,1.652E5,1.0698,1.015,1.652E5,2.217E4,16.6516,506.10552,506.11295,0.1503,16.4057,16.9542,ESTIMATED,506.10967,4.46E2,1.373E5,1.5195,1.1259,1.373E5,2.413E4,16.9047,506.10376,506.11619,0.1298,16.6775,17.1165,ESTIMATED,506.10962,3.2E2,1.562E5,1.3782,1.209,1.562E5,2.507E4,17.0891,506.10648,506.11076,0.1533,16.7871,17.3566,ESTIMATED,506.10839,1.02E2,1.536E5,1.207,1.1706,1.536E5,1.973E4,16.4956,506.09806,506.11317,0.1686,16.2682,16.9406,ESTIMATED,506.10893,1.8E2,1.063E5,1.4797,1.264,1.063E5,2.216E4,16.5226,506.10446,506.11088,0.1393,16.2976,17.0142,ESTIMATED,506.10886,1.55E2,1.434E5,2.7568,1.1043,1.434E5,2.194E4,16.75,506.10607,506.11048,0.1455,16.4603,16.9921,ESTIMATED,506.10891,5.94E2,1.383E5,0.8164,1.0486,1.383E5
990,1.048E3,16.7823,394.21049,394.21434,0.125,1,8,0.944,0,0,0,0,16.2571,17.3571,394.2116,1.56E2,9.161E3,9.161E3,9.974E2,16.5777,394.20879,394.21378,0.1272,16.4785,16.805,ESTIMATED,394.21109,2.71E2,7.393E3,2.0869,1.5387,7.393E3,1.028E3,16.4277,394.20807,394.21545,0.0712,16.2571,16.6429,ESTIMATED,394.21221,3.66E2,9.161E3,1.1449,1.2429,9.161E3,8.668E2,16.9117,394.2104,394.21392,0.1449,16.81,17.1698,ESTIMATED,394.21198,3E2,8.509E3,3.2465,1.8441,8.509E3,7.697E2,16.7055,394.21049,394.21434,0.1077,16.563,16.7477,ESTIMATED,394.21135,6.07E2,8.578E3,0.3402,0.6604,8.578E3,8.55E2,16.502,394.20823,394.21627,0.0744,16.3603,16.7005,ESTIMATED,394.2121,1.56E2,8.259E3,0.7737,1.1668,8.259E3,1.048E3,17.1838,394.2077,394.21379,0.1062,17.0136,17.3571,ESTIMATED,394.21183,3.89E2,8.986E3,0.8756,0.9031,8.986E3,9.243E2,17.0425,394.20871,394.21397,0.1267,16.9267,17.3004,ESTIMATED,394.21122,2.7E2,6.043E3,2.9804,1.999,6.043E3,5.16E2,16.9074,394.21071,394.21157,0.028,16.7786,16.9214,ESTIMATED,394.21101,5.62E2,7.081E3,0.1064,0.5543,7.081E3
991,2.893E5,16.3684,502.17373,502.1807,0.125,1,4,0.944,0,0,0,0,16.2139,17.5174,502.17724,2.31E2,2.134E6,2.134E6,1.121E4,16.2194,502.17327,502.17804,0.0418,16.2194,16.5917,ESTIMATED,502.17664,3.562E3,1.536E5,,,1.536E5,2.028E3,16.2139,502.17348,502.17831,0.1028,16.2139,16.4138,ESTIMATED,502.17614,3.678E3,2.196E4,,,2.196E4,2.631E5,16.3217,502.17307,502.18301,0.2518,16.2227,17.4017,ESTIMATED,502.17757,2.79E2,1.965E6,1.4255,1.4167,1.965E6,3.791E4,16.2174,502.17373,502.1807,0.0399,16.2174,16.6915,ESTIMATED,502.17833,2.607E3,6.033E5,,,6.033E5,4.47E3,16.2174,502.17348,502.18015,0.0529,16.2174,16.544,ESTIMATED,502.17711,2.525E3,4.757E4,,,4.757E4,2.397E5,16.4676,502.17295,502.183,0.1135,16.3827,17.5174,ESTIMATED,502.1776,2.31E2,1.912E6,1.7818,1.5474,1.912E6,2.893E5,16.3826,502.17453,502.18103,0.1491,16.3262,17.1275,ESTIMATED,502.17805,1.516E3,2.134E6,3.3064,2.4668,2.134E6,2.29E2,16.9074,502.17637,502.17694,0.107,16.8933,16.9498,ESTIMATED,502.17647,1.568E3,6.313E3,2.9884,1.9942,6.313E3
992,1.131E4,16.9306,468.21018,468.2171,1,8,11,0.927,1.19,0.00056,0.069,0,16.2602,17.2394,468.21339,1.207E3,2.426E4,2.426E4,7.735E3,16.9623,468.21049,468.2166,0.4351,16.4925,17.0893,ESTIMATED,468.21333,1.241E3,2.247E4,0.2703,0.6352,2.247E4,6.82E3,16.9604,468.2119,468.21806,0.3513,16.6719,17.1754,ESTIMATED,468.21337,1.929E3,2.178E4,0.718,0.8726,2.178E4,4.645E3,16.9259,468.21103,468.21613,0.2435,16.7815,17.097,ESTIMATED,468.2133,4.525E3,2.141E4,1.1859,1.093,2.141E4,7.41E3,16.9193,468.21018,468.2171,0.3244,16.5772,17.1725,ESTIMATED,468.2134,3.536E3,2.089E4,0.8991,0.8699,2.089E4,1.131E4,16.9451,468.21007,468.21649,0.3197,16.2602,17.1731,ESTIMATED,468.21357,1.207E3,2.346E4,0.2935,0.6565,2.346E4,7.23E3,16.9263,468.21186,468.21572,0.3945,16.58,17.1418,ESTIMATED,468.21308,4.369E3,2.215E4,0.6222,0.8111,2.215E4,6.79E3,16.9122,468.21086,468.21484,0.2426,16.4526,16.956,ESTIMATED,468.21364,6.044E3,2.426E4,0.0954,0.5477,2.426E4,9.419E3,16.8933,468.21085,468.216,0.3698,16.4175,17.2394,ESTIMATED,468.21344,3.903E3,2.217E4,0.6854,0.8638,2.217E4
993,3.95E4,16.9347,490.19369,490.20064,1,8,9,0.864,2.67,0.00131,0.6367,0,16.4386,17.7171,490.19815,4.29E2,2.144E5,2.144E5,3.408E4,17.1033,490.19351,490.20298,0.1822,16.6897,17.5189,ESTIMATED,490.19745,1.35E3,2.087E5,1.0732,0.9728,2.087E5,3.95E4,17.2597,490.19263,490.20132,0.1587,16.7736,17.647,ESTIMATED,490.19845,4.89E2,2.144E5,1.7431,1.3297,2.144E5,3.217E4,16.7672,490.19329,490.19998,0.198,16.5206,17.1843,ESTIMATED,490.19857,1.303E3,1.795E5,1.7392,1.2935,1.795E5,3.422E4,17.0185,490.19369,490.20064,0.1129,16.7477,17.3165,ESTIMATED,490.19809,1.862E3,2.118E5,1.1432,1.0502,2.118E5,3.769E4,17.1731,490.19314,490.20003,0.1521,16.6005,17.7171,ESTIMATED,490.19783,4.29E2,2.072E5,1.5424,1.2098,2.072E5,3.163E4,16.623,490.19503,490.19938,0.1634,16.4676,16.9263,ESTIMATED,490.19876,3.176E3,1.743E5,2.2657,1.7167,1.743E5,3.215E4,16.6967,490.19429,490.20094,0.1532,16.4386,17.085,ESTIMATED,490.19854,8.07E2,1.832E5,1.5299,1.2739,1.832E5,3.217E4,16.8363,490.19339,490.20032,0.1544,16.4896,17.2394,ESTIMATED,490.19755,1.502E3,1.823E5,1.2815,1.3801,1.823E5
994,3.775E3,16.9412,426.16778,426.17721,1,8,1,0.828,5.71,0.00244,0.5393,0,16.5206,17.3571,426.1682,2.36E2,4.535E4,4.535E4,3.399E3,16.9336,426.16798,426.1711,0.1735,16.747,17.0613,ESTIMATED,426.16865,2.93E2,2.168E4,1.0356,0.7818,2.168E4,3.53E3,17.1474,426.16664,426.17039,0.084,16.9312,17.1754,ESTIMATED,426.16797,3.59E2,4.535E4,0.2272,0.5907,4.535E4,2.436E3,16.6081,426.16738,426.17083,0.1423,16.5206,16.8247,ESTIMATED,426.16878,3.73E2,1.798E4,1.6291,1.4789,1.798E4,3.341E3,16.833,426.16778,426.17721,0.1492,16.6634,17.0045,ESTIMATED,426.16921,2.36E2,2.116E4,1.4686,1.2595,2.116E4,3.775E3,17.0751,426.16548,426.17127,0.0962,16.8726,17.1171,ESTIMATED,426.16837,5.44E2,3.384E4,0.293,0.6314,3.384E4,2.364E3,17.1418,426.16435,426.17003,0.1144,16.9406,17.3571,ESTIMATED,426.16717,3.42E2,1.635E4,0.7966,0.9447,1.635E4,2.413E3,17.1417,426.16349,426.1691,0.1463,16.9122,17.3297,ESTIMATED,426.16678,2.97E2,1.567E4,0.8165,0.9237,1.567E4,2.892E3,16.6488,426.16501,426.17132,0.2113,16.5333,16.8791,ESTIMATED,426.16865,2.38E2,1.904E4,1.4367,1.3541,1.904E4
995,4.068E4,16.9734,538.31898,538.32541,1,8,3,0.903,2.47,0.00133,0.1202,0,16.6633,17.4858,538.32351,1.32E2,2.404E5,2.404E5,3.896E4,16.9623,538.31565,538.32566,0.1475,16.6897,17.4328,ESTIMATED,538.32295,1.32E2,2.168E5,2.16,1.6329,2.168E5,4.056E4,17.0324,538.31727,538.3249,0.2752,16.7589,17.4297,ESTIMATED,538.3238,5.04E2,2.185E5,1.3097,1.2805,2.185E5,3.455E4,16.9259,538.32077,538.32506,0.1873,16.666,17.3442,ESTIMATED,538.32336,4.04E2,1.893E5,1.8051,1.3988,1.893E5,3.657E4,17.0185,538.31898,538.32541,0.1624,16.7337,17.3877,ESTIMATED,538.32356,3.42E2,1.954E5,14.6371,0.9921,1.954E5,4.068E4,17.0178,538.31785,538.32563,0.1672,16.7146,17.4858,ESTIMATED,538.32375,2.23E2,2.145E5,1.182,1.2313,2.145E5,3.267E4,16.9406,538.3206,538.32748,0.1712,16.7241,17.2261,ESTIMATED,538.32418,8.48E2,1.714E5,1.6398,1.2566,1.714E5,3.227E4,16.9122,538.32153,538.32593,0.0852,16.6677,17.3735,ESTIMATED,538.3236,2.84E2,1.796E5,2.4881,1.6837,1.796E5,3.689E4,16.9778,538.3208,538.32498,0.1204,16.6633,17.3979,ESTIMATED,538.32285,2.7E2,2.404E5,0.9323,1.0796,2.404E5
