Image_Path,Compound Name,M/Z,Retention Time,rt_min,rt_max,intensity_max,Area,Score
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,838,226.1114,11.083,10.807163181304931,11.359194793701171,283194.0,6210.805,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,839,156.1015,3.347,3.1452138519287107,3.549035606384277,12334.0,131.207,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,840,225.0915,10.632,10.321825771331786,10.942470722198486,6538.0,205.438,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,841,325.1131,25.937,25.716577014923097,26.15704704284668,16093.0,278.198,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,842,265.1912,2.094,1.5637648487091065,2.624606552124024,42441.0,2998.337,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,843,249.1963,1.519,1.1012432289123533,1.9373955917358399,46469.0,2269.393,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,844,249.196,18.856,18.53097435951233,19.18008052825928,19107.0,546.42,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,845,397.1736,10.286,10.0053590965271,10.566449470520018,49767.0,1203.598,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,846,481.2147,13.076,12.769063148498535,13.38205696105957,249023.0,6230.466,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,847,410.0126,29.649,29.504592876434323,29.79333494186401,3082.0,32.899,0.9990000128746033
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,847,410.0126,29.975,29.83076560974121,30.118560485839843,2459.0,31.795,0.9950000047683716
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,848,410.0126,29.653,29.50744716644287,29.79867078781128,3082.0,32.899,0.9950000047683716
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,848,410.0126,30.173,30.004964942932126,30.34179841995239,2281.0,10.356,0.9890000224113464
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,849,434.1698,18.472,18.163207321166993,18.78156478881836,180864.0,3869.469,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,850,478.1589,8.452,8.17087589263916,8.732996520996092,35550.0,836.14,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,851,507.2315,15.252,14.920303497314453,15.583772048950195,346693.0,9167.36,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,852,310.141,4.128,3.9391534042358396,4.317085189819336,99912.0,1125.889,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,853,471.1799,13.641,13.436735758781435,13.844335803985597,333525.0,7135.426,0.9959999918937683
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,853,471.1799,14.556,14.341697845458985,14.769374809265138,43306.0,918.797,0.9750000238418579
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,854,434.1953,27.81,27.61044023513794,28.009899406433107,34906.0,585.645,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,855,354.0787,5.813,5.547139072418212,6.078616714477539,20253.0,342.83,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,856,514.2009,7.339,7.130001335144044,7.548324089050293,27098.0,393.581,0.9990000128746033
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,857,514.2063,8.676,8.428011322021485,8.924431610107423,39375.0,858.827,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,858,174.0574,4.425,4.220356769561768,4.630250568389893,9494.0,177.958,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,858,174.0574,5.094,4.931117553710937,5.256650466918945,4899.0,82.053,0.996999979019165
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,859,174.0528,13.573,13.274353256225586,13.871009674072265,4078.0,86.923,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,860,365.1583,4.346,4.018446502685547,4.6726098632812505,14630.0,349.074,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,861,454.2623,4.774,4.537554397583008,5.01047872543335,96817.0,1476.796,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,862,463.2551,6.239,6.0170874023437495,6.460785522460937,8259.0,156.959,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,863,396.171,10.292,9.993958835601806,10.590545539855956,215858.0,5229.885,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,864,378.1598,9.616,9.3095725440979,9.921636238098145,64070.0,1612.488,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,865,400.1473,4.02,3.7223963546752934,4.317317085266113,114505.0,2408.524,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,865,400.1473,4.691,4.509096412658692,4.872337226867677,69746.0,940.008,0.9959999918937683
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,866,400.1472,4.091,3.8483267784118658,4.333169746398926,114505.0,2381.396,0.9990000128746033
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,866,400.1472,4.737,4.52589864730835,4.947884368896485,69746.0,943.695,0.9980000257492065
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,867,400.1427,27.708,27.48407745361328,27.932606315612794,35898.0,598.082,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,868,284.1099,21.384,21.06567253112793,21.702407302856447,12728.0,388.756,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,869,571.3095,15.094,14.80593641281128,15.381793098449705,32776.0,866.007,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,870,258.033,6.317,6.101229305267334,6.532131404876709,19291.0,314.551,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,870,258.033,7.018,6.823532218933105,7.213426513671875,13556.0,259.048,0.9980000257492065
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,871,114.1272,12.614,12.378231830596924,12.849864692687987,4208.0,75.33,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,872,500.1895,24.47,24.169760704040527,24.769960594177245,56169.0,1369.43,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,873,370.1372,28.164,27.902991485595702,28.424796485900877,575195.0,11461.147,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,874,445.1603,5.344,5.121196975708008,5.567337455749512,20261.0,392.072,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,875,445.1602,5.346,5.117128601074219,5.574138107299804,20261.0,391.258,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,876,390.1269,26.169,26.002133054733278,26.33517219543457,620.0,10.657,0.953000009059906
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,876,390.1269,26.985,26.796643562316895,27.173223609924317,2782.0,32.379,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,877,374.2115,18.896,18.604516620635987,19.18698684692383,382005.0,9187.928,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,878,312.1239,5.662,5.43444019317627,5.889667663574219,5483.0,120.103,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,878,312.1239,6.439,6.270780906677246,6.607153854370117,1694.0,24.431,0.9869999885559082
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,879,312.123,21.281,20.924336738586426,21.638416786193847,138133.0,4519.163,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,880,310.1342,16.769,16.427353343963624,17.110692558288573,14249.0,403.896,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,881,566.2917,7.61,7.331344738006592,7.888389434814453,354605.0,7766.618,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,882,309.1599,4.439,4.164568939208984,4.712570991516113,563400.0,11351.446,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,882,309.1599,5.28,5.049141349792481,5.511199226379395,243183.0,5873.007,0.9959999918937683
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,883,274.0156,32.307,32.16041137695313,32.45313999176025,687.0,4.484,0.9990000128746033
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,884,373.1286,27.431,27.167567386627194,27.694878425598144,58710.0,1332.411,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,885,434.1701,12.955,12.645013332366943,13.26554946899414,192616.0,5318.924,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,886,633.2555,31.212,31.020214767456054,31.4030379486084,795274.0,7585.08,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,887,192.0781,6.726,6.4643127059936525,6.987964401245117,28406.0,541.136,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,888,192.075,20.655,20.399495754241944,20.909987983703616,11984.0,163.459,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,889,377.1599,22.512,22.116344261169434,22.907655334472658,34393.0,1234.82,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,890,392.2585,28.56,28.314112377166747,28.805280208587646,376085.0,8085.816,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,891,248.05,1.935,1.6281634330749513,2.2426920890808106,3451.0,183.204,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,892,248.0487,22.932,22.70049602508545,23.163614387512208,502.0,7.125,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,893,494.2657,18.523,18.14936725616455,18.897495193481443,1483546.0,51740.159,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,894,343.1204,8.007,7.77653549194336,8.238131408691407,6673.0,127.351,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,895,311.143,4.091,3.916480293273926,4.2659491920471195,16002.0,175.691,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,896,311.1379,6.797,6.5783717918396,7.016356830596925,34687.0,688.963,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,897,196.0888,3.609,3.394737987518311,3.823742370605469,159824.0,2465.736,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,898,283.1076,30.963,30.739954814910888,31.185670623779295,6250.0,113.593,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,899,380.1665,27.712,27.502211418151855,27.922103157043455,19683.0,297.221,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,900,289.1067,3.281,3.1094495201110837,3.452762451171875,17482.0,110.277,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,901,289.1081,7.334,7.122041110992432,7.545768432617187,5665.0,92.167,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,901,289.1081,8.049,7.8770884323120125,8.220143394470215,1412.0,23.115,0.9559999704360962
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,902,289.1071,9.331,9.116573276519777,9.545577182769776,3713.0,76.999,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,902,289.1071,9.793,9.618913402557373,9.966222801208497,992.0,18.874,0.9929999709129333
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,903,462.1575,14.827,14.541417865753173,15.111591415405272,22769.0,558.61,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,904,285.1086,4.031,3.783845367431641,4.277582015991211,17264.0,320.246,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,905,285.1037,14.955,14.61976058959961,15.289275817871093,41306.0,1378.907,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,906,263.0813,10.69,10.437935047149658,10.942131786346435,28806.0,555.194,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,907,444.1046,4.138,3.9697135734558104,4.3064112472534175,16014.0,182.55,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,908,394.2313,13.129,12.834611568450928,13.424248085021974,65195.0,1747.824,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,909,394.237,31.591,31.42210289001465,31.75946155548096,82327.0,583.199,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,910,451.1514,13.036,12.708269176483155,13.362930641174318,32626.0,916.722,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,911,472.2297,3.518,3.3396515655517574,3.69566743850708,53967.0,403.843,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,912,373.1569,19.213,18.9114856338501,19.514854393005372,44279.0,1296.642,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,913,373.1569,31.633,31.498029479980467,31.76741024017334,11243.0,76.314,0.9990000128746033
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,914,336.1341,24.395,24.13036289215088,24.659752655029298,25337.0,557.538,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,915,285.1049,18.04,17.629473934173582,18.450059661865232,218635.0,9315.841,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,916,237.1023,11.412,11.02000165939331,11.804886589050293,271788.0,10588.379,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,917,566.2928,7.618,7.332849807739258,7.902457160949707,354605.0,8084.471,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,918,376.1408,13.248,12.998689770698547,13.496362590789794,294100.0,8713.754,0.9950000047683716
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,918,376.1408,13.997,13.666607856750488,14.32744960784912,377727.0,8832.189,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,919,446.1698,5.68,5.531497602462769,5.828071765899659,21379.0,175.277,0.9430000185966492
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,919,446.1698,6.399,6.130626373291016,6.668188171386719,32528.0,653.312,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,920,446.1721,9.217,8.989420318603516,9.44400405883789,15232.0,387.886,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,920,446.1721,9.692,9.524688720703125,9.859688186645508,8033.0,122.052,0.9900000095367432
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,921,446.1655,14.754,14.391514358520508,15.116909370422363,21065.0,630.583,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,922,252.1052,5.419,5.190486068725585,5.648057098388671,8764.0,145.947,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,923,252.0994,8.43,8.18128189086914,8.679187049865723,12953.0,237.395,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,924,252.102,13.354,13.048941955566407,13.658918819427491,10569.0,273.55,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,925,465.2177,5.741,5.489440193176269,5.992067565917969,185783.0,3877.946,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,926,371.1599,9.52,9.236052188873291,9.804348526000977,278936.0,6157.192,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,927,254.1207,4.135,3.9532996368408195,4.317076606750488,26896.0,345.239,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,928,315.115,22.141,21.83074068069458,22.451278533935547,4619.0,161.125,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,929,315.1139,24.607,24.37541965484619,24.83793319702148,34522.0,557.113,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,930,315.1157,31.606,31.4474010848999,31.765046443939205,35688.0,286.261,0.9990000128746033
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,931,410.1984,18.081,17.723452186584474,18.438768196105958,550919.0,14860.902,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,932,434.2179,6.084,5.835466289520264,6.33169412612915,25885.0,417.274,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,933,434.2243,22.803,22.40286919593811,23.20283224105835,37473.0,1566.164,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,934,431.2612,12.689,12.365407752990723,13.01278190612793,44880.0,1518.467,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,935,390.1058,26.129,25.904563465118407,26.3534916305542,31250.0,627.182,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,936,471.1803,13.663,13.48752173423767,13.838226261138916,333525.0,4794.09,0.9940000176429749
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,936,471.1803,14.589,14.367740097045898,14.811113777160644,43306.0,944.082,0.9810000061988831
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,937,487.1856,4.651,4.4692153644561765,4.832333202362061,176028.0,2129.323,0.9990000128746033
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,937,487.1856,5.49,5.280827732086181,5.698305816650391,77567.0,1340.549,0.9980000257492065
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,938,487.1857,8.647,8.38152177810669,8.912670307159425,32548.0,589.06,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,939,369.0726,5.641,5.3904938316345214,5.892484817504883,1927.0,43.893,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,940,365.2162,6.612,6.273620834350586,6.950371398925782,10249.0,295.661,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,941,380.1426,15.12,14.839697017669678,15.399597778320313,84908.0,2058.854,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,942,442.2234,3.261,3.044027576446533,3.4786079978942865,170350.0,1105.998,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,943,442.2304,6.897,6.628656501770019,7.1654982757568355,113769.0,2350.805,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,944,396.1664,6.368,6.126891536712646,6.608149261474609,96031.0,1976.131,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,944,396.1664,6.972,6.8178769302368165,7.125588340759277,11900.0,171.567,0.9539999961853027
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,945,396.1702,6.399,6.160076179504395,6.6375319862365725,51844.0,1203.317,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,945,396.1702,6.911,6.732154598236084,7.08937629699707,12233.0,220.584,0.9959999918937683
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,946,394.2097,12.329,12.109486103057861,12.548613739013673,7754.0,182.133,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,947,394.2107,17.164,16.87732748031616,17.44988464355469,6912.0,148.856,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,948,424.1735,26.364,26.07708620071411,26.65111192703247,105432.0,2362.231,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,949,510.2641,3.69,3.425796184539795,3.9548923110961915,55137.0,643.869,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,950,234.1239,1.84,1.3319585609436033,2.347727279663086,20486.0,1232.065,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,951,291.1604,2.241,1.7373895931243895,2.7441227722167967,39502.0,2741.263,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,952,312.0905,31.226,31.0403080368042,31.411483993530275,60554.0,608.731,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,953,378.1369,14.054,13.749059715270997,14.358391799926759,34856.0,807.573,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,954,378.1343,27.838,27.538288612365722,28.137764377593992,70153.0,1707.267,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,955,285.0803,23.41,23.12957094192505,23.690282039642334,32010.0,566.875,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,956,376.1572,22.504,22.12054711341858,22.887997016906738,182376.0,5537.469,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,957,376.1621,9.616,9.308326263427734,9.924500579833984,643797.0,17093.636,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,958,218.0811,3.816,3.597522888183594,4.0350278472900385,65571.0,991.828,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,959,353.1129,13.368,13.071042308807375,13.664686927795412,14060.0,402.386,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,960,397.1746,10.3,9.995545539855957,10.603539142608643,49767.0,1191.071,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,961,299.0823,13.25,12.932586784362792,13.566426391601562,12691.0,355.703,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,961,299.0823,13.952,13.781536216735839,14.121521873474121,3783.0,34.574,0.9509999752044678
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,962,383.046,12.985,12.718068695068359,13.252811622619628,2489.0,61.677,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,963,383.0469,19.125,18.8390765953064,19.411484413146972,1513.0,33.257,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,964,299.079,13.39,13.175672054290771,13.604875659942627,8178.0,232.932,0.9879999756813049
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,964,299.079,14.205,13.937828159332275,14.472529792785645,12086.0,323.135,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,965,299.0787,5.836,5.665402240753174,6.005657882690429,1629.0,16.365,0.9990000128746033
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,966,299.0833,9.961,9.691288414001464,10.229947700500487,2432.0,55.877,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,967,299.0792,23.209,22.979307708740233,23.438366374969483,2284.0,49.153,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,968,325.177,6.077,5.837759151458741,6.315393676757813,112480.0,2035.414,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,969,359.1428,17.57,17.257309246063233,17.883462333679198,13513.0,394.868,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_1,970,359.1496,31.79,31.598112697601316,31.98216125488281,27918.0,231.255,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,1,313.1734,12.599,12.293944950103759,12.903320999145507,167712.0,4188.886,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,2,453.2079,15.823,15.489887981414796,16.155315952301027,192120.0,5546.921,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,3,495.2184,26.108,25.83422761917114,26.38089605331421,14461.0,325.045,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,4,376.1464,13.141,12.831615829467774,13.449949264526367,455822.0,13156.627,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,5,531.1562,12.473,12.175999183654785,12.769305725097656,193506.0,5088.472,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,6,407.2227,3.325,3.0937559700012205,3.5571923828125005,947123.0,9383.618,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,7,278.1905,12.658,12.351663074493409,12.964701805114746,499913.0,14676.566,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,8,345.2421,25.028,24.797450847625733,25.25926181793213,8875.0,213.154,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,9,268.1907,3.991,3.735461215972901,4.245969848632813,257273.0,4824.78,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,10,416.9905,24.815,24.56846452713013,25.0623136138916,93107.0,1777.611,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,11,264.1749,12.44,12.137237014770507,12.743018951416015,818359.0,19525.194,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,12,320.1409,3.458,3.2351200675964353,3.6814131355285644,182131.0,1737.205,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,13,414.1546,5.242,4.933916053771973,5.550310478210449,263437.0,6181.125,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,14,270.1851,10.241,9.961950092315675,10.519128875732422,57733.0,1362.155,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,15,261.1963,7.03,6.777776432037354,7.28188591003418,240341.0,5094.44,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,16,340.1543,5.032,4.701131458282471,5.362813301086426,1573853.0,51807.325,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,17,214.1088,5.617,5.355584621429443,5.877854919433593,279840.0,5208.835,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,18,361.1992,8.613,8.355951499938964,8.869434070587157,9005.0,166.162,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,19,288.2323,10.155,9.868216438293457,10.440993423461913,290542.0,6483.679,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,20,315.2316,28.166,27.8885290145874,28.443048095703126,75342.0,1549.087,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,21,286.1914,4.237,4.0068945312499995,4.467318859100342,66529.0,1057.609,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,22,249.0903,5.093,4.822121620178223,5.364530563354492,169877.0,3395.816,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,23,277.0641,6.452,6.139847507476807,6.764652671813965,9344.0,290.581,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,24,399.0755,12.096,11.786038436889648,12.40587963104248,22840.0,652.571,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,25,371.1612,19.174,18.84669792175293,19.50182239532471,492750.0,13578.181,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,26,317.1642,3.804,3.553684196472168,4.054247913360595,674555.0,11081.605,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,27,408.1716,16.867,16.550100116729734,17.18415802001953,147493.0,4277.211,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,28,302.248,11.521,11.213704013824463,11.828768730163574,1095559.0,29645.386,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,29,256.1808,4.145,3.9285094642639162,4.361830749511719,27119.0,463.459,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,30,279.1856,5.045,4.805671901702881,5.28418228149414,811914.0,14292.967,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,31,245.2014,9.706,9.4206858253479,9.990820083618164,345398.0,8127.054,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,32,180.1017,5.949,5.6667881774902344,6.231369094848633,362536.0,9241.739,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,33,355.2015,4.393,4.117313709259034,4.668349494934082,116618.0,2273.05,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,34,337.2121,3.849,3.5574301338195804,4.141043434143066,1192754.0,23547.705,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,35,310.1261,5.719,5.38796552658081,6.050834312438965,163785.0,4758.464,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,36,327.1369,5.197,4.960170955657959,5.433328361511231,220979.0,3527.45,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,37,384.144,4.151,3.812819766998291,4.488617706298828,905006.0,22165.26,1.0
/home/zzy/peak-output/tof/20170326-960MIX_SampleA_2,38,235.1802,3.585,3.3332810020446777,3.83701416015625,299101.0,4907.568,1.0
