,Compound Name,/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleB_1_Area,/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleB_2_Area,/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleB_3_Area,/home/zzy/peakformer/resources/paper/tof/20170326-960MIX_SampleB_4_Area,/home/zzy/peakformer/resources/paper/tof/SampleA_3-20170326-960MIX_SampleA_4_Area,/home/zzy/peakformer/resources/paper/tof/SampleA_4-20170326-960MIX_SampleA_5_Area,Compound formula,mz,RT,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio
234,235,14809.194,15559.849,15713.543,16767.881,14939.011,14977.443,C18H25N3O2,316.2018,3.44,1.2,1/1,0.006,14952.187,1.0204006946688366,15712.61675,5.135141842267172,1.0508574264085915,0.8757145220071596
235,236,12299.54,11980.481,13882.874,16077.75,16893.906,17149.333,C12H13NO3,220.0968,6.85,0.85,1/1,0.004,16618.5405,2.9506073593612,13560.161250000001,13.814203373178186,0.8159658334617292,0.9599598040726227
236,237,87172.133,88678.696,85930.866,92497.884,78420.911,73552.729,C14H10N2O,223.0867,10.99,1.16,1/1,0.052,74968.8555,3.223793943786531,88569.89475,3.217246153509653,1.1814225275187775,1.0184676961368773
237,238,3666.683,3489.111,3868.163,4445.83,3311.804,3342.812,C7H6N2,119.0602,5.16,1.15,1/1,0.382,3305.9045,5.727210136743013,3867.44675,10.744050831943001,1.1698603967537478,1.0172699102206504
238,239,766.124,870.792,784.506,822.873,633.158,657.97,C7H4ClNOS,185.9774,10.96,1.2,1/1,0.023,660.86275,4.066863427892997,811.07375,5.708813666115672,1.2272953045091435,1.022746087090953
239,240,19212.733,18708.422,20116.207,21887.583,15576.363,14311.115,C12H11N5,226.1087,3.82,1.34,1/1,0.005,14806.385999999999,3.90587176839519,19981.236249999998,6.996454540210001,1.3495012388573417,1.0070904767592102
240,241,66268.534,66664.508,63812.02,62925.388,67896.345,65294.472,C20H25NO,296.2011,6.7,1.09,1/1,0.26,68764.287,4.685575372621714,64917.6125,2.8219339291974386,0.9440599958522075,0.866110087937805
241,242,96.197,94.208,102.229,106.763,96.013,83.85,C18H27NO3,306.2068,3.2,1.03,1/1,0.586,84.58275,15.968893618009366,99.84925000000001,5.7423517607026895,1.1804918851657107,1.1461086263744764
242,243,29013.909,27184.524,30418.259,32226.401,21257.742,23468.054,C25H32N2O4,425.2436,5.73,1.41,1/1,0.001,21365.8545,6.91756563166725,29710.773250000002,7.191670950715917,1.3905726658393185,0.9862217488222117
243,244,95578.129,98683.174,104648.325,103328.298,99981.414,101169.677,C25H32N2O6,457.2334,8.65,0.98,1/1,0.762,98287.96049999999,6.722248692575452,100559.48150000001,4.168708516074775,1.0231108773490118,1.043990691172461
244,245,60087.364,53253.071,54452.909,51096.495,49889.133,56923.596,C15H10O2,223.0755,21.21,0.99,1/1,0.889,53830.876,5.622426260891365,54722.459749999995,7.011259770009416,1.01656268328236,1.026830993214505
245,246,5243.51,5244.661,5440.252,6222.307,4224.998,4291.522,C9H9I2NO3,433.874,3.5,1.3,1/1,0.003,4373.83475,4.506771605199919,5537.6825,8.40948061123878,1.2660932148842614,0.973917857603278
246,247,1008.31,1163.054,1395.437,1212.009,692.235,800.858,C8H13NO2,156.1013,0.59,1.32,1/1,0.059,761.299,11.295824712693836,1194.7024999999999,13.352081730659087,1.5692947186322324,1.1888596353274488
247,248,6.602,7.686,5.98,4.705,5.306,3.306,C42H70O35,1135.377,0.97,1.38,1/1,0.252,5.21725,47.52543653163814,6.24325,19.932245412446214,1.196655326081748,0.867141540638948
248,249,14605.488,14882.542,15828.561,13981.859,14119.031,12645.362,C17H28O6,329.1942,6.34,1.13,1/1,0.036,13932.823750000001,6.286105766991287,14824.6125,5.180640357275387,1.0640063181736579,0.9415985116581044
249,250,1360.572,1152.767,1269.905,1176.184,1158.713,1532.783,C10H6O3,175.0363,31.21,0.89,1/1,0.435,1397.634,12.885236034162856,1239.857,7.66767805758468,0.8871113610573297,0.9967543382666626
250,251,11658.745,11221.382,11529.403,12312.916,10100.672,10706.043,C15H12O2,225.091,19.11,1.28,1/1,0.021,10285.64475,2.7484383314198633,11680.611499999999,3.935800751648532,1.1356226842269659,0.8872052220523171
251,252,1637.48,1714.014,1989.743,1924.17,1504.937,1567.245,C11H8O3,189.0543,7.96,1.29,1/1,0.015,1573.7904999999998,7.222377819565858,1816.3517499999998,9.22116129919257,1.1541255014565153,0.8946709313616397
252,253,100718.191,98082.159,106634.602,96240.914,81465.065,75938.353,C22H31N3O3,386.244,7.78,1.11,1/1,0.176,82584.47975,6.111599395751279,100418.9665,4.513947799404101,1.2159544602568013,1.0954544686998209
253,254,141200.851,145115.136,145516.054,157847.454,148794.563,147496.001,C20H31NO2,318.243,17.74,0.98,1/1,0.663,146738.24550000002,1.2327161074823394,147419.87375,4.896977866399291,1.0046451983099387,1.0251481615407538
254,255,746.822,698.312,708.608,695.156,821.728,886.049,C13H16N4O6,325.114,3.17,0.99,1/1,0.698,964.1385,13.753466721953748,712.2245,3.3373508123079842,0.7387159624887918,0.7461777398876684
255,256,690.712,726.124,772.868,624.624,583.666,576.975,C13H16N4O6,325.1152,21.77,1.36,2/1,0.014,592.61575,6.046514816345936,703.5820000000001,8.879303171817549,1.187248229565279,0.8729766393862346
256,257,8794.382,9086.09,9221.297,9989.691,7298.718,7987.231,C21H18O11,447.0919,6.47,1.3,1/1,0.003,7383.555,5.578991520612009,9272.865,5.500022819523549,1.2558808053843982,0.9660621579879985
257,258,3956.874,4200.422,4737.064,4674.417,1977.95,1997.395,C15H24N2O2,265.1909,0.59,1.83,2/1,0.052,2078.5769999999998,9.104487782326418,4392.1942500000005,8.568077449062415,2.113077480410878,1.154687147765507
258,259,4180.412,3731.341,4231.242,4195.334,1397.418,1366.523,C15H24N2O,249.1959,0.59,2.94,4/1,0.015,1397.64275,6.18674173136228,4084.5822500000004,5.78904784319354,2.9224794748157215,0.9940406376924222
259,260,5505.904,6147.891,6503.772,6294.337,4534.015,4661.125,C22H16N4O3,385.1296,4.51,1.48,1/1,0.001,4299.526,8.09607668795015,6112.976,7.038456314914638,1.4217790519233982,0.9606615215698636
260,261,37877.048,39811.744,40738.93,42157.702,38417.536,37229.625,C14H22N4O4S,343.1434,4.38,1.12,1/1,0.193,37184.276249999995,3.691199497935581,40146.356,4.4693606438033635,1.079659470311729,0.9639816699211865
261,262,109524.661,113767.873,123957.689,122481.136,97301.199,99382.0,C24H27FN2O2,395.213,10.81,1.15,1/1,0.034,99611.4445,2.228860710831283,117432.83975,5.90033444800173,1.1789091137012877,1.0251383597402504
262,263,43150.654,43682.522,45618.638,47658.021,47318.787,42936.209,C24H32N2O2,381.2538,12.02,0.96,1/1,0.433,44828.45475,4.436290838719293,45027.458750000005,4.551531740053747,1.004439233988988,1.0462908687385293
263,264,33941.924,34573.459,33702.605,32918.843,29611.98,27158.919,C24H32N6O3,453.261,4.83,1.12,1/1,0.017,28766.3715,5.116470251926008,33784.20775,2.0244264199955437,1.1744341044194608,1.048601878945947
264,265,83701.594,71538.178,79485.217,84878.046,71365.175,74232.199,C17H19N3O2S,330.1272,5.39,1.19,1/1,0.008,72367.20499999999,3.165032230784214,79900.75875000001,7.555244916048527,1.1041017647427454,0.9278166090275172
265,266,3937.64,3910.473,4099.444,4195.534,3346.756,2832.82,C18H14N6O2,347.1249,3.96,1.4,1/1,0.001,3005.0942499999996,8.473557773325872,4035.77275,3.3521966605543123,1.3429770963090428,0.9592693545064592
266,267,8503.768,8170.499,7821.448,8157.763,7890.241,6336.056,C28H40BrN7O4,618.2396,7.89,1.04,1/1,0.749,8649.854,22.432452744733183,8163.3695,3.412878501594258,0.9437580680552528,0.9074596808223584
267,268,250226.771,211994.878,218894.242,236221.709,222872.957,214060.388,C26H29ClN2O4S,501.161,22.01,1.04,1/1,0.302,221313.80775,2.284318132833879,229334.4,7.52553539476665,1.036240812679253,0.996385396806974
268,269,155897.735,152667.121,126159.418,124738.391,114972.838,149821.582,C26H26F3N7O2,526.2176,23.1,1.08,1/1,0.304,138674.44175,11.781510045267478,139865.66625,11.946663537982943,1.0085900796496265,0.9338797033792838
269,270,39409.492,38553.875,40175.229,40914.381,34691.306,36264.14,C19H19N5O,334.1664,29.61,1.17,1/1,0.002,35444.14325,1.8637340145252603,39763.244249999996,2.54925608187168,1.121856549600758,0.9588517517955197
270,271,2357.252,2535.901,2571.234,2582.619,1987.883,2194.65,C14H10F3NO5,330.0582,25.7,1.17,1/1,0.018,2058.9965,4.623545367654552,2511.7515000000003,4.17647193321381,1.2198910974350856,1.0426419636197313
271,272,3242.805,3294.919,3597.426,3427.053,2488.454,2297.118,C21H24N4O2S,397.1691,6.29,1.68,1/1,0.009,2386.757,6.269451394411556,3390.55075,4.666601535943913,1.4205680553152247,0.8455762234019195
272,273,22477.128,23074.35,23407.6,23488.593,22741.383,21898.484,C19H17Cl3N4O3,455.0437,26.85,0.97,1/1,0.676,23466.920749999997,5.855165781598426,23111.91775,1.988561091087317,0.984872195045019,1.0153321598402258
273,274,14043.1,13668.143,12638.932,13973.545,10496.397,11256.731,C18H19FN2O2,315.1502,7.5,1.23,1/1,0.0,10896.28025,2.928842988264146,13580.93,4.7770782738286135,1.2463822229609045,1.01331888045602
274,275,26111.917,25897.184,22143.029,22388.987,24418.673,24087.726,C26H28N8O,469.2459,7.16,1.02,1/1,0.621,23803.799,2.507618866757369,24135.27925,8.960163279395985,1.0139255187795864,0.9940446262544964
275,276,18514.011,19408.004,19945.16,21807.47,16926.929,17084.003,C21H22FN3O,352.1818,5.17,1.18,1/1,0.068,17082.692,3.872883577238684,19918.66125,6.981879503369112,1.1660141885131454,0.9881476173840216
276,277,1559.834,1255.318,1469.013,1459.425,1099.761,1243.062,C16H15N7O,322.141,5.35,1.04,1/1,0.751,1250.817,9.644833395972277,1435.8975,8.95656846573376,1.1479676883189147,1.1038150849220334
277,278,19903.348,18428.223,17656.117,17700.509,18739.227,17823.55,C27H32N8O2,501.2786,5.58,0.96,1/1,0.6,18978.148,6.324671980473628,18422.04925,5.694568351441237,0.9706979442883468,1.011143691967028
278,279,94059.623,87793.521,93679.501,97641.41,81197.498,79088.626,C23H23O2N5,402.1926,26.33,1.06,1/1,0.316,83459.857,4.856895815590734,93293.51375000001,4.371140959341601,1.1178249892040915,1.0545518766076334
279,280,32106.457,33829.425,28379.713,34969.573,35254.363,37562.919,C18H14N4,287.1293,3.39,1.07,1/1,0.469,32848.5815,12.937585681332845,32321.292,8.908181268883055,0.9839478761053959,0.9195774543041083
280,281,9733.464,10410.589,10273.23,11407.011,8783.835,8486.508,C19H21ClN4,341.1524,3.42,1.45,1/1,0.007,8642.79125,2.155590587709984,10456.0735,6.676311470863674,1.2098028515961206,0.8343467942042211
281,282,8128.028,8307.45,9548.186,9684.886,7114.251,7071.057,C26H24N8O2,481.2092,3.75,1.26,1/1,0.0,6803.35025,4.941029894602117,8917.1375,9.115357167457685,1.3106979903026454,1.0402365002401948
282,283,16449.634,17632.595,18202.44,18909.819,14816.832,14664.507,C21H24ClFN4O3,435.159,6.51,1.27,1/1,0.022,14634.49125,1.3817577992803367,17798.622,5.843474316426905,1.21621050543865,0.9576460672745276
283,284,58617.222,64340.247,63094.49,70423.16,50435.904,53643.908,C24H17N3O6,444.1191,26.9,1.22,1/1,0.015,51089.85575,6.51881446666929,64118.77975,7.593136189117504,1.2550197844314719,1.028704741337272
284,285,22046.638,23963.837,25301.311,25180.878,18722.074,18902.036,C25H25ClN6O4S,541.1421,21.88,1.24,1/1,0.01,19190.10275,2.5413215856822555,24123.165999999997,6.26129747494941,1.25706288883732,1.0137603942236453
285,286,12949.879,12332.09,12992.697,11253.543,9267.19,9559.772,C26H19ClN8,479.1491,6.93,1.37,1/1,0.01,8727.062249999999,11.050566411777112,12382.052249999999,6.546782336769964,1.4188110380443315,1.0356284949228696
286,287,105517.558,112407.871,108338.538,102074.566,95702.034,80606.106,C25H34FN3O2,428.2709,18.57,1.09,1/1,0.335,92306.87025,9.01176943653433,107084.63325,4.087110011608778,1.1600938582358662,1.06430629195951
287,288,31836.628,28654.783,23303.174,20319.083,29321.792,29674.078,C29H35N7O4,546.2824,6.28,1.04,1/1,0.849,27123.978000000003,10.124871536050978,26028.416999999998,19.9210147824643,0.9596091325542292,0.9227010889944511
288,289,2109.578,2066.008,2159.62,2368.547,1762.256,2075.988,C34H44N4O4,573.3429,3.92,1.24,1/1,0.172,1694.50875,17.11285601976367,2175.9382499999997,6.157391717123841,1.2841115456028183,1.0355738270990469
289,290,21784.312,22008.883,24095.189,24529.154,17951.702,16517.841,C24H30N6O2,435.2501,5.46,1.41,1/1,0.033,17340.585,3.971544199544504,23104.3845,6.097658806608524,1.3323878346664777,0.9449559111109771
290,291,33434.886,34905.268,35397.465,37290.856,30450.847,31035.371,C22H22F3N3O3,434.1688,12.73,1.17,1/1,0.033,29429.03625,5.220923757554793,35257.118749999994,4.514427138823372,1.1980385103504705,1.0239645387610858
291,292,21824.227,24100.76,25002.423,25837.39,20433.146,19980.847,C24H29ClN6OS,485.1883,5.56,1.36,1/1,0.002,19513.2835,5.221437217684996,24191.199999999997,7.151386650529059,1.2397298486438735,0.9115660651793187
292,293,33521.112,33859.759,32811.741,34006.309,30993.45,30559.305,C21H24FN5O5S,478.1557,26.23,1.08,1/1,0.056,31889.393750000003,4.096560165570028,33549.73025,1.5865992382559826,1.0520654770992628,0.9741347010178358
293,294,10470.288,11147.027,9191.953,9644.568,10270.05,9446.244,C26H40N4,409.3322,3.53,0.93,1/1,0.363,10272.821,6.80212406077053,10113.459,8.59087695088096,0.9844870264944752,1.0585882005316938
294,295,9400.9,9480.863,11070.389,11258.227,9516.924,9322.201,C11H11Cl2N,228.0342,6.04,1.11,1/1,0.011,9131.8285,4.141408071356945,10302.59475,9.691783057567381,1.1282072095418787,1.0164028914791698
295,296,52281.278,56838.737,55355.938,56673.286,41738.199,42055.133,C36H46N8O3,639.3768,13.6,1.17,1/1,0.151,43974.03525,5.485128807611151,55287.30975,3.8182118446954947,1.2572716930725614,1.074591190660309
296,297,6766.453,6028.089,6530.729,7440.379,5821.797,5421.578,C31H32BrNO4S2,628.1011,31.91,1.1,1/1,0.325,5482.3495,21.920436735120617,6691.4125,8.766886580036646,1.2205373809167037,1.1095794371970034
297,298,53387.503,55191.426,57723.083,57754.088,53212.296,53925.778,C18H16ClN3O2,342.1006,13.09,1.09,1/1,0.048,54046.009999999995,2.1535674720262588,56014.024999999994,3.790486364876524,1.0364136964042303,0.9508382535818626
298,299,5536.307,6227.088,5433.856,4708.431,5618.209,5391.631,C27H31FN6OS,507.2333,4.11,1.17,1/1,0.27,5436.588250000001,5.271010310287061,5476.4205,11.348266631044485,1.0073266997919144,0.8609629912751405
299,300,44891.109,51906.227,48816.678,50184.118,40049.767,36723.942,C24H22F3N5O5,518.1647,27.73,1.31,1/1,0.021,39960.1465,5.9872197879422595,48949.532999999996,6.100856709686538,1.2249587973857903,0.9350830514395345
300,301,40154.966,35558.26,33505.442,37106.768,46751.894,44085.381,C23H35N5O2,414.2865,3.83,0.86,1/1,0.052,46060.90375,2.919668015978548,36581.359,7.659818813794009,0.7941954243570394,0.9234830515779527
301,302,8632.253,8123.716,9985.174,9725.94,10444.833,10941.08,C26H36N6O3,481.2919,4.64,1.04,1/1,0.605,9367.65625,16.496801985437077,9116.770750000001,9.700051880566859,0.9732179006888731,0.9357864429700703
302,303,72852.685,75927.078,71883.397,72418.631,65715.267,60820.979,C26H33FN4O3S,501.2331,14.91,1.16,1/1,0.038,64331.82475,3.6469024014449154,73270.44774999999,2.4770034623001798,1.1389455846268373,0.9818496419196874
303,304,5609.089,5621.312,5573.069,6354.609,4208.155,4139.503,C18H11N3O2S,334.0642,5.28,1.32,1/1,0.001,4228.85275,7.211029419549071,5789.51975,6.516643097540377,1.3690521028427864,1.037160683971808
304,305,33329.263,37498.518,36891.77,35171.867,35184.658,35200.868,C15H15N7O,310.1414,14.76,0.99,1/1,0.855,35974.8275,3.3738550399549245,35722.854499999994,5.250068475650797,0.9929958524471033,1.0030261135829326
305,306,37589.615,38153.572,41942.281,44319.601,34809.959,36274.967,C24H25N5O4,448.198,14.54,1.13,1/1,0.057,34150.50975,5.281097115391304,40501.267250000004,7.891412020449278,1.1859637688131437,1.0495254591266758
306,307,17565.655,18283.894,18825.094,18964.897,13099.116,14190.047,C19H19N3O2S,354.1268,5.62,1.48,1/1,0.008,13458.1225,6.115379849842597,18409.885,3.4483211693328277,1.3679385813288591,0.9242828252222022
307,308,37525.422,39909.76,37684.012,36804.072,37305.447,36706.169,C23H26IN7O2S,592.0988,8.33,1.05,1/1,0.484,36159.685,2.8782548881830206,37980.8165,3.532753036708785,1.0503635886208633,1.0003462748770127
308,309,24165.47,23664.265,23007.853,23014.685,17925.914,18436.152,C14H17IN4O2,401.0467,9.03,1.26,1/1,0.08,16620.935,13.063347846215828,23463.06825,2.3883993590138046,1.41165754212985,1.1203631286744842
309,310,73928.046,74078.106,58362.399,74074.01,69608.902,67411.837,C29H29ClN4O2,501.2051,10.03,1.09,1/1,0.577,68372.7775,2.163175404881315,70110.64025,11.171587892620868,1.0254174660375615,0.9407499688417994
310,311,81010.811,85354.832,82363.839,79988.064,68254.796,72934.961,C30H31FN4O2,499.2504,25.26,1.21,1/1,0.063,70533.66275,2.9881355504426557,82179.3865,2.835107672018012,1.1651087338435433,0.9628997800359862
311,312,16849.774,17447.806,17562.165,17984.175,13894.374,14858.289,C15H19Cl2N3O4,376.0823,5.49,1.3,1/1,0.007,13952.938000000002,5.540042620694155,17460.98,2.6815786299396716,1.251419593493499,0.9626304565334608
312,313,49927.373,56591.242,54665.009,54475.092,48672.325,48004.261,C21H19Cl2IN4O2,557.0004,30.58,1.04,1/1,0.042,48912.27025,1.5822507241823571,53914.679,5.239517627929245,1.1022730845334254,1.0598779658975244
313,314,76509.838,76433.564,76162.216,83006.556,69349.605,70951.196,C27H20ClFN4O4,519.1233,26.83,1.09,1/1,0.385,68387.598,7.705130163534471,78028.0435,4.2579040077121695,1.1409677453505531,1.046759399404177
314,315,9834.664,9831.858,9793.027,10302.192,9091.698,9254.669,C19H18ClN3O4,388.1055,14.63,1.09,1/1,0.121,9078.195749999999,1.4272277873437214,9940.435249999999,2.4336813894000713,1.0949791702828175,1.0045680461310251
315,316,11829.007,12134.527,11967.543,12258.226,10303.397,10686.757,C16H11BrN2O,327.012,22.3,1.16,1/1,0.073,10268.2685,4.081835134242144,12047.32575,1.561096007471499,1.1732577649289166,1.011429107697342
316,317,14323.916,16302.98,16931.675,16113.935,13131.037,12191.662,C30H27N5O,474.2288,21.77,1.31,1/1,0.022,13319.514,6.4127507467715725,15918.126499999998,7.028559410214018,1.1950981469744315,0.9122886618125431
317,318,42117.9,44726.712,48311.993,45506.668,33659.609,34063.982,C25H27N3O2S,434.1895,10.41,1.26,1/1,0.022,32965.852,3.19182772345135,45165.81825,5.644373836090138,1.3700789001297464,1.0873642064521798
318,319,9320.422,9629.615,9404.321,10282.617,8084.904,8484.065,C19H20ClN3O5S,438.0883,26.18,1.27,1/1,0.011,7879.79825,6.395957877087439,9659.24375,4.509732317176524,1.2258237385709716,0.9652155421818673
319,320,116894.994,111663.728,106289.143,112667.316,95009.275,97678.073,C15H18N2,227.1544,5.1,1.13,1/1,0.208,102375.93774999998,8.393470439266956,111878.79525,3.898634999601088,1.0928231546284422,0.9671001368393294
320,321,1272.069,749.689,1115.887,1297.621,1946.865,1945.883,C14H16ClN5O2S,354.0785,17.9,0.68,1/1,0.26,1869.3732499999999,10.89037425234566,1108.8165,22.77514206237653,0.5931488000055634,0.8722776470670048
321,322,32457.325,32105.987,34094.847,37341.177,31077.692,29976.385,C28H23N7O2,490.1985,16.95,1.21,1/1,0.001,30885.920749999997,2.519707948985869,33999.834,7.030121047282364,1.100819829047836,0.9097684537585421
322,323,193988.945,183196.927,173338.696,137719.421,175524.048,149126.245,C30H26F2N4O5,561.1949,24.44,0.87,1/1,0.069,154615.76075000002,10.862497924620858,172060.99725,14.17998600332068,1.1128296133290536,1.279114498079372
323,324,10612.283,11091.455,10929.342,11076.127,9321.895,9393.929,C23H25F4N3O3S,500.1623,11.53,1.19,1/1,0.031,8727.761999999999,8.60715150314494,10927.301749999999,2.0349326526937,1.2520164676809473,1.0521146787234852
324,325,26712.051,28634.029,27772.265,31414.568,27050.545,25230.898,C30H25F10NO3,638.1752,32.33,1.12,1/1,0.094,26361.478,3.7405813331841675,28633.22825,7.033625072224124,1.086176892281988,0.9698007966803465
325,326,24855.833,25609.46,24297.935,22475.358,24447.361,24588.572,C19H17ClN2O5,389.0899,17.63,1.07,1/1,0.255,23977.934,2.8220012995162396,24309.646500000003,5.494682058212939,1.0138340734443594,0.9475084798545415
326,327,1480.858,1453.873,1424.475,1541.048,1248.093,1247.271,C21H20N2OS3,413.0807,30.76,1.14,1/1,0.022,1263.2682499999999,4.978465720774705,1475.0635,3.3660470398656677,1.167656592335001,1.0242601687149133
327,328,862.53,1016.502,1170.788,1231.561,826.653,848.83,C10H7NO2,174.0535,5.35,1.39,1/1,0.003,810.0754999999999,8.876598645031928,1070.3452499999999,15.461810191876113,1.321290731542924,0.9505688716136145
328,329,1474.538,1472.933,1385.721,1511.956,1309.508,1333.702,C42H45ClN6O5S2,813.2653,19.72,0.99,1/1,0.946,1306.234,1.6953040708801228,1461.287,3.6615902989679943,1.118702315205392,1.1300023385913052
329,330,21416.893,24275.671,24899.513,24934.965,20728.51,21058.014,C20H20N4O3,365.1609,15.51,1.12,1/1,0.136,20650.2385,2.487210047660083,23881.760499999997,6.996584912618259,1.1564883621077788,1.0325788947390881
330,331,30674.498,30004.031,30850.656,33932.33,27361.543,26700.588,C19H31N5O2,362.2552,3.49,1.27,1/1,0.004,25855.690000000002,5.361551574118906,31365.37875,5.578568795878504,1.2130938586438806,0.955192014680221
331,332,7331.007,7517.815,8058.063,8501.842,6396.752,6948.76,C9H9BrN2O3,272.9868,5.65,1.27,1/1,0.001,6317.76225,7.42029617818212,7852.181750000001,6.770388740358517,1.2428738909888546,0.9786408590463422
332,333,9154.755,9537.181,9720.208,11725.606,18648.45,16759.426,C28H31N5O,454.2596,6.43,0.58,1/2,0.005,18285.839249999997,6.112227026668687,10034.4375,11.478422968814654,0.5487545506012256,0.9461285355193545
333,334,11440.488,11646.327,14004.102,13738.347,12242.688,11304.548,C27H31FN4O2,463.2503,19.33,0.96,1/1,0.517,12380.77425,6.9535612407877085,12707.316,10.631308342203615,1.0263749054304903,1.0691405264900942
334,335,14949.428,16998.313,17574.571,16367.174,10948.725,11470.319,C17H18N2O2,283.1442,8.06,1.67,1/1,0.006,11210.964,2.3034894912909523,16472.3715,6.852071082829,1.4693091066923416,0.8798258123906237
335,336,4442.939,4518.91,5067.352,4944.883,3801.443,3758.382,C9H7NO2,162.0544,3.67,1.24,1/1,0.013,3702.5525000000002,6.9623495862474725,4743.521000000001,6.511530514154158,1.2811488831015903,1.0331845831464437
336,337,3203.61,3136.756,3219.924,3391.154,2291.718,2359.588,C21H23Cl2N5O2S,480.1019,7.77,1.44,1/1,0.003,2298.53725,2.115083057836576,3237.8610000000003,3.3461865376378075,1.4086615302840972,0.9782371738084009
337,338,65403.099,64920.752,59802.597,61771.881,66281.573,63977.775,C22H31N3O2,370.2489,5.57,0.88,1/1,0.056,65931.57875,2.724775470260959,62974.58225,4.220587112487914,0.9551505279251333,1.0853983271876515
338,339,200.513,245.861,187.593,179.255,161.353,192.539,C47H55ClF3N5O6S3,974.3027,25.84,0.77,1/1,0.355,268.1725,42.215873682418774,203.3055,14.602504991068896,0.7581146463563564,0.9845644757874759
339,340,16616.66,16672.597,16407.143,15192.664,14767.949,13337.36,C27H32N6,441.2756,3.87,1.2,1/1,0.235,12935.254,11.458191320211435,16222.266,4.28944926083693,1.2541126753289884,1.0450938961074905
340,341,18703.6,17380.073,18524.172,18637.67,18490.212,19043.021,C22H29N7O,408.2503,10.3,1.0,1/1,0.992,18655.0825,1.6810787818734247,18311.378749999996,3.4146922631286,0.9815758654511443,0.9815758654511443
341,342,55349.868,54745.213,55946.356,53182.97,54862.624,50977.168,C31H33ClN2O3,517.2253,24.41,1.11,1/1,0.002,53010.76475,3.1731397139265054,54806.10175,2.1676658151023145,1.033867404261509,0.9314120759112693
342,343,28870.729,30507.16,34059.176,43587.651,21998.911,22995.904,C20H15ClF3N5,418.1038,10.16,1.43,1/1,0.001,22218.7705,2.339542797408176,34256.179000000004,19.22921561843739,1.5417675338966217,1.0781591146130223
343,344,2298.876,2277.102,2339.719,2451.854,1642.085,1874.104,C12H13N3O3S,280.0749,22.28,1.37,1/1,0.019,1681.15325,7.918395489908214,2341.88775,3.3208220547622345,1.3930245502603642,1.0168062410659593
344,345,10632.124,9990.376,8676.6,7965.443,9056.628,9099.27,C22H32N6,381.2761,5.34,1.1,1/1,0.475,8713.72975,7.2159486099445145,9316.13575,13.028816427618365,1.0691329680037414,0.971939061821583
345,346,13229.62,14562.306,15803.632,15460.968,11260.956,11100.648,C20H25N5O2,368.2077,3.85,1.3,1/1,0.054,10964.1405,2.419625644339776,14764.1315,7.78335537780632,1.346583573970071,1.0358335184385161
346,347,32813.751,33223.375,31565.769,33632.802,30539.928,29075.051,C20H20N2O4,353.1496,6.55,1.15,1/1,0.111,29164.407250000004,3.663515742853787,32808.92425,2.723898948687339,1.12496454903948,0.9782300426430262
347,348,15494.084,17241.968,17470.04,13058.943,12545.24,13105.113,C21H17F3N4,383.1476,6.9,1.35,1/1,0.097,11375.3,15.46972382021675,15816.25875,12.892656604844646,1.3904036596837008,1.0299286368027414
348,349,5730.386,6382.937,5225.707,5277.047,8648.524,8500.087,C25H21N3O,380.1754,3.39,0.85,1/1,0.231,8328.803,3.939696633115309,5654.019249999999,9.484514764856158,0.6788513607537601,0.798648659710306
349,350,25171.515,27176.054,28032.76,27951.959,26213.769,25263.396,C19H12F4N4O2,405.0968,8.42,1.13,1/1,0.088,25840.15,2.1378670024418804,27083.072,4.916766907069989,1.048100417373738,0.9275224932510957
350,351,15981.235,16008.161,16479.428,16307.575,11927.243,12060.763,C20H21N5O4,396.1663,6.29,1.55,1/1,0.007,11233.785,7.942438928913196,16194.099750000001,1.4878993572742252,1.4415532921450787,0.930034382029083
351,352,89132.666,88665.047,95213.737,90115.376,86147.389,84991.193,C17H18N2,251.1542,9.96,0.95,1/1,0.537,87344.451,5.833700439449727,90781.70649999999,3.3221155156652484,1.039352877723165,1.0940556607612264
352,353,41961.61,41691.299,44287.03,41176.768,39897.843,42896.925,C30H28N2O6S,545.174,31.16,1.05,1/1,0.595,39031.07325,7.838182740693911,42279.17675,3.2583082059104664,1.083218400867314,1.0316365722545848
353,354,14543.477,14208.046,14606.466,13967.391,11785.172,11523.381,C16H14BrN3O3,376.0291,4.8,1.26,1/1,0.076,11294.994,3.9239858025880725,14331.345000000001,2.086933685740125,1.268822719162135,1.0070021580651864
354,355,14153.645,13637.947,14215.197,14552.76,11967.964,10798.386,C26H25F9N2O4,601.1745,31.9,1.1,1/1,0.204,11108.607,9.50050481182464,14139.887250000002,2.672093326279785,1.2728767207265503,1.1571606552059548
355,356,8293.381,8899.194,10063.156,10059.853,5758.771,7397.073,C20H18F6N4O,445.1455,9.27,1.28,1/1,0.013,6549.45875,11.383941709783759,9328.896,9.44760343480395,1.4243766326492249,1.112794244257207
356,357,45593.415,47612.853,52362.495,45582.27,40854.627,41516.492,C27H29NO3,416.2221,29.49,1.1,1/1,0.226,42785.16525,4.810532262975964,47787.75825,6.687346618234788,1.1169235404554152,1.01538503677765
