rt,rt_range:min,rt_range:max,mz,datafile:20170326-960MIX_SampleB_3.mzML:area,datafile:20170326-960MIX_SampleB_2.mzML:area,datafile:20170326-960MIX_SampleB_1.mzML:area,datafile:20170326-960MIX_SampleB_4.mzML:area,datafile:20170326-960MIX_SampleA_2.mzML:area,datafile:SampleA_4-20170326-960MIX_SampleA_5.mzML:area,datafile:20170326-960MIX_SampleA_1.mzML:area,datafile:SampleA_3-20170326-960MIX_SampleA_4.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
3.2004,3.0936,3.2581,306.20708,90.81,100.8,113.5,103.1,87.08,90.77,95.45,94.65,3.38,242,1.03,1/1,0.586,91.9875,4.19363400935737,102.0525,9.12410212072403,1.10941704035874,1.07710392267839,0.0927785942237821
5.7397,5.4645,6.2082,425.24335,31030,28330,29260,32700,21490,24060,22460,23180,5.9,243,1.41,1/1,0.001,22797.5,4.78080679925884,30330,6.38525086132964,1.33040903607852,0.943552507857105,0.000503686502195999
8.6441,8.2378,9.0993,457.2339,105500,101800,97140,105300,91290,103700,105900,105500,8.6,244,0.98,1/1,0.762,101597.5,6.82887374141221,102435,3.8244711793978,1.00824331307365,1.02881970721801,0.840448516861781
21.2095,20.8778,21.5177,223.07545,55700,54680,60490,53090,55020,57050,55620,51480,21.02,245,0.99,1/1,0.889,54792.5,4.31960119260388,55990,5.69108772965538,1.0218551809098,1.03217695041394,0.568346687290916
3.5043,3.4175,3.775,433.87393,5606,5638,5499,6311,4497,4493,4691,4747,3.67,246,1.3,1/1,0.003,4607,2.85091802252532,5763.5,6.41637212870008,1.25103103972216,0.962331569017048,0.00105896225559297
0.5904,0.5588,0.8874,156.10101,1457,1204,1171,1318,988.5,988.4,855.7,907.8,0.56,247,1.32,1/1,0.059,935.1,6.96950317376058,1287.5,10.047675962722,1.37685809004385,1.04307431063928,0.00280679241282668
6.336,6.0321,6.7367,329.19369,16200,15110,14820,13660,14760,12970,14700,14440,6.53,249,1.13,1/1,0.036,14217.5,5.93060279069298,14947.5,6.98366265637249,1.05134517320204,0.930393958585876,0.318346708308724
31.2077,31.1758,31.3225,175.0362,1329,1236,1554,1223,1371,1445,1605,1524,31.35,250,0.89,1/1,0.435,1486.25,6.78537644304727,1335.5,11.4656782216851,0.898570227081581,1.00962946863099,0.151198232129
18.9723,18.5428,19.4598,225.09098,12030,12100,12070,153.1,140.3,95.04,10670,10640,19.03,251,1.28,1/1,0.021,5386.335,112.948242157932,9088.275,65.544367314548,1.6872836539131,1.31819035461961,0.417962619628947
7.9494,7.738,8.2297,189.054,2240,2133,1871,2035,1577,1768,1743,1727,7.91,252,1.29,1/1,0.015,1703.75,5.05754694923958,2069.75,7.57250827044833,1.21482024944974,0.941721123604452,0.00641009479238577
7.9412,7.7375,8.588,386.24259,363.7,17830,21370,3186,51550,290.8,53090,8794,7.92,253,1.11,1/1,0.176,28431.2,97.8118884812221,10687.425,97.8347021042159,0.375904815836124,0.338652987239751,0.277366522120273
17.7292,17.1754,18.166,318.2432,86840,145600,141800,157400,100700,148000,47660,148200,17.67,254,0.98,1/1,0.663,111140,43.0598845650643,132910,23.6425474526405,1.19587907144143,1.22028476677696,0.475764050783978
3.0513,2.3457,3.2724,325.11373,101.6,1416,1505,1254,398.4,1540,1942,127.3,3.04,255,0.99,1/1,0.698,1001.925,87.438321533026,1069.15,61.1091493300985,1.06709584050702,1.07787458637073,0.906104709151271
21.7576,21.3386,22.1974,325.11546,806.7,773.1,765.7,685.7,657.3,627.4,660,677,21.79,256,1.36,2/1,0.014,655.425,3.14577192488246,757.8,6.76575804060948,1.15619636113972,0.85014438319097,0.0100273472013911
6.4813,6.2939,6.7234,447.09142,9825,9839,9748,10230,7472,8180,7468,8093,6.64,257,1.3,1/1,0.003,7803.25,4.95233492097821,9910.5,2.18682068491888,1.27004773652004,0.976959797323107,7.69812116133027E-05
0.6558,0.5489,1.2637,265.19071,5498,96.64,3970,4601,121.3,2967,2563,2708,0.67,258,1.83,2/1,0.052,2089.825,63.304171617009,3541.41,67.2205002151889,1.69459643750075,0.926008982240846,0.32743368411128
0.5884,0.5587,1.0853,249.19561,4162,3508,3659,4853,1640,1596,1430,1471,0.62,259,2.94,4/1,0.015,1534.25,6.50313369370346,4045.5,14.9946170194241,2.6367932214437,0.896868442667926,0.000181038570663481
4.5147,4.4088,4.7271,385.12987,6625,6364,5760,6643,4174,4938,4315,4756,4.35,260,1.48,1/1,0.001,4545.75,7.92670022768538,6348,6.49355877380847,1.39646922950008,0.943560290202758,0.000589501109536852
4.3798,3.9649,4.7563,343.14304,41240,40170,38260,42920,38000,37540,36550,38760,4.43,261,1.12,1/1,0.193,37712.5,2.44999499887939,40647.5,4.80490157071766,1.0778256546238,0.962344334485534,0.0347884434805641
10.9931,10.8797,11.5175,395.21257,1275,2060,80.84,552.2,103400,57670,101100,79150,11.01,262,1.15,1/1,0.034,85330,25.1211071176838,992.01,87.1903808812983,0.0116255713113794,0.0101091924446777,0.00022398599984437
12.0212,11.7594,12.377,381.25412,46560,44930,43740,48100,45240,43450,46050,47650,11.88,263,0.96,1/1,0.433,45597.5,3.83156966513269,45832.5,4.15200822829631,1.00515379132628,1.04703519929821,0.86162476738518
4.8251,4.6066,5.2177,453.26104,34240,34870,34270,33140,30320,28730,31270,30820,4.84,264,1.12,1/1,0.017,30285,3.65495322864541,34130,2.11242767860251,1.12696054152221,1.00621476921626,0.00112962439907678
5.4748,5.392,6.0344,330.12727,60460,39950,62750,82660,191.7,22880,17330,18290,5.54,265,1.19,1/1,0.008,14672.925,67.834543016391,61455,28.4145938903988,4.18832645842598,3.51960206590418,0.0034854359809611
3.9562,3.8204,4.1619,347.12444,4154,4138,4180,4728,3115,3401,2997,3380,4.06,266,1.4,1/1,0.001,3223.25,6.18089795008614,4300,6.64785519752348,1.33405724036299,0.952898028830706,0.000825129424323419
7.888,7.6307,8.3671,618.23942,8123,8711,9120,8438,10800,6718,9681,7989,7.97,267,1.04,1/1,0.749,8797,20.5125794947972,8598,4.91833255483591,0.977378651813118,0.939787165204921,0.837080546598689
21.9989,21.5126,22.5887,501.16139,216200,220400,252000,172400,197200,217900,168000,228600,22.09,268,1.04,1/1,0.302,202925,13.1493162754322,215250,15.2064059604279,1.06073672539115,1.01993915902996,0.580680038053456
23.0798,22.6435,23.6119,526.21884,19070,155900,142500,77720,149800,150300,142700,51460,23.04,269,1.08,1/1,0.304,123565,39.0038768972519,98797.5,63.9388450213839,0.799558936592077,0.740332348696368,0.555944879781419
29.6079,29.4056,29.9457,334.16621,40600,42080,39570,41030,36350,36350,36230,35000,29.53,270,1.17,1/1,0.002,35982.5,1.8271054263165,40820,2.54690684986981,1.13444035294935,0.969607139272949,0.000223532919156489
25.6902,25.5229,25.9489,330.05781,2623,2614,2563,2627,2121,2221,2193,2069,25.82,271,1.17,1/1,0.018,2151,3.20837174513746,2606.75,1.13816082855255,1.21187819618782,1.03579333007506,1.90421530591489E-05
6.2859,6.1283,6.5357,397.16853,3745,3488,3461,3647,2618,2536,2368,2588,6.41,272,1.68,1/1,0.009,2527.5,4.41539008758531,3585.25,3.7500298533474,1.41849653808111,0.844343177429231,1.92874349273115E-05
26.8948,26.6744,27.3291,455.0432,23810,24010,23170,24470,24770,22290,101.2,23070,27,273,0.97,1/1,0.676,17557.8,66.5442335485086,23865,2.26052819394779,1.35922495984691,1.401262845203,0.322244333319134
7.4991,7.1717,7.9843,315.15027,13460,13930,14180,13920,11080,11560,11120,10550,7.67,274,1.23,1/1,0,11077.5,3.73253061790306,13872.5,2.16365283038982,1.25231324757391,1.01814085168611,3.46108731806953E-05
7.1633,6.9511,7.4976,469.24597,23600,26420,26420,23070,23520,24140,23740,24510,7.16,275,1.02,1/1,0.621,23977.5,1.8269394666811,24877.5,7.21221941991798,1.03753518923991,1.01719136199991,0.367399856251366
5.1666,4.8145,5.5436,352.1818,20750,20320,19220,22170,18200,17890,18420,17680,5.17,276,1.18,1/1,0.068,18047.5,1.81495534995923,20615,5.92073723392604,1.14226347139493,0.968019891012653,0.00662567252124344
5.3509,5.0531,5.7546,322.14043,1554,1335,1706,1566,1450,1317,1466,1311,5.47,277,1.04,1/1,0.751,1386,6.01952452310934,1540.25,9.94940546804564,1.11129148629149,1.06854950604951,0.127465181798937
5.5795,5.3674,6.1283,501.27878,18280,18560,20210,18340,17680,18820,17800,18910,5.64,278,0.96,1/1,0.6,18302.5,3.56453718090422,18847.5,4.86151563013671,1.02977735282065,1.07268474252151,0.369940861592917
3.4445,3.3211,3.8059,287.12907,28590,259.9,32370,35360,31080,37760,129.7,35520,3.51,280,1.07,1/1,0.469,26122.425,67.1814512338278,24144.975,66.9395504599753,0.924300672697883,0.863832404390545,0.873784538862778
3.4172,3.2974,3.6266,341.15228,10900,11170,7463,12080,6601,6545,6362,6741,3.58,281,1.45,1/1,0.007,6562.25,2.39091455688511,10403.25,19.4566449051272,1.58531753590613,1.09332243855595,0.00913876351252821
3.7513,3.6788,4.0267,481.20878,9655,8716,8353,9791,6542,7323,6570,7350,3.69,282,1.26,1/1,0,6946.25,6.49129525720439,9128.75,7.71401706507924,1.31419830843981,1.04301453050778,0.00197589650965839
6.5148,6.2956,6.8552,435.15831,18530,17730,17120,20020,14870,15400,15210,15220,6.46,283,1.27,1/1,0.022,15175,1.45821503181133,18350,6.83454938120505,1.20922570016474,0.952146220602161,0.00248627479581065
26.9076,26.7209,27.2398,444.1192,65710,64730,60520,71750,54060,54920,49000,52990,26.74,284,1.22,1/1,0.015,52742.5,4.96169898090268,65677.5,7.05306011930292,1.24524813954591,1.0206951963491,0.00281583986472668
21.9307,21.7293,22.5818,541.14162,1093,7072,19280,193.9,19840,19810,19710,20200,21.91,285,1.24,1/1,0.01,19890,1.07596453288249,6909.725,127.265324506347,0.347396933132227,0.280158817042119,0.0255695475921876
6.9259,6.576,7.2372,479.1492,12870,12560,13190,9766,9003,9713,7963,9568,6.74,286,1.37,1/1,0.01,9061.75,8.76166605771742,12096.5,13.0187483895312,1.33489668110464,0.97437713949244,0.0137760851635424
18.5657,18.0691,19.052,428.271,110600,81050,106600,62550,99010,81960,78760,99880,18.56,287,1.09,1/1,0.335,89902.5,12.348473733567,90200,25.0643016174902,1.00330914045772,0.920467101337356,0.981918883922218
6.3158,6.0911,6.6692,546.28261,24560,29610,31970,20870,145,30350,25810,30960,6.3,288,1.04,1/1,0.849,21816.25,67.0556900404216,26752.5,18.6647153778027,1.22626482553143,1.17910079378022,0.54662377429733
3.918,3.8008,4.1952,573.34232,2310,2238,2236,2721,1741,2095,1652,1962,3.83,289,1.24,1/1,0.172,1862.5,10.8729361631287,2376.25,9.7799790118115,1.2758389261745,1.02890235981814,0.0157413604334377
5.4876,5.2379,5.9881,435.2497,25040,22780,22080,25110,17820,115.4,18670,18570,5.5,290,1.41,1/1,0.033,13793.85,66.1661015294892,23752.5,6.54189438844513,1.72196304874999,1.22125038918439,0.074969691161995
5.5577,5.396,5.8699,485.18807,24990,24690,22950,25970,18920,20200,19860,20790,5.37,292,1.36,1/1,0.002,19942.5,3.92373414326519,24650,5.10447365842623,1.23605365425599,0.908862981070578,0.000712441844812501
26.2301,26.0356,26.6887,478.15603,33380,34830,33810,34430,33590,31720,33210,31370,26.36,293,1.08,1/1,0.056,32472.5,3.36147417549428,34112.5,1.88746660392933,1.05050427284625,0.97268914152431,0.0413128514133077
3.548,3.3515,3.7478,409.33168,9262,11080,10290,299.7,10280,9699,11210,10420,3.47,294,0.93,1/1,0.363,10402.25,5.98366964056232,7732.925,64.8017321071766,0.743389651277368,0.799343711050933,0.331096314986225
6.0455,5.7546,6.3613,228.0343,11200,10080,9621,11410,8914,9518,9248,9703,5.89,295,1.11,1/1,0.011,9345.75,3.6717483345158,10577.75,8.17441930715598,1.13182462616697,1.01966182537565,0.0380954591989371
13.5879,13.2919,14.0405,639.37716,57690,58670,53200,57460,46630,42780,47730,43350,13.61,296,1.17,1/1,0.151,45122.5,5.3832076577621,56755,4.27694222285724,1.25779821596764,1.07504121022876,0.000505376780245821
31.914,31.8545,32.1749,628.10073,6662,6774,7217,6465,4545,5688,7138,6146,32.02,297,1.1,1/1,0.325,5879.25,18.2992268371043,6779.5,4.69664526934261,1.15312327252626,1.04829388411478,0.159672427239124
13.0935,12.4912,13.4797,342.10072,58870,57120,55410,58380,51350,53790,52590,53600,12.98,298,1.09,1/1,0.048,52832.5,2.11970303865707,57445,2.68776802493672,1.08730421615483,0.99752680381177,0.00289105237727202
4.1186,3.978,4.3785,507.23313,5680,6498,5794,4997,6047,6049,5617,6077,4.16,299,1.17,1/1,0.27,5947.5,3.71178715079666,5742.25,10.7026931155725,0.965489701555275,0.825204873124167,0.552762792190421
27.7296,27.5009,28.0598,518.16461,49110,52200,47310,50780,42510,39300,41120,41890,27.56,300,1.31,1/1,0.021,41205,3.37692527801845,49850,4.23749650767116,1.20980463535979,0.923514988824264,0.000481721484103867
3.7964,3.4711,4.1194,414.28638,33820,35920,40400,37370,46650,636.5,47410,47480,3.65,301,0.86,1/1,0.052,35544.125,65.4813839293961,36877.5,7.494526992247,1.03751323179288,1.20641073464288,0.913125891526659
4.6327,4.4336,5.031,481.29166,10410,8722,9241,9800,8306,11040,8231,10490,4.65,302,1.04,1/1,0.605,9516.75,15.3315022712123,9543.25,7.61169123172294,1.00278456405811,0.96421592697895,0.975113962085445
14.9049,14.4314,15.4243,501.23293,71600,73020,69220,42860,62070,65790,61890,65700,14.93,303,1.16,1/1,0.038,63862.5,3.40618648592986,64175,22.2769335593085,1.00489332550401,0.866287349572425,0.966928292524418
5.274,4.9682,5.7689,334.06397,5733,5939,5802,6486,4047,4276,4639,4265,5.33,304,1.32,1/1,0.001,4306.75,5.69622260923446,5990,5.70233564269613,1.39083996052708,1.05366663676294,0.000202731336871388
14.7643,14.3179,15.3492,310.14146,36970,38180,34070,33610,36040,35550,37840,35610,14.85,305,0.99,1/1,0.855,36260,2.96663354004197,35707.5,6.21778570426166,0.984762824048538,0.994709923281352,0.669945371298956
14.5403,14.0823,15.2204,448.19753,42110,38840,38040,45020,30150,37390,33740,36210,14.73,306,1.13,1/1,0.057,34372.5,9.30844582339323,41002.5,7.81705311144716,1.19288675540039,1.05565199592955,0.0263587075612714
5.615,5.204,6.0577,354.12638,19420,19210,18630,19610,13190,14520,14730,14200,5.63,307,1.48,1/1,0.008,14160,4.81919303309238,19217.5,2.20825854124764,1.35716807909605,0.917005458848679,1.53930276341392E-05
8.2244,7.9589,8.6708,592.09898,100.1,94.87,58.16,37580,36710,36880,36180,37630,8.26,308,1.05,1/1,0.484,36850,1.62656330354821,9458.2825,198.215912386823,0.256669810040706,0.244447438134005,0.0266094585899661
9.0312,8.6544,9.5612,401.04591,23100,23790,24190,22980,16470,19410,14240,18230,9.15,309,1.26,1/1,0.08,17087.5,13.1681161641356,23515,2.44256525294908,1.37615215801024,1.09218425238908,0.00146557005970452
10.0306,9.5347,10.4711,501.20504,59760,75700,75560,74900,69040,72270,70180,70650,9.94,310,1.09,1/1,0.577,70535,1.89936045907135,71480,10.941685387254,1.01339760402637,0.929722572501257,0.819663949218123
25.2497,25.0231,25.7367,499.25002,88140,89020,86810,81830,70810,75030,75210,70580,25.24,311,1.21,1/1,0.063,72907.5,3.50794609515635,86450,3.71449206734637,1.18574906559682,0.979957905451916,0.000582765527626628
5.4893,5.3186,5.8463,376.08245,17640,17680,17520,18310,13400,15200,14710,14170,5.32,312,1.3,1/1,0.007,14370,5.3684680121705,17787.5,1.9952556057083,1.23782185107864,0.952170654675874,0.000196679410138811
30.5852,30.3907,30.8894,557.00133,54950,56830,51640,54620,50100,49540,49750,48910,30.39,313,1.04,1/1,0.042,49575,1.00837113464044,54510,3.93818179828465,1.09954614220877,1.05725590596998,0.00420164309857998
26.8659,26.6029,27.427,519.12447,79810,78290,77740,84270,246,72690,52570,71080,27.02,314,1.09,1/1,0.385,49146.5,68.8845897334874,80027.5,3.69963431937923,1.62834586389672,1.49389528797864,0.11904721637661
14.6281,14.3937,14.9814,388.10552,10350,10340,10470,11120,9267,9999,9186,9543,14.76,315,1.09,1/1,0.121,9498.75,3.86204876941685,10570,3.51365914156586,1.11277799710488,1.02089724505035,0.00632734018569045
22.3095,21.9444,22.9369,327.01001,16990,4413,9504,2211,5093,13150,1189,15860,22.38,316,1.16,1/1,0.073,8823,77.5457352898903,8279.5,79.2465425898644,0.938399637311572,0.808965204578941,0.91244882925607
21.7684,21.2521,22.2267,474.22831,17420,17150,15120,16680,14460,12840,14120,13660,21.73,317,1.31,1/1,0.022,13770,5.09318856866424,16592.5,6.19666748604298,1.20497458242556,0.919827925515697,0.00395162655216779
10.4006,9.962,10.7798,434.1896,49920,45490,42340,47070,32860,35920,30970,35170,10.28,318,1.26,1/1,0.022,33730,6.68305984968961,46205,6.84389067102369,1.36984879928847,1.08718158673688,0.000671717748575129
26.1661,25.9914,26.4723,438.08816,9606,10300,9575,10370,8067,8547,7970,8202,26.04,319,1.27,1/1,0.011,8196.5,3.07803938355593,9962.75,4.32583433482336,1.21548831818459,0.957077415893379,0.000400078182116662
5.1061,4.7568,5.5759,227.15408,109200,106600,116200,113100,103200,97790,115300,43440,5,320,1.13,1/1,0.208,89932.5,35.4129016684448,111275,3.80382828834112,1.2373168765463,1.09497068720911,0.232273799136575
17.8924,17.6333,18.123,354.07789,344.6,546.4,1569,966,2185,2095,1800,2184,17.92,321,0.68,1/1,0.26,2066,8.82302331698946,856.5,63.1571016825174,0.414569215876089,0.609660611582484,0.00545354200452817
16.9347,16.5478,17.531,490.19816,37350,34080,34220,39130,31660,32030,30390,32090,17.04,322,1.21,1/1,0.001,31542.5,2.50935171798404,36195,6.82776266097086,1.14749940556392,0.94834661616853,0.0115623210503462
24.4329,24.1455,24.9963,561.19603,180200,188700,196800,146200,144200,157300,171300,181700,24.5,323,0.87,1/1,0.069,163625,9.99846402219151,177975,12.4967884772171,1.08770053475936,1.2502304997234,0.338647271511411
11.5562,11.1607,11.9389,500.16152,11140,11370,10830,138.7,8606,9801,8232,9468,11.44,324,1.19,1/1,0.031,9026.75,8.09749534512724,8369.675,65.6151600497677,0.927208020605423,0.779166403870103,0.820391343711861
32.3375,32.2565,32.5251,638.17509,27770,28980,28210,32120,27080,26720,26160,27440,32.51,325,1.12,1/1,0.094,26850,2.0331238828985,29270,6.71235133783924,1.0901303538175,0.973330673051343,0.0552517866058054
17.6269,17.2986,17.9523,389.08967,25940,27440,25750,24190,24220,25070,23890,25010,17.73,326,1.07,1/1,0.255,24547.5,2.38290260583672,25830,5.14589707348691,1.05224564619615,0.98340714597771,0.127779595735348
30.7698,30.6405,30.9232,413.08008,1604,1501,1655,1621,1263,1328,1494,1400,30.78,327,1.14,1/1,0.022,1371.25,7.22947444626344,1595.25,4.15698335651006,1.16335460346399,1.02048649426666,0.00944056680444885
5.3492,5.081,5.7403,174.05321,1262,1187,1209,1255,738.8,913.1,766.4,887.5,5.39,328,1.39,1/1,0.003,826.45,10.4844125558667,1228.25,2.94556917289665,1.48617581220885,1.06919123180492,0.000139687225403406
19.715,19.4326,20.0142,813.26476,1458,1525,1588,1589,875.2,1440,1026,1417,19.69,329,0.99,1/1,0.946,1189.55,23.7784372705793,1540,4.04721390661705,1.29460720440503,1.30768404485356,0.0518712365944483
15.5091,15.2458,15.8976,365.16097,25650,25060,21980,25680,21220,21680,20870,21640,15.41,330,1.12,1/1,0.136,21352.5,1.79412482284088,24592.5,7.17660086923874,1.15173867228662,1.02833810025591,0.0115311329762188
3.488,3.3261,3.7951,362.2549,31380,30890,31460,34170,24670,26900,25650,27560,3.43,331,1.27,1/1,0.004,26195,4.91996548003625,31975,4.64384087520075,1.22065279633518,0.961143934122188,0.00107261505244929
5.6444,5.4943,5.9881,272.98703,8076,7699,7650,8698,6375,7018,6404,6672,5.75,332,1.27,1/1,0.001,6617.25,4.51474957692591,8030.75,6.02482191017974,1.21360837205788,0.95559714335266,0.00252305540976131
6.4262,6.2325,6.7378,454.25938,10430,10380,10050,12130,18930,17130,19330,18920,6.24,333,0.58,1/2,0.005,18577.5,5.29518613087126,10747.5,8.7179226111936,0.578522406136455,0.997452424373199,2.56199022757352E-05
19.3303,18.6816,19.7113,463.24993,14170,12110,11930,14210,11010,12320,8238,12130,19.18,334,0.96,1/1,0.517,10924.5,17.2269042252861,13105,9.57733351370488,1.19959723557142,1.24958045372023,0.102146297452056
8.0568,7.8693,8.3711,283.14359,17690,17010,15090,16380,11490,12340,11120,11370,7.88,335,1.67,1/1,0.006,11580,4.5733250188686,16542.5,6.68741872642351,1.42854058721934,0.855413525281044,0.000190924570473772
3.6714,3.5918,3.8888,162.05424,5201,4833,4614,4150,3475,3782,4190,3797,3.49,336,1.24,1/1,0.013,3811,7.68867378533906,4699.5,9.34482781956282,1.23314090789819,0.994468474111443,0.0151185367183563
7.7686,7.4483,8.1094,480.10156,3392,3292,3326,3679,2399,2534,2396,2453,7.91,337,1.44,1/1,0.003,2445.5,2.6396362451053,3422.25,5.14659801299496,1.39940707421795,0.971810468206911,4.59407011924707E-05
5.6121,5.1602,6.0769,370.24882,61200,68350,66250,94.06,67920,64870,70200,67770,5.65,338,0.88,1/1,0.056,67690,3.22672525192622,48973.515,66.820129625429,0.723497045353819,0.822155733356612,0.297219341306124
25.8375,25.7292,26.0817,974.30288,202.1,311.7,152,188.3,322.9,212.9,442.5,208.1,25.83,339,0.77,1/1,0.355,296.6,37.3498723429977,213.525,32.2098943143497,0.719908968307485,0.934946712087643,0.249709698088573
3.8637,3.7716,4.1478,441.27562,16610,17340,16900,15380,12550,14820,12670,15440,3.71,340,1.2,1/1,0.235,13870,10.6531227457786,16557.5,5.07571557001062,1.193763518385,0.994802931987503,0.0195153438950142
10.2927,10.0617,10.6938,408.25039,19630,18400,19490,19460,19520,19660,19200,18820,10.3,341,1,1/1,0.992,19300,1.93498633149028,19245,2.95237330433396,0.997150259067358,0.997150259067358,0.876787860036611
24.404,24.0208,24.7928,517.22607,54240,56030,54780,55010,54250,52780,48980,53290,24.4,342,1.11,1/1,0.002,52325,4.41810647000096,55015,1.36269894453396,1.05140946010511,0.947215729824425,0.0687897520771208
10.1454,9.9897,10.5276,418.10307,32260,30990,29250,33380,22590,24040,22140,23070,10.03,343,1.43,1/1,0.001,22960,3.54530686846145,31470,5.63406044697173,1.37064459930314,0.95849272678541,0.000125444665978751
22.2741,22.0088,22.6142,280.07475,1537,2375,2350,2788,1556,2005,1520,2004,22.25,344,1.37,1/1,0.019,1771.25,15.2285053335465,2262.5,23.1473541923223,1.2773465067043,0.93236971292285,0.14639572674859
5.3271,5.0595,5.7705,381.27597,9027,10570,10960,8256,8281,9392,9006,9183,5.3,345,1.1,1/1,0.475,8965.5,5.38547800444292,9703.25,13.1475336032413,1.0822876582455,0.98389787113227,0.320931071681606
3.9488,3.8347,4.1761,368.21122,188.8,996.2,5221,2240,204.4,350.8,169.6,251.5,3.9,346,1.3,1/1,0.054,244.075,32.2310980644416,2161.5,102.117683282551,8.85588446174332,6.81221881672563,0.133196016201184
6.5819,6.4218,7.0984,353.14903,27570,31320,32480,23130,28350,29850,129.6,30790,6.6,347,1.15,1/1,0.111,22279.9,66.4321421165395,28625,14.7433100543232,1.28479032670703,1.11720897974525,0.441180271314788
6.8917,6.5326,7.3452,383.14756,17240,17290,15590,13960,10850,13110,10090,13190,6.72,348,1.35,1/1,0.097,11810,13.365267116925,16020,9.88936898765506,1.35647756138865,1.00479819362123,0.00934332239986565
3.383,3.3501,3.4832,380.17523,5701,6465,6436,4818,8428,7981,8506,8930,3.34,349,0.85,1/1,0.231,8461.25,4.594956460226,5855,13.2617630818206,0.69197813561826,0.814091924256776,0.00096234727375955
8.4427,8.1891,8.9023,405.09673,29430,28350,25920,28570,124.1,25300,27110,26390,8.47,350,1.13,1/1,0.088,19731.025,66.3546027031806,28067.5,5.36420375125589,1.42250592658009,1.25885480228327,0.252733178920431
9.9522,9.6845,10.5267,251.15382,95370,90970,89420,90620,95060,87010,84820,89120,10.1,352,0.95,1/1,0.537,89002.5,4.94753040613928,91595,2.84155568877664,1.0291283952698,1.08329304765242,0.349861288132579
31.1542,31.0918,31.4402,545.17354,45460,41430,42040,42460,37180,43540,38310,40580,31.22,353,1.05,1/1,0.595,39902.5,7.03475527833431,42847.5,4.18290009009433,1.07380489944239,1.02267133280228,0.127380364439953
4.7977,4.6135,5.0473,376.0285,14650,14390,14630,14520,11190,12000,11240,12390,4.67,354,1.26,1/1,0.076,11705,5.02462740795647,14547.5,0.821775280537517,1.24284493806066,0.986384871476713,7.88261710174244E-05
31.8972,31.7945,32.1605,601.17448,14630,13920,14690,14790,10370,11510,12490,12130,31.73,355,1.1,1/1,0.204,11625,7.99506534514904,14507.5,2.73781170233785,1.24795698924731,1.13450635386119,0.0012559274100002
9.2977,9.0423,9.7061,445.1447,9651,8709,8248,83.62,6627,7608,7814,6358,9.33,356,1.28,1/1,0.013,7101.75,10.0956898311537,6672.905,66.4102195491912,0.939614179603619,0.734073577815327,0.85477984225648
29.4903,29.3021,29.798,416.22306,53970,47920,46860,46100,43690,42310,45580,41450,29.3,357,1.1,1/1,0.226,43257.5,4.16666298561587,48712.5,7.35660544043224,1.12610529965902,1.02373209059911,0.0346519540544841
9.0712,8.6797,9.6213,443.17267,45440,73.87,29900,46470,30470,22640,27030,31390,9.07,358,1.33,1/1,0.003,27882.5,14.2271112500169,30470.9675,71.0053197785344,1.09283484264324,0.821680332814462,0.821763337456295
27.6808,27.5024,27.8082,378.16076,41740,46410,43770,44280,46640,42150,42990,45190,27.86,359,0.98,1/1,0.891,44242.5,4.63090218708881,44050,4.35430635323129,0.995648980053116,1.01596834699298,0.895376524712046
4.0086,3.5415,4.2485,284.10599,17330,16710,16880,17880,13590,13850,13160,14130,4.04,360,1.21,1/1,0.015,13682.5,3.01304608960407,17200,3.04294423952413,1.25708021194957,1.03890926607403,4.24379866530167E-05
21.17,20.8225,21.6487,384.20754,33120,41210,44590,22590,40510,41920,120.4,40250,21.17,361,0.85,1/1,0.464,30700.1,66.4482021492621,35377.5,27.6716265872028,1.15235780990941,1.35571507048166,0.69365786360614
5.6663,5.5324,6.1476,571.31359,25770,67.84,24140,26700,17080,17030,13700,16520,5.68,362,1.21,1/1,0.034,16082.5,10.0006899856826,19169.46,66.6596398318407,1.19194528213897,0.985078745569397,0.648644383075195
6.9887,6.8636,7.1796,258.03241,2008,1525,1861,2108,1233,1582,1351,1552,6.97,363,1.07,1/1,0.513,1429.5,11.638339938689,1875.5,13.5823577392476,1.31199720181882,1.22616560917647,0.0262266883865318
7.7033,7.2396,8.2094,367.12641,40470,40170,35370,42530,36260,36380,34610,38340,7.72,364,1.03,1/1,0.401,36397.5,4.19308983156461,39635,7.64642360067287,1.08894841678687,1.05723147260861,0.104969306938443
3.2483,2.9307,3.403,338.08532,4076,4029,3676,3812,3067,3632,3963,3721,3.43,365,1.11,1/1,0.023,3595.75,10.5466734067091,3898.25,4.81112733077643,1.08412709448655,0.976691076114006,0.202656773255111
5.0625,4.6802,5.5197,312.17024,27590,25750,23520,24120,20690,19170,20060,19690,5.02,366,1.14,1/1,0.169,19902.5,3.21289473749439,25245,7.23039318117922,1.2684336138676,1.11266106479614,0.00148058481598537
0.5887,0.5578,0.7939,114.12724,715.1,534.4,605.5,667.8,490.2,548.3,400,212.9,0.77,367,1.36,2/1,0.31,412.85,35.5093116796756,630.7,12.4201185892595,1.52767348916071,1.12328933026523,0.039518047669993
