rt,rt_range:min,rt_range:max,mz,datafile:SA2.mzML:area,datafile:SA4.mzML:area,datafile:SA1.mzML:area,datafile:SA5.mzML:area,datafile:SA3.mzML:area,datafile:SB5.mzML:area,datafile:SB2.mzML:area,datafile:SB1.mzML:area,datafile:SB4.mzML:area,datafile:SB3.mzML:area,True RT,Compound Name,Fold change,Compound concentration ratio,p-value,AVG-A,CV-A,AVG-B,CV-B,fc,ratio,true p-value
4.1214,3.8202,4.2927,399.16695,2023000,1877000,2165000,1841000,1886000,1954000,1840000,1823000,1890000,1837000,4.12,210,0.98,1/1,0.652,1958400,6.87478579680208,1868800,2.88742350687044,0.954248366013072,0.973722822462318,0.204540648746323
6.172,6.0159,6.2842,186.09148,92350,97350,95850,97240,93180,86780,96130,113800,90520,95210,6.17,211,1.12,1/1,0.189,95194,2.43031106985594,96488,10.76220026981,1.01359329369498,0.904994012227661,0.79253012528944
6.392,6.1226,6.6899,307.16721,6501000,6330000,6550000,6353000,6490000,6797000,6058000,6824000,6884000,6427000,6.39,212,1.05,1/1,0.229,6444800,1.50985671180341,6598000,5.32254587701629,1.02377110228401,0.975020097413345,0.374706552315939
28.06,27.9186,28.3587,316.03544,337400,239500,247400,350600,244500,238400,228900,329000,233900,234000,28.06,213,0.91,1/1,0.519,283880,19.428035541547,252840,16.8910356189327,0.890658024517402,0.978745081887255,0.348863309470945
32.4128,32.2394,32.506,810.45744,56050,41470,37740,46940,45390,41370,18900,51060,40780,44050,32.42,214,0.95,1/1,0.444,45518,15.1351422152675,39232,30.7850362905163,0.861900786502043,0.907263985791624,0.341656272960307
12.4993,12.2014,12.7994,394.1406,715600,710300,733400,696400,788800,655700,837800,899300,672900,741200,12.5,215,1.09,1/1,0.127,728900,4.94054942747249,761380,13.8167024729339,1.04456029633695,0.958312198474262,0.531959802923843
31.5324,31.4206,31.8298,463.0859,12420000,11190000,11430000,12720000,11360000,11150000,11340000,11950000,11210000,11110000,31.53,216,0.97,1/1,0.44,11824000,5.87547166117969,11352000,3.0428758954425,0.960081190798376,0.989774423503481,0.210811967766996
28.322,28.0146,28.5575,486.2003,3074000,2661000,2824000,2938000,2685000,938500,2512000,2866000,1793000,2237000,28.32,217,0.91,1/1,0.123,2836400,6.12219486724368,2069300,35.9521072053311,0.729551544210972,0.80170499363843,0.0549711052870113
3.9371,3.7609,4.0775,308.14325,1407000,1326000,1365000,1295000,1341000,1412000,1380000,1360000,1453000,1397000,3.94,218,1.07,1/1,0.242,1346800,3.12926847635875,1400400,2.51484527131263,1.03979803979804,0.971773868970131,0.060652390041267
9.1187,8.8222,9.4188,416.16341,1163000,1171000,1196000,1174000,1178000,1156000,1164000,1136000,1194000,1172000,9.12,219,1.01,1/1,0.755,1176400,1.04213618199775,1164400,1.82747318148683,0.989799387963278,0.979999394023047,0.306365519833932
32.422,32.3721,32.484,351.19584,134500,90220,68600,94390,96880,82850,86460,96420,84550,79370,32.42,220,0.95,1/1,0.71,96918,24.5558191490634,85930,7.46847344418921,0.886625807383561,0.933290323561644,0.348058621423201
21.6778,21.449,21.8945,392.20098,79780,81760,83070,82670,78000,78320,66130,76800,76440,73620,21.68,221,1.05,1/1,0.552,81056,2.62611234175661,74262,6.53454220572483,0.916181405448085,0.872553719474367,0.0209277277784159
3.5724,3.367,3.6784,302.17554,933700,852000,934300,842300,847200,903200,835800,851100,863900,956800,3.57,223,1,1/1,0.927,881900,5.40702304994872,882160,5.5131020272043,1.00029481800658,1.00029481800658,0.993398573749303
27.3121,27.119,27.56,331.04393,468700,323400,332400,467100,322100,317500,319700,327100,313300,317400,27.31,225,0.84,1/1,0.149,382740,20.3384175109765,319000,1.59382116851237,0.833463970319277,0.992219012284853,0.105110244803053
13.7572,13.4604,14.0593,192.13852,25620000,26230000,26600000,25810000,30330000,24500000,29110000,24930000,25060000,25060000,13.76,226,0.98,1/1,0.753,26918000,7.22483168599159,25732000,7.39276579651175,0.955940263021027,0.97544924798064,0.358198484739591
29.2721,28.97,29.5695,340.36967,2055000,1761000,1150000,2084000,1754000,1983000,1889000,2099000,1976000,1900000,29.27,227,1.13,1/1,0.474,1760800,21.3280632650612,1969400,4.27138958816042,1.11846887778283,0.989795467064448,0.260086023656083
3.6974,3.6266,3.8947,555.25335,4367000,4014000,4104000,4028000,4017000,4452000,4101000,4106000,4265000,4600000,3.7,228,1.06,1/1,0.445,4106000,3.66522615524131,4304800,5.08212822109588,1.0484169508037,0.989072595097832,0.132651870804876
29.1459,29.0525,29.2043,178.13545,208.1,1129,1502,139.8,1664,1406,1403,567,1433,915.6,29.14,229,1.27,1/1,0.253,928.58,77.1156767357697,1144.92,33.9495930239118,1.23297938788257,0.970849911718562,0.569099508369637
29.889,29.6291,30.1897,305.10881,20600000,17240000,17850000,20880000,17260000,16030000,16220000,16320000,16190000,16240000,29.89,230,0.88,1/1,0.09,18766000,9.70523958471998,16200000,0.657631967674769,0.863263348609187,0.980981077964985,0.0137012520089164
0.589,0.4263,0.7632,109.07632,1146000,1102000,742400,772400,1108000,1039000,1044000,758400,1071000,1009000,0.59,231,0.94,1/1,0.221,974160,20.4150196772852,984280,13.0220749223057,1.01038843721771,1.07488131618905,0.926157051223222
18.0639,17.7604,18.3598,204.13857,19640000,18990000,19780000,18900000,19170000,18420000,20840000,17830000,20130000,18010000,18.06,232,0.94,1/1,0.43,19296000,2.03854344890091,19046000,7.11107001115097,0.987043946932007,1.05004675205533,0.702194449417184
0.5809,0.5572,0.6542,114.128,333000,351800,366800,337700,322600,330700,320100,377900,325800,307000,0.58,233,0.96,1/1,0.296,342380,5.02969952569538,332300,8.12114677530803,0.970559027980606,1.0109989874798,0.501361573807766
32.2974,32.2032,32.5109,291.19589,3402000,2553000,2237000,2599000,2579000,2357000,2299000,3001000,2289000,2427000,32.3,234,0.96,1/1,0.719,2674000,16.1960782684046,2474600,12.0974699947768,0.925430067314884,0.963989653453004,0.421664262020815
0.576,0.5509,0.8794,146.11782,6324000,6185000,6850000,6262000,6351000,5891000,6093000,6540000,6136000,6185000,0.58,235,1.03,1/1,0.155,6394400,4.10637712427153,6169000,3.81923789778372,0.96475040660578,0.936650880199786,0.190962291606144
32.2505,32.2212,32.2931,362.21253,12270,5958,5361,5889,5990,5367,5012,10280,4228,4504,32.25,236,0.94,1/1,0.781,7093.6,40.9521052346605,5878.2,42.5292239045146,0.828662456298635,0.881555804573016,0.498397915998725
8.6528,8.4569,8.9492,220.95373,179800,187700,184000,185300,190100,179600,174900,168700,180400,181500,8.65,237,0.98,1/1,0.68,185380,2.10150336254207,177020,2.98744972089462,0.954903441579458,0.974391266917815,0.0216124193854364
31.4316,31.1301,31.7298,279.15974,10090000,7699000,7894000,10200000,7644000,7754000,7577000,9930000,7645000,7657000,31.43,238,0.96,1/1,0.715,8705400,15.1402799064945,8112600,12.5473661869251,0.931904335240196,0.970733682541871,0.44902642996606
4.4207,4.1207,4.7186,275.21207,7925000,7017000,7075000,7107000,7141000,5206000,5997000,6130000,5397000,5665000,4.42,239,0.86,1/1,0.01,7253000,5.21750566981647,5679000,6.86500154303798,0.782986350475665,0.910449244739146,0.000192549094014552
2.4047,2.173,2.5289,215.04899,21830,79340,95350,96250,80720,124500,71560,102200,28640,130300,2.42,240,0.93,1/1,0.321,74698,40.9561570284106,91440,45.9379266158045,1.22412916008461,1.31626791406947,0.491786723813025
6.7531,6.4602,7.0593,428.25566,2859000,2852000,2866000,2898000,2942000,2367000,2468000,2698000,2404000,2434000,6.76,241,0.94,1/1,0.355,2883400,1.28965869730414,2474200,5.27597272001715,0.858084206145523,0.912855538452684,0.000146361642132593
3.6281,3.3324,3.832,214.0994,4701000,4180000,4270000,4150000,4102000,4047000,4023000,3986000,4033000,4732000,3.63,242,0.97,1/1,0.633,4280600,5.67349507637627,4164200,7.6416428905531,0.97280755034341,1.00289438179733,0.533781069269067
4.2615,4.1697,4.4022,427.11704,1257000,1146000,1190000,1140000,1142000,1287000,1158000,1133000,1229000,1166000,4.26,243,1.04,1/1,0.449,1175000,4.27738957383117,1194600,5.23994021185059,1.01668085106383,0.977577741407529,0.599989077877109
12.9949,12.747,13.2614,347.22199,909300,938600,941100,915200,1132000,928900,1115000,1106000,920700,912800,13,244,1.05,1/1,0.674,967240,9.63145530772605,996680,10.4454218094341,1.03043712005293,0.981368685764699,0.650071911193816
6.8526,6.627,7.149,488.16489,1037000,1008000,1019000,1009000,1036000,1037000,961500,1056000,1019000,1007000,6.85,245,0.97,1/1,0.184,1021800,1.37953599051409,1016100,3.51455001829418,0.994421608925426,1.02517691641796,0.748435351340883
10.456,10.1609,10.7597,489.22924,2734000,2755000,2781000,3063000,3052000,2810000,3038000,2578000,2726000,2660000,10.46,246,0.94,1/1,0.324,2877000,5.75800416319267,2762400,6.3746436853476,0.960166840458811,1.02145408559448,0.320130717614539
32.8715,32.7951,32.9829,245.17531,33040,35820,66220,50740,26950,51040,21560,29920,31620,20230,32.87,247,0.75,1/1,0.134,42554,37.2754685188178,30874,39.9386150027497,0.725525215020915,0.96736695336122,0.229823494109103
9.2049,8.9014,9.5,233.0926,4296000,4186000,4602000,4500000,4269000,4704000,4801000,4471000,4866000,5032000,9.2,248,1.09,1/1,0.085,4370600,3.96717058704009,4774800,4.34873091222542,1.09248158147623,1.00227668025342,0.0102147838018407
21.9333,21.686,22.2296,558.23199,732100,724500,666100,724200,698500,738400,610200,627400,726600,711100,21.93,249,0.89,1/1,0.034,709080,3.83347210489761,682740,8.71168093778592,0.962853274665764,1.081857611984,0.394079673992585
3.3517,3.0848,3.5827,406.23402,6285000,5737000,6155000,5717000,5822000,6405000,5906000,5743000,6059000,6740000,3.35,250,1.07,1/1,0.295,5943200,4.372002825117,6170600,6.50494595783912,1.03826221564141,0.970338519291033,0.31863262310917
5.2121,4.9105,5.4032,445.16205,353000,315600,299100,319600,300700,329300,317300,303000,329600,324700,5.21,251,0.98,1/1,0.613,317600,6.84238943739327,320780,3.46434329080539,1.01001259445844,1.03062509638616,0.778212671707542
3.4325,3.3598,3.5244,417.11884,519500,466200,470600,486900,487800,477700,428500,433100,451200,498700,3.43,252,0.93,1/1,0.064,486200,4.30854592273489,457840,6.53514941250355,0.941670094611271,1.01254848882932,0.1207371362973
30.8919,30.7199,31.1893,529.22954,3580000,3321000,3352000,3072000,3248000,3071000,3112000,3363000,3119000,3110000,30.89,253,0.93,1/1,0.108,3314600,5.54593195847876,3155000,3.73317202874298,0.951849393591987,1.02349397160429,0.140765344052137
3.8227,3.5301,3.9906,359.19756,2498000,2253000,2493000,2205000,2250000,2223000,2235000,2306000,2294000,2241000,3.83,254,1.07,1/1,0.067,2339800,6.12919685349941,2259800,1.65970437738193,0.965809043507992,0.902625274306535,0.261988720915853
3.4342,3.2575,3.5726,313.17719,1538000,1412000,1491000,1410000,1444000,1613000,1449000,1403000,1528000,1680000,3.43,255,1.02,1/1,0.814,1459000,3.76970527758739,1534600,7.42816001666882,1.05181631254284,1.03119246327729,0.218420477826906
10.8481,10.5518,11.1496,330.15081,2594000,2514000,2553000,2789000,2519000,2456000,2786000,2386000,2489000,2438000,10.85,256,0.99,1/1,0.903,2593800,4.38437927088225,2511000,6.29961918830145,0.968077723802915,0.977856286669611,0.369758928653797
22.604,22.3107,22.8814,433.22275,904500,883100,922600,1002000,879300,861300,727600,782600,818600,801400,22.61,257,0.89,1/1,0.049,918300,5.43794074015537,798300,6.14815856075708,0.869323750408363,0.976768258885801,0.00500191728007099
11.2141,10.9464,11.5099,234.11305,903700,909300,900500,1120000,918100,912900,1073000,859700,900200,887300,11.21,258,1.02,1/1,0.775,950320,10.0059781040985,926620,9.08344717903952,0.975061032073407,0.955942188307262,0.687420878539893
7.3297,7.0312,7.6241,413.12057,850200,836400,867800,823500,847400,870400,830800,907800,855700,843700,7.33,259,1.05,1/1,0.159,845060,1.95237346740321,861680,3.44056993556085,1.01966724256266,0.971111659583484,0.305240608744833
3.395,3.2853,3.5327,328.15799,1519000,1399000,1477000,1421000,1427000,1507000,1391000,1370000,1477000,1628000,3.39,260,1.06,1/1,0.033,1448600,3.35555993421883,1474600,6.99162461645709,1.0179483639376,0.960328645224146,0.623782503025518
5.6224,5.4693,5.9198,163.08666,1566000,1429000,1465000,1420000,1389000,1426000,1390000,1488000,1412000,1375000,5.62,261,0.94,1/1,0.229,1453800,4.6994475108908,1418200,3.080168426063,0.975512450130692,1.03777920226669,0.355022681938056
3.4873,3.3043,3.6275,316.2026,1702000,1498000,1777000,1539000,1559000,1585000,1472000,1456000,1499000,1711000,3.49,262,1.06,1/1,0.373,1615000,7.353446291922,1544600,6.83026265483352,0.95640866873065,0.902272328991179,0.350716565389465
10.4954,10.1893,10.7997,223.08707,6695000,6520000,7248000,7364000,7587000,4304000,7284000,6100000,5628000,6450000,10.5,263,0.94,1/1,0.631,7082800,6.42251882751154,5953200,18.5251258828322,0.840515050544982,0.894164947388279,0.0671079405295652
5.0855,4.919,5.3788,119.06061,1745000,1443000,1516000,1408000,1460000,1441000,1363000,1350000,1405000,1383000,5.08,264,0.92,1/1,0.143,1514400,8.89343757091557,1388400,2.59471271430909,0.916798732171157,0.996520361055605,0.0779525574973179
10.6267,10.5172,10.7268,185.97775,6086,7575,5731,10710,9135,6741,4126,7048,7509,6604,10.63,265,0.94,1/1,0.702,7847.4,26.660351532749,6405.6,20.620271501938,0.816270357060937,0.868372720277593,0.228817258162242
3.8072,3.724,4.0123,226.10912,2554000,2169000,2194000,2161000,2234000,2350000,2149000,2178000,2275000,2173000,3.81,266,0.98,1/1,0.645,2262400,7.31391163572075,2225000,3.81453641278188,0.983468882602546,1.00353967612505,0.664863298712264
6.7021,6.4115,7.0098,296.20152,10910000,10790000,11020000,10870000,10960000,8763000,9366000,11030000,9259000,9368000,6.71,267,0.99,1/1,0.897,10910000,0.801689078118052,9557200,9.00266436093959,0.876003666361136,0.884852188243572,0.00810618624815369
5.6722,5.3997,5.9625,425.24462,2372000,2375000,2353000,2359000,2344000,2397000,2341000,2627000,2448000,2408000,5.67,268,1.16,1/1,0.084,2360600,0.549565745414886,2444200,4.46398254784265,1.0354147250699,0.892598900922325,0.127300029874263
8.5959,8.302,8.9,457.23397,8848000,8908000,9145000,8854000,8772000,8440000,8401000,7897000,8463000,8307000,8.6,269,0.88,1/1,0.015,8905400,1.59938619305315,8301600,2.81738983982384,0.932198441395109,1.05931641067626,0.00114898276898745
20.7875,20.4905,21.0894,223.07547,4494000,4596000,4688000,5210000,5046000,4482000,5160000,5081000,4331000,4496000,20.79,270,0.97,1/1,0.759,4806800,6.37987639486249,4710000,8.09556395232067,0.979861862361654,1.01016686841408,0.669951117060873
3.5372,3.4641,3.6354,433.87595,674900,572100,569200,573600,574700,606200,561900,559200,586100,657600,3.54,271,1.04,1/1,0.647,592900,7.7392293941237,594200,6.78280238408806,1.00219261258222,0.963646742867522,0.963204088923134
0.5806,0.5576,0.7298,156.10256,1034000,967000,977000,974200,1003000,953800,951300,963300,957800,934000,0.58,272,0.97,1/1,0.413,991040,2.78504092181139,952040,1.1614280973952,0.960647400710365,0.990358145062232,0.0189122923340807
6.3469,6.0505,6.6151,329.19468,1417000,1341000,1604000,1323000,1414000,1012000,1017000,1107000,1016000,1017000,6.35,273,0.68,1/1,0.002,1419800,7.83913543623192,1033800,3.96323675939493,0.728130722636991,1.07078047446616,8.57367092365317E-05
18.5869,18.2902,18.8898,225.09118,1231000,1221000,1255000,1224000,1219000,1226000,1491000,1176000,1514000,1240000,18.59,275,1.14,1/1,0.085,1230000,1.19487304526009,1329400,12.035927854756,1.08081300813008,0.948081586079019,0.20395272180216
7.7627,7.5528,7.9535,189.05505,79080,84030,79930,86080,88190,88670,83990,106400,89620,86290,7.76,276,1.11,1/1,0.312,83462,4.68687603129525,90994,9.76506682603353,1.0902446622415,0.982202398415765,0.121003282347052
6.2334,6.0994,6.3594,331.25983,719.6,1103,8196,1908,1070,2810,3813,3652,3020,2606,6.23,277,1,1/1,0.99,2599.32,121.523818540553,3180.2,16.6050577900129,1.2234738316175,1.2234738316175,0.695689519596967
7.7656,7.4701,8.0699,386.24415,7398000,7295000,7528000,7402000,7388000,7033000,7066000,7957000,6866000,6788000,7.77,278,1.11,1/1,0.03,7402200,1.12089756151892,7142000,6.57994805059017,0.964848288346708,0.869232692204241,0.257484022553124
17.7922,17.4903,18.0998,318.24298,12910000,12820000,12280000,12880000,12800000,8593000,14550000,12190000,11560000,12620000,17.79,279,1.04,1/1,0.277,12738000,2.03992862539321,11902600,18.1543028576494,0.934416705919297,0.898477601845477,0.415698819931078
0.585,0.5618,0.6342,325.1155,71050,66200,56660,45450,75670,64150,55620,18420,72080,71720,0.59,280,1.12,1/1,0.205,63006,19.1738236617323,56398,39.4862651978132,0.895121099577818,0.799215267480195,0.575814279598534
6.3288,6.145,6.544,447.0928,754800,748400,799700,760200,768800,923000,798000,857600,866400,814900,6.33,281,1.14,1/1,0.04,766380,2.61915342050969,851980,5.74175758931114,1.11169393773324,0.975170120818631,0.00678374595471465
0.5815,0.5559,0.6719,265.19134,818100,806700,731800,801600,819100,755500,766600,789800,779000,769500,0.58,282,0.97,1/1,0.616,795460,4.57087681293673,772080,1.68060706220222,0.970608201543761,1.00062701190078,0.212681859542627
0.5809,0.5568,0.7381,249.1967,983400,921800,796800,913100,956900,902900,917400,933300,886300,867700,0.58,283,1.01,1/1,0.602,914400,7.82018774909166,901520,2.84940698375099,0.98591426071741,0.976152733383575,0.714516672744769
4.4659,4.3883,4.6062,385.12995,469500,436900,424400,440200,448000,531600,467900,446900,506200,482400,4.47,284,1.1,1/1,0.142,443800,3.762112903466,487000,6.77289759305823,1.09734114465976,0.997582858781597,0.0309881156099649
4.3947,4.1001,4.6531,343.14369,3545000,3286000,3760000,3232000,3258000,3003000,3023000,3072000,3010000,3036000,4.4,285,0.95,1/1,0.123,3416200,6.71824265274717,3028800,0.899779543680596,0.886599145249107,0.933262258156955,0.00563996126123056
0.9172,0.887,0.9525,153.05243,39900,40530,50960,39730,38530,45610,36600,40280,39190,44100,0.92,286,0.94,1/1,0.507,41930,12.1620651134235,41156,8.91888905424228,0.981540663009778,1.04419219469125,0.789951810363755
10.7538,10.4502,11.0489,395.21377,9440000,9127000,9596000,10200000,8902000,8044000,9568000,8532000,8360000,8031000,10.75,287,0.97,1/1,0.6,9453000,5.25883520895309,8507000,7.40869735190985,0.899925949434042,0.927758710756745,0.0299351721218321
11.9388,11.6408,12.2397,381.25413,3516000,3459000,3579000,3939000,4214000,3266000,4017000,3287000,3387000,3384000,11.94,288,0.97,1/1,0.671,3741400,8.65388946723627,3468200,8.98685339747561,0.926979205644946,0.955648665613346,0.211127414654707
4.7387,4.5852,4.9463,453.26131,478400,489300,682700,466700,487700,646800,512900,507700,657100,590900,4.74,289,1.05,1/1,0.818,520960,17.4413414601359,583080,12.1899129145985,1.1192414004914,1.06594419094419,0.262966053528474
5.3344,5.1776,5.63,330.12718,8292000,7452000,7788000,7381000,7508000,7503000,7430000,7284000,7284000,7236000,5.33,290,0.92,1/1,0.12,7684200,4.85661367138399,7347400,1.54407747309587,0.956169802972333,1.0393150032308,0.0896137708698442
18.5085,18.2104,18.81,426.98427,1023000,1029000,897700,1054000,1039000,950100,1169000,1012000,1177000,1088000,18.51,291,1.08,1/1,0.169,1008540,6.25287352742704,1079220,9.13636052055319,1.07008150395621,0.990816207366865,0.213870315872427
3.9577,3.8047,4.0453,347.12577,364200,328100,326700,320000,328300,380400,343000,325100,365000,335600,3.96,292,1.04,1/1,0.444,333460,5.25265621509613,349820,6.43246365318435,1.04906135668446,1.00871284296583,0.235449966151835
7.7203,7.509,8.0197,618.24206,707900,681200,786200,665200,691000,553500,504300,555400,544300,520200,7.72,293,0.7,1/1,0.001,706300,6.69339789410563,535540,4.18053868006568,0.75823304544811,1.08319006492587,8.39240381499991E-05
23.0539,22.7507,23.349,526.21752,5658000,5781000,5529000,6750000,5790000,6373000,6392000,6014000,6199000,6395000,23.05,294,1.04,1/1,0.444,5901600,8.23579226938925,6274600,2.66192025708032,1.06320319913244,1.02231076839658,0.143276335385337
29.5736,29.3518,29.8698,334.16681,3172000,2708000,2723000,3175000,2712000,2617000,2568000,3035000,2594000,2602000,29.57,295,0.94,1/1,0.29,2898000,8.68040525784094,2683200,7.35924124632,0.925879917184265,0.98497863530241,0.171524490649027
25.4807,25.2998,25.6704,330.05916,62850,89860,62730,63230,64380,65650,59680,58530,63940,64430,25.48,296,0.94,1/1,0.575,68610,17.3399975279259,62446,5.02715351079449,0.910158868969538,0.968254115925041,0.295129388985728
6.1891,6.0447,6.3508,397.1713,238200,243600,232700,242900,245300,274500,262800,282600,276600,269300,6.19,297,1.27,1/1,0,240540,2.12523680084161,273160,2.74547273349462,1.13561154070009,0.894182315511883,4.22587415211895E-05
26.7967,26.607,27.0993,455.0454,1464000,1393000,1457000,1391000,1422000,1269000,1232000,1257000,1255000,1263000,26.8,298,0.83,1/1,0,1425400,2.41329647087989,1255200,1.12160230850083,0.880594920724007,1.06095773581206,7.11257904425295E-06
7.4345,7.1409,7.7393,315.15101,1566000,1527000,1671000,1494000,1558000,1588000,1489000,1633000,1565000,1552000,7.44,299,1.05,1/1,0.494,1563200,4.26199906621209,1565400,3.36473899573546,1.00140736949846,0.953721304284252,0.95523076375589
7.0455,6.8868,7.304,469.24696,576800,572200,563600,569900,593400,606100,594500,593300,595500,599500,7.04,300,1.1,1/1,0.029,575180,1.9543595668922,597780,0.870078242525138,1.0392920477068,0.944810952460731,0.00353410695317136
5.1573,4.8603,5.3646,352.18291,1822000,1629000,1768000,1611000,1664000,1522000,1517000,1548000,1520000,1513000,5.16,301,0.92,1/1,0.172,1698800,5.4078078559599,1524000,0.908028379468376,0.897103838003296,0.975112867394887,0.0029672817411496
5.1929,4.9787,5.4806,322.14146,717300,632200,665500,618000,638400,619300,635900,588000,651000,679400,5.19,302,0.95,1/1,0.429,654280,5.99462606764586,634720,5.39091304442045,0.97010454239775,1.02116267620816,0.425137269632069
5.2455,4.9165,5.4589,501.27579,513800,388000,454400,389600,470800,493000,463600,225900,478900,472600,5.17,303,0.99,1/1,0.797,443320,12.2472049747469,426800,26.4329223425811,0.962735721375079,0.972460324621292,0.775471796518818
26.2409,25.9936,26.5397,402.19281,8196000,8092000,8617000,7965000,8072000,7628000,7798000,7800000,7713000,7780000,26.24,304,0.95,1/1,0.107,8188400,3.09256646077548,7743800,0.952561921820623,0.945703678374286,0.995477556183459,0.00547175360943478
3.4117,3.3627,3.7094,287.12939,4716000,4208000,4267000,4350000,4364000,4281000,4147000,4093000,4217000,4788000,3.41,305,1.05,1/1,0.311,4381000,4.5135174465385,4305200,6.48212511345557,0.98269801415202,0.935902870620971,0.633526726929183
3.746,3.6789,4.0483,481.20997,624700,566000,603800,570100,575100,658200,584800,581700,633500,585700,3.75,307,0.96,1/1,0.511,587940,4.30901507333563,608780,5.74595704156511,1.03544579378848,1.07858936852967,0.31207417287693
6.3416,6.1646,6.6387,435.15975,1883000,1884000,2057000,1917000,1883000,1993000,1856000,2019000,1919000,1863000,6.34,308,0.99,1/1,0.69,1924800,3.91351235936003,1930000,3.84049335962827,1.00270157938487,1.01282987816654,0.915098495666877
26.8208,26.6297,27.12,444.12021,4405000,4325000,4454000,4392000,4391000,4583000,4423000,4311000,4446000,4475000,26.82,309,1.03,1/1,0.183,4393400,1.04882959685565,4447600,2.20157640198333,1.01233668684845,0.982851152280053,0.295242742822427
21.8662,21.5701,22.1706,541.14306,1580000,1605000,1521000,1819000,1609000,1418000,1626000,1807000,1667000,1711000,21.87,310,1,1/1,0.925,1626800,6.94892572743076,1645800,8.75095771114328,1.0116793705434,1.0116793705434,0.822327950209571
6.7355,6.4742,7.0399,479.15126,539000,545600,449400,551400,575900,760100,343800,378400,576500,389700,6.74,311,0.79,1/1,0.345,532260,9.08830692798589,489700,36.0013643496532,0.920039078645775,1.16460642866554,0.616765784886751
18.659,18.4905,19.1281,428.2712,6619000,6461000,6660000,6679000,6447000,332400,5354000,5538000,1094000,2908000,18.64,313,1.04,1/1,0.659,6573200,1.68964804881789,3045280,78.2783244528842,0.4632872877746,0.445468545937115,0.0107668939823036
6.1552,6.0239,6.4599,546.28385,655200,660900,615700,657800,633100,736400,695000,677000,735800,731200,6.16,314,1.28,1/1,0.001,644540,3.02415212401422,715080,3.82788889626698,1.10944239302448,0.866751869550377,0.00155357946698156
8.7866,8.578,9.0894,475.24459,1963000,2013000,1856000,2160000,2058000,2566000,2484000,2313000,2486000,2510000,8.79,315,1.17,1/1,0.001,2010000,5.6032579885841,2471800,3.8327345319698,1.22975124378109,1.05106943912914,0.000110814248399038
3.9154,3.8295,4.0413,573.34461,119600,109200,100400,107300,107700,118100,111000,110700,115300,103200,3.92,316,1.02,1/1,0.774,108840,6.34576979294323,111660,5.05925060852437,1.02590959206174,1.00579371770759,0.499816528518426
5.3361,5.1598,5.6396,435.25198,2353000,2154000,2216000,2104000,2160000,2343000,2087000,2079000,2237000,2158000,5.34,317,0.97,1/1,0.732,2197400,4.35093888614339,2180800,5.0828889942449,0.992445617548011,1.02313981190517,0.806220848268052
12.5961,12.3004,12.8998,434.16965,3416000,3375000,3435000,3230000,3790000,3266000,3470000,3635000,3292000,3219000,12.6,318,0.95,1/1,0.424,3449200,5.99450377050739,3376400,5.12391177540086,0.978893656500058,1.03041437526322,0.562690922655048
5.5016,5.3616,5.7998,485.18902,982800,1009000,935300,1010000,1018000,1008000,975700,1023000,991900,982100,5.5,319,0.89,1/1,0.211,991020,3.41583594591402,996140,1.94076058768,1.0051663942201,1.12940044294393,0.776475357511458
26.1413,25.9295,26.4398,478.15671,2083000,2398000,2213000,2100000,2107000,2081000,2060000,2045000,2052000,2030000,26.14,320,0.96,1/1,0.344,2180200,6.05687018359402,2053600,0.919161987439734,0.941931932850197,0.981179096718956,0.0665989762924077
3.575,3.5001,3.6901,409.33316,275800,270500,205300,294700,245700,316500,315000,289700,313200,330800,3.58,321,1.39,1/1,0.002,258400,13.3328156300558,313040,4.72743098236915,1.21145510835913,0.871550437668441,0.0115539470786632
6.0284,5.7359,6.2813,228.03452,1057000,1047000,1033000,1046000,1076000,1032000,1002000,1145000,995200,986600,6.03,322,0.99,1/1,0.81,1051800,1.52031015894728,1032160,6.33171295926542,0.981327248526336,0.991239644976097,0.53223604759532
13.5302,13.3185,13.8296,639.37798,447800,447800,454800,451300,455800,641800,510900,488500,614900,570400,13.53,323,1.16,1/1,0.19,451500,0.834615445466967,565300,11.5985844684605,1.25204872646733,1.07935235040287,0.00471058289574864
31.9745,31.9357,32.0528,628.1016,120900,88770,78090,84980,91010,88550,83280,108600,83350,78730,31.97,324,1.01,1/1,0.962,92750,17.7699718446986,88502,13.2883863189046,0.954199460916442,0.944751941501428,0.65148958647435
12.9923,12.691,13.2892,342.10101,4247000,4047000,3813000,3978000,4721000,3343000,4166000,4152000,3649000,3661000,12.99,325,0.86,1/1,0.042,4161200,8.39888027397281,3794200,9.39863477276445,0.911804287224839,1.0602375432847,0.138894905340996
14.8597,14.5601,15.1599,507.23316,2948000,2886000,2944000,2871000,3218000,2612000,3020000,2787000,2763000,2765000,14.86,326,1.01,1/1,0.844,2973400,4.74023303236718,2789400,5.25496733811791,0.938117979417502,0.928829682591586,0.0776636526671573
27.682,27.4561,27.9784,518.16649,3644000,3203000,3259000,3767000,3223000,2953000,3037000,3497000,3003000,3015000,27.68,327,0.92,1/1,0.185,3419200,7.77102776867181,3101000,7.20747871507662,0.906937295273748,0.985801407906248,0.0745955006692821
3.8612,3.6696,4.1579,414.28698,1012000,924700,801300,953000,945100,970400,1091000,1023000,1054000,997300,3.86,328,1.03,1/1,0.786,927220,8.35990956131521,1027140,4.59919932221698,1.10776299044455,1.0754980489753,0.0392375211084498
